TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST
12125.353159210374,1146.5950447987243,1764.7572311638453,4517.6969938514585
4883.750365984673,3468.872759096744,3708.706970092543,3922.3401504865647
4567.908337499509,3794.4811813858896,3263.230932471913,3450.8308725600505
4600.343881616339,3550.711291650193,3293.22181524238,2617.4035076827063
4170.73393075532,3864.314955847514,3220.7119605587623,3160.348925736899
4768.3581057656065,3905.927729065283,3688.7801414736778,3310.644629279562
4933.440391995786,3660.0350394379907,3200.4360083425213,3427.7350119717953
3294.292910587148,4264.767266485958,3149.1812957082197,3207.890289810811
4526.219354032361,3230.146935795724,3295.34960998474,3107.5866751387694
4500.706423796372,4107.766897307277,3694.197103861862,3825.4468363549004
3645.6795585779546,4510.40587239188,3483.6200083194226,3625.685755850305
3401.843124285066,4739.712053888704,3146.5060772711518,3065.569551713198
3867.0958974182536,4511.105360800888,3446.2467974838078,3314.9125414143573
4307.73463930742,4337.485915924711,3948.011121486652,3887.95256843028
4631.890173057894,3659.3899781991063,3552.567066239772,3544.300430362589
4838.56070520603,3355.4356723841665,3188.0205334393404,3352.9371549758193
4927.313014436115,3605.7046632778265,3332.056020467971,3682.83328009739
3390.239581617641,4169.835671763441,3429.277375514872,3451.2635935655594
3889.2614665898927,4753.273861126202,3542.5522776385433,3740.8576376577776
4801.358758228361,3225.90949221955,3064.3648291491727,3015.2106077382164
4778.992683354435,4117.205828982784,4004.7647757471273,3786.3451171467304
4652.100951670393,3462.2070082353234,2481.078073330175,2952.2440945998674
3209.8739319179704,4002.4135439494185,3072.3995008074266,3062.1051444142163
3934.027236681498,3775.4433428478337,2916.595826250657,2456.942046344903
4595.680082751431,3335.0516066396563,3431.802495377587,3433.3204841846036
3762.1062288271237,4689.445555343501,3032.6209451946434,2913.71687598454
3337.0978139123918,4468.960963075142,3042.515337380086,2964.222746205151
4412.351595751502,3907.5088663601673,3522.963703064654,3568.1893677719363
2194.9408375694056,4568.889700022028,2393.90302792389,2634.360875030948
3195.867684421319,4498.02775060628,3500.757539905333,3423.819502663104
5110.677701479589,3623.626017148644,3551.7814103714636,3495.213706798502
3206.180505631245,4359.821747277823,3183.2055523128734,3185.627776334901
4608.237835722562,3717.6425473640215,3133.872464788171,3002.921619837892
4476.273635442189,3757.1383950918844,3648.704961187321,3713.984337605107
2852.850748393845,4408.878048470765,3009.2660148909645,2632.4287977581666
4272.79761232745,4459.726470891221,3533.57019526737,3176.0051154976973
2690.138160673535,4181.770358150282,2536.6632569294848,2677.4259999232477
3089.982971954611,4320.654215473157,2682.9668969548447,2769.8947512022487
5459.01216026928,2122.9948640049224,3597.880179911013,2569.497809882164
3975.3117540898597,2712.1412110889923,2851.4519188060362,3082.9246512303507
3802.271109955743,3414.234267135923,2365.4842746371037,2476.7839631047073
2505.6456703731096,5047.573418967481,2706.010975903561,2840.1572440938603
2826.4487854748827,4633.996311141437,2820.8490026403547,2615.044258990482
2861.2913971966545,4842.422957181706,3073.599238385491,3041.286786135421
3546.602282402264,4726.027846533923,3552.506119491902,3368.0012590160586
2863.7219447929,4343.530048917269,2947.2388750533455,2966.058451601248
3903.0130595167075,4687.391691372929,3509.0296758482373,3660.7610206334884
4805.559925155398,4089.6962776250593,3930.492802095389,3882.9459185162737
4368.508496551097,3192.7742499482706,3087.6848774656596,3025.804808669585
4135.355518142059,4152.774901129946,3605.452915923276,3261.3106177052705
4577.389822446223,3715.5304318890867,2498.539445031068,2543.700969130497
3572.575466821217,5157.346023995645,3438.6961368989732,3554.2730322836333
3018.2285168050216,3937.3718193040836,3073.517406479767,2973.3294029208146
3949.984929532601,3604.968544554697,2915.9498665028545,2959.0381491127623
4424.317079593614,4063.637025622251,3481.481475674035,3579.932807735677
4176.522888522888,3922.2808842460513,3465.6849736743065,3569.985597542581
3493.0797713261636,5251.937596222529,3833.7687703183465,3544.2782431407313
4530.90452146337,4168.179817814903,3771.294918642568,3956.927980080762
4461.835343972073,2779.649717136304,3022.4783523173996,2572.249571169134
4160.590234105326,4039.0424076934955,3546.0155779639645,3549.393526027596
4565.255995148693,3528.349066493649,3517.1882205088214,3599.1337626191025
3865.119411550593,4504.8952761670125,3269.470064366817,3179.2728778240808
3730.7506407986257,4131.380896171487,3319.316452657536,3281.696054453116
4586.769851228597,4302.6619202360125,3558.6061516439518,3669.1881368769227
3330.2043398114856,4110.645992827689,3424.5753394097464,3278.1661385988564
4148.817311367893,4636.158992228139,3793.6061493027005,3557.99367466973
3801.751214125493,4128.18479401179,3297.407207733162,3252.5318599669617
4074.483036369879,4473.681457135599,3648.294047715162,3852.12715919367
4884.731988595224,3117.184568992035,3259.7519733191457,3040.64179500357
3492.2365384968352,4404.246969660222,3128.37007645707,3321.3995223700535
3795.571503866568,3850.8271028942313,3219.3181683731627,3259.381911028264
4935.396060703496,3075.4579205433834,2819.595071325782,2802.8645967874286
2773.3411631054346,4299.713791506439,2742.232550002737,3133.129564944205
3860.3125294356114,5027.545232280397,3424.6820319958106,3332.50500731606
3278.4075476011885,3665.104222321245,3039.152518538902,3036.5036951427705
3005.767930899097,4675.203032770757,2863.745148181501,2699.6629517983256
5153.0141431806915,3947.564292175576,3769.40270284116,3623.6848867006042
4644.166517068829,3051.8657314157726,3224.8925833641138,3176.6110877645615
4122.328024099481,3955.9904701105993,3077.638352752483,3100.570067569076
3521.746433673385,3633.9995594044735,2762.9473665260584,2637.5535667567697
3141.8788572748626,4926.150858367378,3197.936024838966,2824.168118945862
4208.57572304161,4531.4874071884515,3797.381565040577,3620.2755830322058
3255.597482154309,3635.2515212873263,2950.8620851975606,2917.3439438135792
3411.3464435951564,4522.955311899172,3526.133218223929,3341.4892857982672
4013.159495271129,4925.9558500386465,4028.350807410662,3966.9265656197904
3177.218948578685,3953.0723556538674,2927.8124993768242,3051.1213624863385
4305.690087097453,3380.490634992903,2552.8137697566976,2596.427238465884
4092.6678078027326,3853.917421549376,3277.4272318761537,3309.3982102163545
4777.160482187345,3294.891250355015,3175.9514454496207,3416.4062800466727
4770.166641866942,4221.813585610201,3596.757785225184,4071.2147428758226
4399.601022835641,4010.4678093774532,3652.5365654371512,3643.9412701395718
4520.869832579488,3320.9212636327607,3082.343739715664,3273.512236027428
4191.425119440524,3018.5715018393716,3041.2810730862793,2850.8122319676318
4771.17045747768,2422.297758803467,2542.9188209237573,2587.5176521631442
3644.0609976700957,3871.3142954431923,2788.9865325212345,2904.8022100358103
4135.6362039020205,3553.718485217367,3280.885053262949,3143.794361483211
3707.612974086525,3919.895131126438,3242.4294584167883,3162.2309810423994
3789.731687669442,3987.54961167835,3191.222274776266,3131.921562720015
2968.104913182467,4008.664668141428,3082.3238358487574,3155.4502352466106
4567.688724028365,1997.5933849544733,2086.9204966959132,2523.5058223386513
4710.255293440494,3730.6585753380105,3416.827732315661,3417.9294242391506
5196.393243133238,3839.2852650223263,3972.6180890259543,3836.969238435694
3749.5668791324383,3837.701969464803,3350.1291527923386,3260.6768605976454
2564.2081660919803,5409.068522058181,2700.91050450713,2833.6267757965547
4653.149704645838,3515.1901608512426,3682.1442138504485,3583.2113968769404
2636.5751148269387,4630.597489935257,2747.842439492037,2755.621738365668
2250.870088571018,4024.2149303143187,2516.4708259452514,2150.667399655145
3646.262194609908,4529.415204105815,2324.6549019672875,2661.1804193565354
4623.319174284425,3980.098732631608,3734.5251084422857,3708.8345662400784
3906.7028997245816,3836.0112797954152,3227.6373810242185,3202.091173738552
4410.827803089179,3485.6426423337657,3156.7884465238876,3193.913660665877
5289.346870442405,3395.2376130295975,3947.997836435238,3550.481079223703
3931.8231242177153,2916.155197770924,2860.336423676089,2777.621263136341
3868.195078137527,3973.4300976069217,3055.141105102176,2596.4116475365677
3904.432154604149,3537.134013579755,3265.0750255652583,3271.6234135442273
3683.9221105496104,5712.370767961594,3968.916237424112,3195.4720353142575
3704.9586430600557,4029.323481026969,3058.908720753045,3125.666843562249
3834.6956616770135,3947.2377950804153,3385.5583217461744,3341.754009443418
4018.1597606112214,4056.868993672451,3366.843314765727,2973.830135704976
3645.077753030671,4256.141742464014,3115.557111259237,2853.621712932614
4026.1715694446166,4737.291306194017,3732.261946142098,3861.6208729494456
4321.531065650535,3211.231728978108,3339.4070564887475,3376.3488299940786
5085.363146333467,3092.4739704197905,3459.118260326274,3321.7484649572834
3328.9084320000798,4548.289037597166,3545.485077102707,3313.8726498211254
3596.543878434289,4061.682173782037,3348.9040495649515,3337.0715222726353
4890.34092854898,3587.4505034910767,3737.605973792947,3795.4176906599564
4374.218315358788,4029.9981512929835,3313.35101013201,3535.0491282284493
2980.740776715533,4593.090085474992,2912.7523548144877,3031.349695013233
4454.314149521441,3149.2948883302624,2814.818596923016,3088.5958034938903
4111.969517506633,4000.128366320653,3321.062798960121,3511.9840950282405
4020.219910043057,3959.601091715608,3151.490373890454,2714.4952943375442
4061.114237008034,4020.178018445982,3678.9154464051653,3701.2150593235524
4352.393987491551,4008.917146603387,3283.4886828510885,3270.9233549341275
4703.868114119557,4236.574560930527,3921.962537906379,3699.9525181619824
4852.633724032674,3217.699839104778,3289.500165090397,3316.4529684227605
3367.4131982161457,4174.302312067147,3012.367957826404,3190.5261156995252
5163.207912442384,3372.065112075314,3174.566842152172,3294.5215100151245
3496.99325088978,4478.539499468123,3374.950679835443,3470.7412201757375
3619.7427238829637,2984.0582690783635,2496.299192370323,2483.723476132702
3953.2747219743856,4188.187705731798,3797.547720823409,3228.3512947564705
3635.484815716377,4148.738946431319,3075.034766473365,3229.040559469758
4233.386924705105,4543.220936690747,3304.397612885204,3991.785405059387
3270.9214208360468,4463.3377752243905,3186.219580694712,3293.9314042991073
4834.053968693021,3819.951473523014,3498.5412479353204,3618.9607628019776
3748.5722244980243,4568.522840842423,3437.1229804955456,3400.7127640824597
4514.776427685489,4457.785799552645,3841.87471882386,3480.4435022296884
4617.5428872455395,2617.9922619294357,3037.5319400692315,2550.545816543476
3445.8567296118094,3947.906605432024,2942.7874573316158,2924.0656170726975
2955.861339410665,4387.286532725435,2969.688315666633,2742.7397303712964
4578.799190825465,3689.803026065844,3573.7741126504775,3459.63580613576
3974.232091798053,4788.676680086434,3312.6999096685063,3368.5996455033014
4278.158188821623,3010.364534658412,3207.090034849589,3219.8341410241064
3952.6566630411094,4557.357927198558,3495.0586572240722,3679.494174812116
