TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C,PRODUCE_SOUND_C
145.820687656145,0.0,0.0,0.0,0.0,0.0
1867.8306288987221,0.0,0.0,0.0,0.0,0.0
4160.400835976096,0.0,0.0,0.0,0.0,0.0
6143.789308327457,0.0,0.0,0.0,0.0,0.0
8089.968812813245,0.0,0.0,0.0,0.0,0.0
8833.641743920212,0.0,0.0,0.0,0.0,0.0
8764.719751538601,271.89934880847375,0.0,191.9216116290275,0.0,310.09582202702137
8310.544439171616,826.4417896914129,0.0,834.4417896914129,0.0,1566.8237080090007
8981.350798985974,826.4417896914129,367.7585685344972,834.4417896914129,0.0,1566.8237080090007
9675.466574926166,826.4417896914129,863.2830247288696,834.4417896914129,0.0,1566.8237080090007
9891.689591226634,826.4417896914129,863.2830247288696,834.4417896914129,0.0,1630.183209976742
9031.8481826376,826.4417896914129,863.2830247288696,834.4417896914129,0.0,2613.740333099612
9815.95580928634,826.4417896914129,863.2830247288696,834.4417896914129,0.0,2913.4857600606197
9901.39341475444,868.149427262698,863.2830247288696,834.4417896914129,0.0,2913.4857600606197
10061.430656565872,1677.6180666564237,863.2830247288696,834.4417896914129,0.0,2913.4857600606197
10968.064548875418,1677.6180666564237,863.2830247288696,834.4417896914129,0.0,2913.4857600606197
12159.133217968003,1677.6180666564237,863.2830247288696,834.4417896914129,0.0,3703.5921277341595
12656.789064519908,1677.6180666564237,863.2830247288696,834.4417896914129,227.65192424822334,3928.0902451320553
13634.425114329659,1677.6180666564237,863.2830247288696,834.4417896914129,1250.8347486166256,4642.062845707214
15010.812932773308,1677.6180666564237,863.2830247288696,834.4417896914129,1250.8347486166256,4642.062845707214
15086.966687901935,1677.6180666564237,863.2830247288696,834.4417896914129,1250.8347486166256,4642.062845707214
15080.465945751328,1677.6180666564237,863.2830247288696,834.4417896914129,1250.8347486166256,4642.062845707214
15154.75061253362,1677.6180666564237,863.2830247288696,834.4417896914129,1250.8347486166256,4642.062845707214
15097.05656156996,1677.6180666564237,1173.399095884795,834.4417896914129,1250.8347486166256,4642.062845707214
14889.59000248851,1677.6180666564237,2199.9902279871726,834.4417896914129,1250.8347486166256,4642.062845707214
15147.740986635448,2923.1033636341917,2199.9902279871726,834.4417896914129,1250.8347486166256,4642.062845707214
15126.721954031338,3070.7783541035897,2199.9902279871726,834.4417896914129,1847.7664710053818,4642.062845707214
15287.520599306848,3574.220710415597,2199.9902279871726,834.4417896914129,2648.801311587942,4642.062845707214
15347.600208654965,4225.462657571491,2199.9902279871726,834.4417896914129,3782.7740093767147,4642.062845707214
15136.003266327694,4883.0047842588165,2199.9902279871726,834.4417896914129,3882.721548572463,4642.062845707214
14740.921081731178,5527.526274774118,3385.115757165984,834.4417896914129,3882.721548572463,4642.062845707214
14771.95439821814,5527.526274774118,3392.2694323924156,834.4417896914129,3882.721548572463,4642.062845707214
14611.18821683313,5527.526274774118,3392.2694323924156,834.4417896914129,3882.721548572463,5569.161517446845
14262.34834477441,5527.526274774118,4096.667955224126,834.4417896914129,3882.721548572463,5595.86806354634
14501.548143743024,5527.526274774118,4407.252894685943,834.4417896914129,3882.721548572463,5904.0925294253375
14650.60027852849,5527.526274774118,4407.252894685943,1073.258495548701,3882.721548572463,6411.2767034378685
14791.52767062493,5527.526274774118,4407.252894685943,2139.451111315925,3882.721548572463,6411.2767034378685
14935.613561752421,5527.526274774118,4407.252894685943,2139.451111315925,3882.721548572463,6965.858537017035
15536.766805893145,5527.526274774118,4407.252894685943,2144.7282644063544,3882.721548572463,7185.832336928326
