TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST
10664.74354668273,3003.369159208287,25674.447919857386,7628.749415753144
19101.60622634068,16494.14430702964,20777.33911311091,16137.860405175767
21396.119116795937,20031.344842045273,22155.176477972793,19699.50319995354
17421.249815927207,17229.913028363695,19464.376585821592,17513.25496712225
17724.283649048735,17326.132106002482,19563.526925296996,17637.33474497064
15847.787159951633,15844.970339201387,15875.024138691135,15890.32536144374
14257.127730840559,14278.540452047959,14515.889495738895,14286.062263603588
14996.291592930538,14798.844698751396,15866.670464242115,15301.595692798148
14047.189355767077,13876.93009787204,14619.788637713173,14015.71680940286
13884.410261900877,13528.526545944023,14086.517733996197,13854.244253129686
12732.821937977089,12756.002753022947,13344.989183026033,12997.765740738982
12899.502370090278,12878.868079441827,13661.902909469356,12835.690769213466
12580.978025084672,12656.012001942665,13294.643690818215,12810.348429750356
12172.227921580654,12095.88536567178,12952.197394155,12445.768372128456
12945.49634361596,12920.269282475081,14992.785217867002,12936.86317649895
12864.238858314204,12524.908455445242,14656.611827734749,12725.419418860438
12961.038713416456,12831.220375724808,15050.406245831833,12819.71631215502
13476.871609874674,13322.49274284959,14929.717518643012,13578.200158704132
13065.701217331725,12983.9584266021,13306.08776023306,13038.76161867935
14188.53729532403,13815.712553534775,15971.396526960849,13308.942979524576
12478.276725567113,12377.237175786131,12602.266522883594,12462.361200456016
12901.731046470284,12712.688764748218,12956.945214712812,12908.80669278389
11408.120251658942,11198.552657457403,12645.953670983732,11503.705750380092
12072.461514478404,11969.128074007269,13497.109120976975,12156.962060281474
13740.337583736433,13512.773927045082,15487.45898376278,13834.515676093619
12974.510594918902,12896.517887086065,14482.384580749685,13033.458877975381
13274.399252623241,13129.408277010685,13270.284184266471,13235.377186359901
12431.829624256427,12544.820812401564,13544.467043606192,12401.608447622897
13849.064072632282,13490.526902112055,15406.154347411843,14029.720635848289
13692.947037806409,13669.610919817072,16251.266846789309,14248.58708445916
13657.154513908015,13216.978679187545,15231.63633348646,13741.814320220778
13965.34940870262,13683.155232689207,15447.827597525617,14019.293820160885
13263.389349600791,13268.131802099646,13225.693483441042,13220.03914469236
11381.309051812856,11298.106305266807,13106.04460381511,11620.684809105802
12259.216380098056,11437.490195111233,15428.364098416718,12037.921280912215
13209.34468620918,12950.289087203975,14303.454806379663,13233.072937178651
13612.901499175023,13389.291437456186,13842.253211132858,13599.808506963049
12752.186192428997,12762.477684299729,13987.058846619202,12678.489687415651
13170.026461797022,12649.089388815519,13522.598866554014,13257.418796219823
11756.293925535034,11810.772600435925,11977.196610242327,11793.284702931003
11118.067661254936,11641.67303525129,12951.007554281437,11249.10651260321
11857.026967811342,12091.56187698613,12568.028897178161,12104.298742389208
11741.36521742765,12051.655873624444,13897.88982569951,12040.9228825063
13361.723689549533,13553.716911513877,15487.666992853303,13192.739953286537
14056.01240996943,14107.532608872036,14619.577682363404,14263.379984328774
12597.721570973996,12573.075462909876,13101.466804543688,12525.61513192781
12168.42908363456,12117.558073500937,15083.837940058473,12236.961190753938
14458.741208255751,14246.259770849558,16094.74865494761,14377.42684098534
13314.985763008377,13391.018338184344,15368.262407319919,13432.522068269092
13776.224614024239,13949.712708214447,13943.591922850017,13953.970791622996
12914.21848307053,12985.52960702029,13026.19087215374,13046.921034784791
12466.967800952498,12790.224548316128,15934.267416429266,13341.661644258891
12649.070278632724,12467.609799867241,14279.17539598839,12899.783637783823
12569.196883229648,12501.838583474328,13567.306367654099,12451.193797128888
13266.116384762032,12893.756286186755,15391.840737061802,13726.871605870492
12968.120448300018,12941.644933935318,14132.77895922816,13173.468007996682
10709.67375520635,10695.591581932527,11423.729968159683,10814.81935169425
13347.680758760018,11755.070093132264,16471.007361636002,13544.177393382595
13548.428465764086,12891.871389759204,14092.795462688566,13726.221873183054
14475.31250969599,14060.29720627048,15425.833250010279,14649.764259187636
12913.331618139373,13175.046263357746,13388.91353269717,13302.914759212865
10511.982689710454,10495.88292623697,11182.019653791727,10489.22759022079
12247.38092176738,12406.10415651943,12729.691459363556,12498.207719167474
14132.465271990004,13970.024807943833,15709.377267473123,14880.041937308377
14815.116365786818,14890.923214196711,15208.567946522538,15145.169405299195
13394.988640114092,13887.462906707968,14283.496106186894,13622.882927798039
13087.494195847192,13131.293636490846,13477.929873130954,13169.127557332813
12982.809957834475,13617.185706038199,14917.325341559837,13274.053128495523
12951.687781336703,13130.399674129088,13529.410180385521,13388.440469784524
12027.22572041777,12044.579135809565,12020.72697691739,12060.52848309376
11484.166641851436,11508.783437324144,12705.333120818206,11784.007768136633
11626.728171009574,11744.457593974135,12047.36197344386,11795.49788459292
12041.395912530812,13493.86399625627,17253.67236175216,12327.268130258299
13742.170077560799,13867.602888604524,14794.845386215095,13859.827892869685
12803.077941944199,12933.857158189421,13486.669997249825,13089.773294534582
12927.340756534188,12277.840947464738,16312.31967440953,13181.212964977187
14178.241422120864,14015.022460813245,14274.542079671855,14271.122758548685
13350.827605430406,13197.580484150087,14414.624265455353,13429.789257544715
12860.8234039871,12859.812188662661,15317.58005995765,13024.726862482828
11227.720424365327,11223.409892118678,12756.03706237992,11320.759436010523
12322.306454161011,12338.522273359851,13291.569574646306,12968.429365478472
13681.874068666479,13181.444534770553,14187.758691013303,13449.97587121773
13696.332607357039,13708.43009881111,14487.177374614086,13711.374324674494
13195.208052054784,13185.579881736507,13346.36585531167,13240.292761300312
13094.798003662718,12962.106032104803,14758.12427058014,13161.227267291528
13956.025911398589,13852.78727132477,13983.196609130528,14011.12268187047
13145.919449965704,12750.700486674848,14938.59414205159,13220.412277200838
13270.573306551945,12926.630384209244,14484.583037326667,13710.265149460049
13781.925919228881,13504.037298821568,13881.903625511932,13802.990270402834
12912.657653897873,13019.700940309349,13754.994043655943,13295.048084942679
13480.22375019408,13190.65250123768,14291.990082327487,13386.65631492374
13616.721785108455,13423.472452613121,15474.865944905665,13723.073682733366
13013.263075270568,12399.340929638409,16381.174132298347,12869.932194940699
13309.78057111036,13353.485067135136,13753.842999292357,13367.140633205088
12475.92461326499,12509.335479200961,13638.71582763896,12567.61093152696
13644.342925127232,12682.013600293103,14573.200055680587,13624.660464239894
13435.236339712363,13251.698191397154,15308.155944244101,13953.071877114722
13431.263179300655,13277.56419847558,13687.370868506536,13415.332723074276
12330.510723014137,12399.09808618758,13580.610738499952,12409.877075834056
11753.804524413968,11719.346070261525,12323.706617335973,11769.828738196997
11652.897057217995,11643.942754597108,11834.382225512782,11668.086390141454
12469.91655522549,12645.956588982828,15714.356034089358,13180.273687265872
14144.837792849929,13681.038793628111,15393.105463648937,14192.255199744677
13247.655500304,13191.819477197852,13782.685754094995,13480.788779736475
10085.215627326137,10025.460366071722,10258.158893948566,10096.043158457667
12543.045808123645,12847.757331792642,15866.849925716739,12423.858344888948
14634.469680641438,14782.015100439345,16348.76230917612,15410.477604989372
14679.76756942434,14657.703749541195,14699.995351398211,14700.70772293756
14281.162535226047,14289.807991670248,14912.464247148708,14241.542050928316
