TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST
17750.836481976014,16596.49691871965,17265.181292401598,28473.717221962645
20095.311682423333,19730.51929345749,22236.27839081858,23262.62493279778
21552.740850933067,22215.9966111194,22508.08258182999,25580.619139982948
19437.7496395112,19352.570315167046,19313.485778452392,21643.18324386193
20052.356520687754,20140.898851347356,19695.913273337497,21829.225980257725
18108.557906524093,18081.936232941975,18147.306888144776,18041.92020428674
16651.926141807475,16626.750252756865,16420.062664054763,16491.587483433803
16656.45434928892,16561.535211066657,16176.945332296755,17598.053750169467
15442.789897534383,15413.258790867669,15441.784463932954,15900.656480956131
15107.10710495205,15184.651467952886,14972.14736311722,15583.374610899842
14305.876732992703,14270.929674323712,14063.391718244884,14840.312096465525
14497.29304347816,14812.20234317217,14688.305877582743,15253.267910900398
14318.460349595178,14426.46689970405,14413.924679677304,14878.271759061638
13847.869647962145,13892.923124308456,13633.740586236214,14240.161236338097
14244.048877329897,14468.688902281468,13963.469888019607,16282.578168094276
14349.31668518141,14182.044405579049,14076.363053651578,16606.96889933676
14034.826102433355,14439.493827299244,13898.574775980784,17144.265273281235
14434.642990951865,15048.892704719437,14537.68482568994,16825.6230961999
14637.707487253194,14603.925131392387,14419.423575504703,14962.130521267542
14663.486726823652,15290.882223513268,15150.48020336886,17424.413699374763
15023.050362764538,15061.595717385178,14780.772661978119,15012.911957974995
14783.592536653636,14676.609528716814,14201.053547736465,14900.214600519867
12733.826730800776,12783.588784764626,12496.686579503008,14049.04228095117
13339.407901029115,14024.722470576571,13743.853414981942,15022.288435889122
14954.951777709428,15304.921501955716,14351.590735965827,17240.98010597758
14638.831990853309,14546.115697914242,14488.311179573226,15545.832415720728
14490.613127304889,14455.540344234376,14368.976044626674,14517.644137935482
14253.852643902575,14221.977968760588,14107.898357637538,15268.987074801795
15061.391299609571,14825.794672317335,14704.424586000892,16349.627390249578
15484.459746495197,15251.22778827545,15058.301639831778,17694.38970561678
15157.966929330172,15168.96186307205,15160.336375321229,16464.196586535327
15306.931471485144,15354.970089994355,15312.034418457328,17132.295954319197
15122.842100500715,15069.825886743838,15183.4665128222,15228.881959608329
13093.255655393194,13137.953402293508,12825.45414334263,14390.888006209309
13599.205716642786,13677.697241816371,13663.196014105997,18085.136383456615
14725.838531621066,14553.89467488756,13929.16965393963,15586.98666707368
15155.521703890863,14848.4069438747,14670.578616786886,15547.184041157649
14206.442729800161,14112.342013133935,13874.664370097744,15269.998933909379
14345.01953673728,14203.616161802505,13903.691738216155,15215.639414926136
13976.449374073798,13939.81706270884,13828.166779825518,13870.350359849384
12921.37271413644,12981.972952141708,12958.80467055918,14361.808854019146
13516.58518693624,13496.696132160447,13768.443842212599,14884.966881890154
13867.612160359207,13528.169404180353,13562.318826014729,16409.52286171778
14159.988627356268,14506.6499843056,14722.410294262303,17801.157205585765
15540.593841263913,15593.855570957512,15844.300159692966,16673.565429827042
14438.727824262149,14414.967978833563,14417.551440337518,14939.849202746514
13794.881517852116,13662.103232337444,13727.816702669781,16683.07085956233
16009.244921600917,15262.951675898265,14873.174822017252,17279.59541601456
14809.942555077409,14949.907284325687,14727.04836967088,17140.622287295777
15274.263967882442,15349.289832615503,14807.61979082959,15539.059040823988
14588.83783350192,14696.371608271553,14637.481233375896,15070.5634458576
14305.654018314855,14521.623321725523,14288.724267976755,17738.615360160562
14193.113307503992,13812.600828818664,14042.221958041851,15659.809685647064
14270.803893937722,14094.42877199642,14104.607406725005,15623.895950480044
14944.220307181118,14649.545815819842,14335.054483780974,17127.044130350056
14766.489684631162,14624.072691775402,14564.53530950981,15789.974815876147
12463.91576445781,12501.966899916693,12469.361078943712,12744.88672989056
15068.419588538509,13443.30116611506,14888.767238529872,18041.975949074775
14491.692055874144,14536.357638288984,14266.63909857704,16861.586852715303
15172.988786356542,15022.211588091799,15340.909267189072,16810.856456311427
14880.484781428837,14922.134917325086,14599.685236827376,15159.289266424983
12385.651667748889,12380.246894419563,12337.713760703187,12697.349279382872
14401.790930643197,13636.180585811955,13633.24726109676,15390.162521758979
14979.413721623152,15346.019925051627,15509.651760730152,17376.995090520337
15934.792851912685,15728.842862253454,15809.649356663725,17006.815846552843
14949.485967012111,15078.57407294529,14799.147351776806,15450.28087931682
14745.676245206021,14826.211732415371,14431.362668559837,15098.697730919957
15120.377579033931,15174.185372710184,14765.618022072636,16687.986314604914
14940.81279235806,15036.97736074706,14757.002633173226,15519.331652100092
13896.688788805744,13942.896459896903,13736.519223427451,14953.661874986066
13153.185196200633,13202.018118332464,12973.936152955243,14007.422741912942
13490.484288548869,13407.38536290471,12927.285134290862,13516.1681859581
14059.304935285638,13469.118384971709,13698.717323754527,19711.503249987734
14272.47662703623,14828.057489615601,14955.719762092594,16408.311373345452
14693.528356539162,14735.663835743515,14508.307917342985,15107.835237371433
14379.452673211776,14587.201477046277,13872.47899001361,18404.08139613267
16254.51565404935,15489.676412234814,14560.065367416013,16680.01850039998
15075.149727626196,15030.400838160043,14444.808145904317,16436.712263718327
14986.287915867306,14272.72111012074,14518.652863955009,16821.85186774521
13271.684037668467,13191.874797163786,13072.229441326888,14402.946286946399
14056.62946854823,13870.322284543196,13587.685960383456,16133.18689716986
14268.802541172665,14646.35451274172,14201.412904461202,16465.93851165158
14704.748631983613,15305.663535766891,14937.608704904942,16025.131046117534
14767.986413463357,14727.642893532695,14597.005044746697,14782.644064647751
14628.277868623467,14734.94769699098,14186.406247407986,16462.965520346905
15278.183846031841,15066.758293709558,14448.450214451219,16084.36760905501
15037.203237975158,15118.756971255447,14864.949639579903,16122.515499760655
14670.538827673321,14696.455916559586,14491.367207889982,15810.635914719776
15004.382198108573,15202.857438427824,14438.577748957756,15868.62975009875
14569.276734867375,14446.638567364644,14221.626140742212,14835.793419846612
13961.892179309507,14400.037184258832,13835.557339024468,15860.376085242904
14713.150713256586,14662.654371840488,14442.927052090867,16855.00587247299
14804.366155897407,14733.715152741583,14477.250239611025,18031.939338916047
15061.948024055486,14967.015101469671,14820.465559806535,15745.200855405603
14193.098994020736,14121.822401557523,13828.83804023626,15090.578791625865
15004.239824243099,15069.5130229282,14490.609279690576,15922.413952368377
15227.873311741678,15022.80738055631,14548.066254025136,17245.0211961432
15016.742232192362,14844.50507971581,14714.619632826194,15777.945020064772
14264.477392020035,14168.213699724625,14036.6434899716,15222.886509788184
13246.042436719588,13272.669372937113,13189.902354330896,13595.256999236217
13649.120732741409,13658.193465933267,13351.050757442652,13749.278856899426
14109.38061895098,14669.350425770506,13848.45235408018,17251.171117910588
15564.065386350556,14907.120427929198,14720.430248382669,17356.325823640636
14785.077188845988,14750.71908901518,14446.513606784381,15543.99676159075
12190.182241501629,12181.766202303437,12129.438689427816,12152.892622039122
13189.864338765856,13618.116183712655,11835.947478109967,19119.253403546572
15645.202074564153,16045.678897269108,14404.996186266735,18333.527663759833
16163.678190626126,16267.102057673355,14771.341812697487,16342.928888477529
15987.460084587401,16020.870366900861,15491.364215715283,16520.6004719174
14505.873345556189,14519.845226546911,14511.481948429766,15165.765942284812
15248.978350726304,14869.356820679724,14084.81582881234,18209.69094584848
15519.879869140985,15481.055968941448,14544.236766686938,15949.159209037878
14422.607954732215,14444.818378710843,14431.42293729076,16711.74016012159
14764.308904943064,14800.70862893905,14578.693764554095,14825.750114291044
13710.503105024569,13821.925137743716,13699.90993509576,15743.985621104923
14474.869638977594,14464.811367279486,14200.446664951953,16100.722386967234
15169.233910721963,15215.85974026045,14993.805567551084,16911.90555942321
13637.139849576251,13698.434583727098,13551.76324790018,15009.504981487227
14728.091525871469,14913.26205636646,14551.465253800015,16505.786563182206
13614.413146257742,13628.493168197017,13518.500400127956,13566.098271499875
13600.075085387001,13593.595972306954,13097.894613720495,15013.999554153503
12371.791794346478,12438.52086309687,12262.65568982845,13097.065315227344
14933.319596683337,14837.578130494066,13527.576552598675,20727.259449577108
16248.614587912341,16166.07903322692,15690.938883900699,16779.117096941707
16480.036220362636,16484.711011722036,16447.758543125143,16327.093123195393
15153.149082293028,14979.443590775672,15016.648733012738,15796.216990747816
14265.836202075216,14322.108718661659,14077.954679557099,15406.92784325895
15249.64845686186,14905.539624032004,14912.908293096058,17415.54243996415
15851.923739434424,16189.863810507464,15885.188138053696,16247.145001883106
15299.994510279565,15313.02938451365,15292.93463874437,15835.383641925335
14802.993932894431,14666.747664514676,14580.980139036521,16702.61471393079
