TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PLACE_PHEROMONE_X,PLACE_PHEROMONE_X
15180.085472088036,4638.268907496119,3471.4574178307066,3176.1559699541554,4923.7641083440285,5377.256787094915
8859.353171970037,9016.084456692644,7133.660719758815,7777.711621353939,7238.39846227468,7988.739887750242
8647.07216637645,7089.870025094266,6788.989173674321,6642.903666555686,6612.687296533977,6796.69951647737
9548.90640919841,5201.027048689646,5004.452254799888,4377.437190212544,4875.945602066513,5999.721049361815
5952.8241992079065,8552.570678016149,5626.731226996965,5602.49265427272,5409.096520734793,5562.268150563721
6809.131689864871,8844.397913947583,6720.076599441799,7224.72384998136,6517.058879945663,6835.274283920143
10284.71843316921,8309.937133786329,6914.512350087927,7300.265521508851,6888.38710040694,6625.643953765929
8182.295562862132,9343.322814832754,6604.368707959739,7206.541535311698,6720.949698613878,7311.086868386246
6697.331982770356,5846.547874500153,5165.556645346964,5474.662853724216,5437.652161857043,5363.473781863718
11022.461493357227,6630.675796994228,6442.022542679099,4835.759185274732,6516.500339695927,5281.271229934136
6770.460304618622,9212.123733255843,6421.275467627826,6500.682614935896,6005.305033641887,5800.040786660331
8732.14745278555,10360.50406775571,8045.754205725671,8259.687390827889,7543.629368221293,7315.682335807605
9195.612508619257,7769.018092992629,7467.497304690152,7614.66949536943,7614.373323235019,7570.683992460143
6639.180317800802,10636.289565610803,6409.158499170727,6214.158963408593,6774.343186383629,6690.7594764521655
8863.465021353153,7975.05204118247,7186.880064254652,7089.540471048628,7139.777779446572,7167.717188908375
9395.472854762702,8517.032065602623,7523.398059966373,7232.23563742449,6929.576589413351,7457.12058455268
6129.012340748644,8918.1853573921,6256.882483813226,6588.980515348911,6700.789202311922,6312.652630788396
6635.595487259351,9944.961667134256,6922.7351443414855,5831.803318170127,6985.779159461407,6481.016839151859
6893.4888655213545,8305.596325363373,7359.284410903815,6763.686795523507,6962.133148842948,7043.399331591776
8650.84610561236,4468.1409506198015,4564.439633568072,4201.339387703126,3730.9780680658546,4574.865768370539
8061.312845760347,5925.9653183563505,5652.098101797406,5845.4189828148465,5189.65243008094,5253.890535131253
7794.902989150279,6986.558363343945,5425.011829815899,5642.2506491529175,6132.280007778743,5773.9993964237165
10244.02389689021,6295.106348221544,6184.3707093042785,7485.853423310435,7741.182899991948,7669.099388717682
9580.71343725169,8418.086061828342,7784.263658220398,7774.613358497665,7891.762795870829,7532.3362916808155
6736.202304386232,5922.655106061329,4927.43730433291,4797.0904275392495,5049.639386615118,4885.7971465293585
10627.58389408137,5803.69060172226,6118.142915419633,6498.682368087589,4240.325525164588,4869.262484040957
