TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C,PRODUCE_SOUND_C
16468.594012892623,16550.52978124849,18054.315792199497,16743.66412527203,16646.119425954355,16548.493824133657
15907.822319189276,15973.785883769435,17504.12259582811,16095.956181996164,16049.369190597788,15909.547919991855
15585.031156675366,15564.484727083673,17336.523626659753,15823.680949751282,15780.84515752366,15796.763214997034
15606.873852184981,15515.072421005856,17368.15638252027,15923.394402747372,15866.193266566263,15787.623910444208
16787.817226318082,16843.807855270796,18252.707394879104,16924.76707532241,16988.293420479084,16838.90182558054
15654.88396242746,15720.22207885121,17094.401198529948,15870.464757969732,15891.071581695758,15768.48778076209
15971.568929993653,15905.094477435407,17595.62623084726,16053.349706237277,15944.643125167404,15893.576323275212
15787.169098730248,16119.373794226354,17698.806509246584,16005.171901334994,16036.3786112496,16017.530476968059
15768.668567132167,16009.835211407108,17301.70605571561,16046.098537370994,16022.593689155823,16009.861555064776
15537.833611137696,15639.993147135934,17277.757671518528,15809.002576917383,15872.9484651208,15917.288429354365
16322.684661042142,16642.08514625624,18234.115089570223,16678.689605261035,16618.660479175207,16635.339470820418
15353.279831311133,15608.749071891974,17137.345285267183,15672.18648220458,15553.775286799642,15560.299573479158
16094.521332545784,16360.906187339853,17892.58970692175,16393.926365242347,16438.204548441394,16305.000613366992
16216.990383910097,16509.380901874367,17931.449387872413,16549.334054390092,16335.588767969664,16587.19358254548
15464.734440525897,15603.029020190475,17024.948024303714,15491.553827540203,15656.45612126078,15551.988189387252
16067.533167180974,15919.34470704732,17876.3488935169,16230.049812793557,16373.423483007158,16120.160241979147
16183.9857259993,16294.371857116737,17957.604253823432,16395.034030812363,16513.246379823428,16317.354675813669
16014.204782407725,15731.02812392243,17613.496991565207,16047.779140515868,16006.997801434141,16074.565990054278
15803.154154154612,15963.922010216016,17471.43047061246,16165.201423525874,16095.057986956239,16026.785744939747
16254.15246736051,16027.03126932048,17665.784079424175,16347.355152398359,16367.064125581994,16317.987317974923
15732.684493012488,15792.027117723912,17660.846845465658,16006.416837734263,15915.697275086735,16019.710164040693
16023.674670178121,15956.093686144397,17452.96714085353,16174.588782783198,16264.496098831678,16110.068985205913
15622.180713121435,15472.15675496205,17127.865447328193,15821.684642224864,15763.61808823751,15849.540849445133
15901.506698778943,15798.922113805524,17197.792207412505,15999.374278848461,15988.495320770111,15846.16373280637
16090.66588657178,15743.712929081383,17780.344009193854,16123.930752697335,16037.622296289062,16120.164152484816
16311.424085724024,16050.74736461645,17634.97154049967,16423.769146965187,16403.856642333696,16225.363085507346
15986.807915412053,16081.374282938465,17755.651360146487,16068.947610790095,15966.224407483536,16144.104511142576
15546.913528109113,15697.642280515749,17284.347806880392,15911.623856890397,15887.263073158414,15645.002828791208
16211.198874560596,15793.734465976306,17708.559657722402,16240.959497863354,16274.365815005365,16199.516913667996
16162.942246906357,15953.206690331817,17593.80290287687,16027.590649479329,16263.842541272932,16090.233058895561
15635.852832594943,15402.09810830671,16898.677987390132,15752.674994540408,15817.12097198072,15576.02678640204
15629.617300423759,15293.507701465387,17658.83408167622,15795.470888826354,15760.197188358716,15698.210299911596
15609.567041818153,15952.179210366336,17611.69038816641,15808.379440618235,15861.009346941404,15942.958710459863
16277.477302603962,16467.09416689589,17782.199365532546,16662.597581849157,16573.366911965626,16425.04208345764
16190.496054592355,16351.605612728003,18015.301096425334,16478.651038445445,16376.289831491627,16342.302964440187
15452.575926452822,15658.058500204055,17358.415507574377,15647.790781963176,15780.600028446772,15418.203078862749
16383.787202969505,16544.73303886682,17795.46185689989,16505.047694673092,16569.39639427291,16215.988532379515
15615.396380742719,15934.442331136886,17527.846132244646,16055.357909118915,16012.934972771338,15970.85620331515
15445.3726627922,15591.886837254082,17178.595123914496,15736.220935301899,15715.385071205003,15672.249346280429
16190.633163253051,16236.616328837546,18093.731167784023,16350.704068141398,16569.52819468554,16496.80288794739
15620.96451605573,15892.695360649896,17251.296939227006,15992.692909698224,15934.673928179936,15842.144729850139
16184.377188318571,16402.172857081972,18017.180802443174,16529.80699597198,16513.659890200557,16427.365643300454
16068.331040393849,15854.50723962633,17363.754536582735,16144.728195934147,16190.487797383072,16005.767618598855
16273.58288855966,16024.866759807152,17717.117369030504,16218.641607925843,16279.056400316042,16204.003259777353
16032.146060199064,15931.35620285199,17583.18643631051,15949.664437745025,15872.438811033458,15957.416298917
16600.32911111462,16558.58918336366,18259.973960429277,16825.22314123936,16687.839441662836,16635.872926035605
15672.376761297735,15636.89502784973,17341.465933845284,15757.719834742365,15847.177058969299,15734.355212174234
16166.72149259776,15934.672857883197,17634.5476514381,16131.889529936227,16226.948270578276,16049.284474830514
15651.003444471013,15393.900533225606,17012.730617895035,15803.84748086819,15680.053764846138,15605.206934065996
15899.105423736126,15671.760450545917,17513.561770580985,16016.71891844254,16004.352801061903,16016.197876742133
15999.765988288287,15789.708168850493,17444.98407549614,16032.558285585626,16097.90768069251,16068.262900199432
16214.160665518873,16229.342657414489,18048.897235431137,16374.489677802962,16322.815474878007,16406.65753452567
15939.234061037525,16193.448829286439,18039.804415071147,16432.355559496234,16354.939265906109,16369.618242293527
16231.347106406512,16097.766575668984,17523.475014474247,16427.60434945331,16382.289158100066,16287.502585487757
15621.368892677581,15742.049675416487,17401.810118520727,15794.961316544664,15979.066423619599,15811.842550887464
16022.353271172546,15930.225521865641,17615.455733082963,16202.657601467057,16209.918359231815,16101.145953944966
15904.951701398266,15752.24150963044,17150.764858188286,15947.361261398019,15960.793101370986,15905.72221667084
16437.362847165903,16113.482776987701,17891.349836106016,16405.007243007298,16362.488295802883,16233.170352269108
16111.339830581686,15935.764478884332,17837.03477020149,16385.67404436671,16078.987250797236,16223.042435828424
16509.96783897987,16598.304669668563,18431.385547990976,16677.495806791256,16813.00099530634,16613.027385727673
15538.131327575427,15521.820754023556,17056.093527295398,15915.814870982242,15872.333378863406,15731.682423204706
15994.950231669976,16015.401315058694,17565.109711484332,16029.357906211124,16159.156594405424,16058.166895575698
15814.037713404858,15637.939839484627,17157.610171130513,15966.474815483307,15909.564399281777,15771.398226202515
16548.69326119743,16084.142997544395,17918.875990504,16508.836329667858,16519.01604941623,16509.846475735965
16155.453541135554,15714.50891409716,17932.013016593606,16392.587779073125,16205.492547823875,16012.526295226
16073.62473900725,16155.948843512346,17478.479965926315,16297.547373275298,16220.542187404655,16241.176138314338
15611.233135996472,15658.9658591951,17690.157855832418,15944.977921781414,15927.318989647672,15817.729135746562
16119.079647539582,16211.790987576216,17807.439065164235,16400.187763288977,16362.861389368954,16245.85988094664
16031.113945321633,16197.399559189913,17557.123709095424,16278.402248390654,16327.62932199944,16103.29831854623
16170.063921825536,16298.716809973019,17932.95398612191,16379.027630048931,16451.150732072405,16380.654279148815
16133.316537125766,16241.763720260911,17636.51212131116,16384.964166329297,16293.696175208528,16223.968399926895
16047.3409462217,16210.215557347721,17778.53608123118,16457.82847995515,16329.942245758859,16351.015473717101
15946.150219799745,15711.645747506182,17596.544006011358,15909.78060425826,15938.24522911925,15913.726008402087
15968.085596015284,16058.844957574762,17557.42223535397,16119.551739607028,15918.044097491631,16045.438715024504
16124.330971759948,16290.124939027923,17803.510970289695,16393.75519786735,16395.935838627844,16232.044211719092
15821.83659322171,16031.180919084329,17478.8072109334,15978.998281084696,16068.661300472857,15936.694366881124
16595.09402210948,16423.361480893764,18385.5969275303,16694.821735767026,16827.394240701877,16667.58018602294
