TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C,PRODUCE_SOUND_C
3133.3736011601536,0.0,0.0,0.0,0.0,0.0
7934.504721470415,690.226846604723,0.0,723.0255644209255,0.0,0.0
13080.696446214517,690.226846604723,2686.9958655115306,723.0255644209255,0.0,0.0
14032.259293872887,1948.0342364649928,2686.9958655115306,2000.598117098946,0.0,0.0
15123.930725831853,3299.3806421211475,4853.148460623699,4292.29290300918,474.7380621426736,0.0
16128.468451571114,3299.3806421211475,4853.148460623699,5535.749481387671,1101.3476736932305,1616.7982358601475
16367.283626848694,3299.3806421211475,6088.802703649515,10423.810025147872,1101.3476736932305,4790.943426672395
16836.596689159334,5855.512791489704,7141.169422881569,10983.546050381647,2632.6634451531063,4790.943426672395
17755.629751066965,6934.314498797385,8091.405467050063,10983.546050381647,3825.1154338669908,4210.761483128793
17427.03846222184,10534.539299403667,9025.647218212453,12213.10443554856,3720.2463074368916,4020.809607338951
16771.062468178567,12173.502913718921,10394.478579002918,14269.970023659964,4455.426416834487,3866.9485879491795
16264.627419138691,13834.898195515374,12253.911593295963,14491.663491528385,5533.067590744777,5213.595202793762
16951.510427696197,14410.372515870024,12662.662359800077,14996.91743087679,5930.42024686275,6559.778519987192
16449.824895626833,15454.25455755557,13617.306583258569,16166.277826920497,7913.630915922978,6412.534071751303
16324.552098311793,15787.72958242814,14596.429504227519,16453.548735120126,6417.074452820621,6572.080147282835
16660.6861313853,16246.448323181266,15705.297745507938,16424.855787472145,6226.12642273101,5861.759513479108
15788.249415305396,15145.860207167132,15800.84772677133,15786.948773842054,6464.059762513041,5494.509700497813
15761.17875268967,15547.346219806905,15691.188641336304,15753.594004567534,5887.038214595451,5457.7240673642455
15645.824502463855,15620.327965921091,16659.380783883313,15716.755393158815,6425.954581554664,6596.3784934690975
16235.125283391426,15993.698629184782,16546.32827961928,16017.617365915085,6425.954581554664,9835.352193151057
16473.98252534376,16616.69167626659,16305.935119049871,16522.314472628026,9040.687020392928,9601.4984293451
15483.099824808762,16130.134071124885,16127.409328631944,16119.956082818391,8817.25977682353,9263.922148476602
15734.794858862655,15875.415978990717,16198.789168926658,15891.595152794735,9723.632668519149,9914.782984252659
15881.001492145802,15683.498192921317,15677.68359526932,15683.287119479497,10796.62020001203,11025.015514486226
