TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,PLACE_PHEROMONE_X
2787.7190508466683,2091.295955374969,5193.550969490277,18343.973354071797,948.5780529429911
6762.498260175691,3193.598181200604,9247.020903127657,22102.197565366674,2380.9727870020824
9669.536311946713,5855.701124488618,12214.559721314961,17054.516936100732,3000.5296742930364
10009.119599157375,6493.160049816299,11972.646531941129,13869.250194249713,4059.277766883916
10094.912840055324,6681.161464046913,10349.028038323237,10539.961090969357,5376.23892774899
9501.85613865304,6682.605308848876,9518.452761378006,9717.595229642026,5679.290770542806
8536.159808487437,6709.47214643834,8519.779753633962,8902.272646119782,5679.290770542806
8043.425123593538,6709.47214643834,8030.940547803958,8429.02121565819,5846.783248662422
7698.839160392367,6729.307547141161,7835.669358650415,8553.061845873266,6012.277804577827
7601.5488269571215,6846.063266576342,7794.480864720837,8365.532086374757,6175.708391384311
7193.84322077467,6857.91618187233,7206.707394851197,7419.485439702232,6396.9001304579015
6680.724557673706,6720.976122675771,6785.486631556992,6963.034701687619,6396.9001304579015
6576.120073937818,6672.913879447932,6738.77460099648,6990.115920938719,6396.9001304579015
6366.927659813102,6456.809307489717,6444.363705710521,6696.358259745314,6414.173296100889
6344.492683545407,6454.621066968702,6435.1613558326235,6614.876790814369,6481.9896163839485
6141.529799620659,6065.925051179213,6213.8659252454545,6325.529625964102,6258.2612559178915
6119.152012252719,5957.537138242479,6056.7370200946625,6607.590570219638,6109.92574841659
6119.152012252719,5957.537138242479,6056.7370200946625,6861.272264001358,6084.700989556728
6043.668126111045,5957.537138242479,6056.7370200946625,6783.496908685552,5980.952569392131
5877.725030216742,5957.537138242479,6056.7370200946625,6671.464793355978,5980.952569392131
5859.0949348534505,5957.537138242479,6056.7370200946625,6527.57579509811,5980.952569392131
5859.0949348534505,5957.537138242479,6056.7370200946625,6735.798427665692,5980.952569392131
5859.0949348534505,5957.537138242479,6056.7370200946625,6722.839957169611,5980.952569392131
5859.0949348534505,5957.537138242479,5877.148504312706,6484.69189619354,5980.952569392131
5859.0949348534505,5956.45695828701,5793.134605918566,6329.054537830466,5980.36521627311
5859.0949348534505,5687.492149375268,5796.376311714855,6251.010221955294,5840.207279758562
5836.705993868608,5687.492149375268,5774.425969649446,6153.81453976983,5738.523239120683
5596.729587079104,5507.998811797716,5518.890739767397,5717.805172195668,5625.098019550565
5432.822348446003,5438.886418658437,5498.470844030257,6257.99969754702,5500.577428579543
5380.67771320915,5438.886418658437,5491.296286068559,6024.538177780707,5470.784601280515
5380.67771320915,5383.230279813535,5491.296286068559,6718.804317838363,5470.784601280515
5380.67771320915,5300.0930549554405,5491.296286068559,6238.935666208789,5470.784601280515
5380.67771320915,5300.0930549554405,5491.296286068559,6515.004255451743,5470.784601280515
5380.67771320915,5300.0930549554405,5491.296286068559,6030.247430959811,5470.784601280515
5380.67771320915,5195.508886602359,5491.296286068559,6075.223450016391,5470.784601280515
5380.67771320915,5185.668363103054,5491.296286068559,6187.936418825941,5470.784601280515
5380.67771320915,5185.668363103054,5491.296286068559,6702.935185110833,5470.784601280515
5380.67771320915,5185.668363103054,5491.296286068559,6345.568496608713,5470.784601280515
5380.67771320915,5185.668363103054,5491.296286068559,6722.599404156463,5470.784601280515
5380.67771320915,5185.668363103054,5491.296286068559,6806.592836178281,5470.784601280515
5380.67771320915,5185.668363103054,5491.296286068559,6874.701745372764,5470.784601280515
5380.67771320915,5185.668363103054,5487.124305986929,6474.70890686011,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6545.928490744606,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6476.8095613125015,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6503.805340248894,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6101.80043105746,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,5882.434754579228,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,5983.384994050279,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6006.632499644466,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6370.98315968128,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6656.829324308819,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6084.514979513344,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6855.284844047931,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6453.9233356944405,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,5883.170020856818,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6162.002335651353,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6101.256141579415,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,6471.43115787195,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,5951.098568166682,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,5973.609299987199,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,5701.010076886173,5470.784601280515
5380.67771320915,5185.668363103054,5372.096855164849,5780.389186986098,5460.793637875511
5380.67771320915,5185.668363103054,5372.096855164849,5615.826167512316,5274.883358045149
5105.029721089172,5051.285992100298,5105.530301869265,5233.012540395517,5103.288359456364
4800.187924729316,4805.920087738677,4869.337628480193,5022.481361938501,4852.950254122332
4749.5515615695695,4753.645138977218,4869.337628480193,5271.023586439857,4846.9282743383465
4749.5515615695695,4753.645138977218,4869.337628480193,5273.457603916843,4846.9282743383465
