TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,PLACE_PHEROMONE_X
999.0367570245807,0.0,0.0,0.0,0.0
1697.3687817714856,0.0,0.0,0.0,0.0
1750.7396900137142,0.0,0.0,0.0,0.0
1750.7396900137142,0.0,0.0,0.0,0.0
1750.7396900137142,0.0,0.0,0.0,0.0
1823.1225867445473,0.0,0.0,0.0,0.0
2518.5178160005235,0.0,0.0,0.0,0.0
2612.40088971455,0.0,0.0,0.0,0.0
2678.070546781553,0.0,0.0,0.0,0.0
2678.070546781553,0.0,0.0,0.0,0.0
2680.444019298094,0.0,0.0,0.0,0.0
2915.417798435684,0.0,0.0,0.0,0.0
2915.417798435684,0.0,0.0,0.0,0.0
2915.417798435684,0.0,0.0,0.0,0.0
2915.417798435684,0.0,0.0,0.0,0.0
3096.344316755268,0.0,0.0,0.0,0.0
3146.7816326039497,0.0,0.0,0.0,0.0
3146.7816326039497,0.0,0.0,0.0,0.0
3146.7816326039497,0.0,0.0,0.0,0.0
3146.7816326039497,0.0,0.0,0.0,0.0
3146.7816326039497,0.0,0.0,0.0,0.0
3146.7816326039497,0.0,0.0,0.0,0.0
3207.7163539361986,0.0,0.0,0.0,0.0
3019.566184346038,0.0,0.0,0.0,0.0
3008.3427162304124,0.0,0.0,0.0,0.0
3008.3427162304124,0.0,0.0,0.0,0.0
3107.846940026127,0.0,0.0,0.0,0.0
3198.599358287229,0.0,0.0,0.0,0.0
3135.0970345700866,0.0,0.0,0.0,0.0
3109.1594657278742,0.0,0.0,0.0,0.0
3087.71000023262,0.0,0.0,0.0,0.0
3079.033811942405,0.0,0.0,0.0,0.0
3066.852875648478,0.0,0.0,0.0,0.0
3085.6857327141156,0.0,0.0,0.0,0.0
3165.744205425391,0.0,0.0,0.0,0.0
3157.676536266587,0.0,0.0,0.0,0.0
3230.1036201176757,0.0,0.0,0.0,0.0
3230.1036201176757,0.0,0.0,0.0,0.0
3230.1036201176757,0.0,0.0,0.0,0.0
3230.1036201176757,0.0,0.0,0.0,0.0
3230.1036201176757,0.0,0.0,0.0,0.0
3230.1036201176757,0.0,0.0,0.0,0.0
3230.1036201176757,0.0,0.0,0.0,0.0
3230.1036201176757,0.0,0.0,0.0,0.0
3230.1036201176757,0.0,0.0,0.0,0.0
3230.1036201176757,0.0,0.0,0.0,0.0
3230.1036201176757,0.0,0.0,0.0,0.0
3230.1036201176757,0.0,0.0,0.0,0.0
3211.534758292341,0.0,0.0,0.0,0.0
3133.390798110722,0.0,0.0,0.0,0.0
3133.390798110722,0.0,0.0,0.0,0.0
3098.4750613070414,0.0,0.0,0.0,0.0
3020.266576946503,0.0,0.0,0.0,0.0
3021.828384764767,0.0,0.0,0.0,0.0
3042.615439354355,0.0,0.0,0.0,0.0
3179.30607104952,0.0,0.0,0.0,0.0
3164.0071312491687,0.0,0.0,0.0,0.0
3077.313139047176,0.0,0.0,0.0,0.0
3065.3590436655963,0.0,0.0,0.0,0.0
3064.951096253402,0.0,0.0,0.0,0.0
3064.951096253402,0.0,0.0,0.0,0.0
3064.735559789975,0.0,0.0,0.0,0.0
2957.1828645401,0.0,0.0,0.0,0.0
2957.1828645401,0.0,0.0,0.0,0.0
2957.1828645401,0.0,0.0,0.0,0.0
