TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST
197.99263420955842,16354.876275362862,0.0,0.0
197.99263420955842,18149.750122377547,0.0,0.0
197.99263420955842,15845.587516130958,1550.7591097603988,0.0
2852.070186579655,11248.409837378227,3757.363885340842,6031.848421645967
3467.2013839463602,8302.525098525191,4324.749661469147,6743.178919496024
4302.1056811423705,5608.242922121153,5075.969174557731,5618.8684828850755
4337.084699476403,4867.522760350619,4866.395732847189,4881.409990540041
4130.889431095845,4165.120725425158,4171.5140996714445,4166.3392412222765
3276.6771023083074,3244.709756035246,3330.121440005688,3322.159589302196
2672.8715831395048,2640.252862211755,2672.836368230393,2678.9539013922827
2460.6869486436863,2463.743368598456,2442.963639545328,2461.294559505259
2170.8153584827337,2427.2366682007114,2167.761279367172,2171.660524612848
2010.9561804284135,2038.7340410005997,2015.349641960205,2017.065247103415
1805.3797822913914,1803.2538414886756,1807.3953177617375,1803.5126502529306
1948.6881107702573,1765.554283125442,1706.2885708535484,1714.2501301311913
1988.0486238637914,1802.1789047353345,1730.1512054523066,1714.2501301311913
1851.7246497771907,1666.237426297134,1671.9120836761085,1671.0213692553825
1544.3196471987615,1542.9342353984553,1536.8478810956992,1541.8999106610243
1266.1997155553368,1243.2484504361544,1257.3155217957817,1265.9412747612282
1383.2360391035936,1153.845838563566,1183.4680343953316,1133.2677583618483
1635.018541101023,1252.3626159716002,1208.9362137067299,1286.4633791872425
1494.0535942390773,1248.2372880774815,1248.4215541748724,1303.737937797948
1581.9900978335043,1337.142371862261,1289.9296712076155,1303.737937797948
1302.3092317417413,1312.193703428467,1291.7513992413783,1312.336881609855
1900.6622302390988,1427.8430313936242,1361.3474255899387,1454.083481171351
1564.4554525791816,1485.696699414744,1361.3474255899387,1521.6919780077058
1714.7886690845962,1502.2727653987963,1361.3474255899387,1634.4251717744019
1634.2769022811524,1502.2727653987963,1361.3474255899387,1607.541083270315
1469.9954628022588,1471.641388111191,1419.0084623012979,1477.8100581321837
1318.534031796222,1439.405181418622,1321.127729904323,1319.3430924692461
1328.3825237795452,1424.5703735209129,1324.516919595372,1395.5999750472704
