TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST
6966.345419890592,14880.6288232451,11941.748485187109,25522.993112837605
12669.8120971935,19419.576863599654,16888.722629938824,24104.82100232346
17342.863722303715,19907.12210402004,17272.96481271028,20151.61040975777
15247.882507646354,15191.62933445358,14856.676557281424,15232.726640367358
12166.630282307233,11905.27445875486,11715.684799363535,11878.576293893278
10018.63495554567,10045.535531009324,9340.43583065809,9874.933351159281
7341.048650553282,7339.19092165283,7147.922110257141,7165.721005429464
6262.4373407716275,6266.272121443027,6068.093203830661,6207.362168168902
5511.437784710951,5505.572337968731,5400.14314635323,5376.52572937505
4886.735659723516,4881.5350407788665,4725.774671423327,5072.563635727436
4187.204567055123,4200.783290302282,4191.2966083615065,4172.094634798473
3567.192459070248,3584.625011057712,3521.428233810487,4055.80176668823
3325.4442520967887,3324.9869251071887,3187.25660637285,3299.8536963114484
3115.6575801421723,3109.52848519475,2967.950851844247,3091.9399161111437
2904.7574362560163,2999.0983256511417,2847.051846163833,3818.3325339000867
2904.7574362560163,2999.0983256511417,2853.1655696261187,3669.6531723983717
2937.1143288909166,3013.38307644763,2853.1655696261187,3195.0907613768704
2937.1143288909166,3013.38307644763,2853.1655696261187,3040.4406149232686
2937.1143288909166,2968.565377427246,2853.1655696261187,2980.219429258688
2878.8111427409635,2886.544386850143,2846.874873908144,2878.8100721849096
2805.790424594347,2807.38119093447,2319.9254098688507,2960.7261025613006
2805.790424594347,2807.38119093447,2319.9254098688507,3218.2193716618312
3044.239275473823,2857.2650555477976,2263.803024140016,3205.956150909531
3044.239275473823,2857.2650555477976,2263.803024140016,2995.503778885046
2945.1503989572884,3017.4932820403274,2209.567541652415,3239.7529328888804
2787.1565682926184,2790.8969125470903,2204.2374345203384,2777.222454623766
2773.5226135194903,2773.6941009085076,2204.2374345203384,2974.3074016774813
2778.729555326902,2773.373421740331,2204.2374345203384,3039.064965077702
2801.20449899968,2786.9801563931765,2204.2374345203384,2997.5083438503166
2703.8866323341617,2704.4089278853644,1989.4175665545556,2726.1522532813296
2612.7109350655314,2611.162657289221,1931.6698685738115,2597.7588747376303
2548.0430816905473,2546.5331257197145,1931.6698685738115,2665.91978992854
2548.0430816905473,2546.5331257197145,1931.6698685738115,2774.672412099915
2591.729830584836,2601.8321119691736,1882.0049936624514,2939.2172869696064
2697.071936606107,2663.5004109443935,2056.773461254664,3737.9651287726247
2697.071936606107,2663.5004109443935,2056.773461254664,3176.711594950021
2697.071936606107,2663.5004109443935,2148.2044208382663,3105.3305106795206
2717.451296113612,2663.5004109443935,2148.2044208382663,2897.9905444752217
2650.1909882042232,2650.1829088896716,2148.2044208382663,2867.8608926676798
2679.5188097585506,2681.1129367594394,2128.6570489925907,3185.8237695209095
2679.5188097585506,2681.1129367594394,2128.6570489925907,3183.717681004418
2719.8545264129784,2685.8496426854367,2128.6570489925907,2964.7832591772467
2719.8545264129784,2685.8496426854367,2041.9348684997879,2840.4047296932195
2719.8545264129784,2685.8496426854367,2041.9348684997879,2742.31754255359
2534.5551378188848,2537.4289277932094,1951.9152022356227,2644.5741849899423
2534.5551378188848,2580.2709269332054,1928.3751903997295,3063.0408952808593
2572.0885090886777,2599.4693144433704,1928.3751903997295,2815.9954375456173
2572.0885090886777,2654.1667184509597,2020.7628995290154,2866.8229282884545
2572.0885090886777,2654.1667184509597,2020.7628995290154,2733.8295028687453
2572.0885090886777,2654.1667184509597,2020.7628995290154,2981.7853343886077
2579.3668910156766,2661.0134377491495,2081.7895529457214,3057.0337314287526
2635.713961689911,2702.252663806288,2081.7895529457214,2933.1173397100097
2714.88748062075,2737.7260312049284,2081.7895529457214,3196.991237098916
2714.88748062075,2737.7260312049284,2021.793163519564,3124.9712090190137
2714.88748062075,2737.7260312049284,2021.793163519564,2951.173453625782
2698.6445050780653,2726.2924462911405,2021.793163519564,2902.389345612244
2698.6445050780653,2712.660984059685,1975.0224025319822,2689.133273993698
2495.1342840044963,2602.2861764671325,1910.7138583459628,2491.4778374221873
2470.245319521551,2463.0616129103687,1910.7138583459628,3082.7062190296165
2554.1198299455027,2511.16684588205,1910.7138583459628,3000.6512312732484
2569.568411642681,2526.850639735271,1910.7138583459628,2736.9875772246487
2661.1495301727427,2557.81659096492,1879.6154077282213,2909.9683474777876
2661.1495301727427,2557.81659096492,1961.769277829355,2838.290063797006
2661.1495301727427,2557.81659096492,1961.769277829355,2907.87997538603
2661.1495301727427,2557.81659096492,1961.769277829355,2860.8846336948045
2661.1495301727427,2557.81659096492,1961.769277829355,2836.0324414691418
2541.2085028333076,2536.8446447462693,1961.769277829355,2976.1082914864865
2541.2085028333076,2593.039704008219,2035.7957002360242,3176.0214840145504
2592.6907872672627,2623.2648733044707,2035.7957002360242,2990.2045811974
2592.6907872672627,2630.5056654976815,2035.7957002360242,2922.300886242019
2592.6907872672627,2630.5056654976815,2132.9247108921745,3061.669453518325
2641.6092302450425,2660.2838908488006,2233.9039224241483,2959.1077920973858
2672.252511906642,2660.2838908488006,2233.9039224241483,3121.7256682957504
2694.4498329919443,2702.325526609495,2191.3930306758834,3234.24650849016
2694.4498329919443,2702.325526609495,2191.3930306758834,3109.793885736341
2731.365950797537,2702.325526609495,2191.3930306758834,2982.022745964175
2731.365950797537,2703.1349229034377,2126.7938684661017,2870.4080109427955
2650.4424316456684,2637.080326927575,2050.87017263376,2808.96371028867
2651.790068111796,2637.080326927575,2050.87017263376,2810.4694493171046
2563.869023608113,2570.6172900951315,1996.6029027730945,2670.01702971877
2563.869023608113,2568.1981233492115,1938.7427757309806,2661.5373224195814
2555.1920520439635,2568.1981233492115,1887.0076361660952,2813.8124097761934
2578.5513271272725,2572.56372915034,1887.0076361660952,2767.2275962626995
2578.5513271272725,2572.56372915034,1816.6309453373376,2866.383461991745
2578.5513271272725,2587.1510315598093,1783.7031652928035,2690.4223073812823
2578.5513271272725,2610.819212688534,1944.323400459248,2936.4934924718523
