TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,PLACE_PHEROMONE_X
0.0,1576.068999307506,0.0,0.0,0.0
0.0,2417.644677238869,0.0,0.0,0.0
0.0,2838.4998625184794,0.0,0.0,0.0
0.0,3069.372981686854,0.0,0.0,0.0
0.0,3081.5241984851896,0.0,0.0,0.0
0.0,3081.5241984851896,0.0,0.0,0.0
0.0,3081.5241984851896,0.0,0.0,0.0
0.0,3081.5241984851896,0.0,0.0,0.0
0.0,3081.5241984851896,0.0,0.0,0.0
0.0,3081.5241984851896,0.0,0.0,0.0
0.0,3081.5241984851896,0.0,0.0,0.0
0.0,3081.5241984851896,0.0,0.0,0.0
0.0,3081.5241984851896,0.0,0.0,0.0
0.0,3081.5241984851896,0.0,0.0,0.0
0.0,3295.030067229049,0.0,0.0,0.0
0.0,3464.480585425594,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3594.0964052440795,0.0,0.0,0.0
0.0,3583.1742928510785,0.0,0.0,0.0
0.0,3738.85145301317,0.0,0.0,0.0
0.0,3947.788545395993,0.0,0.0,0.0
0.0,4035.171419494841,0.0,0.0,0.0
0.0,4061.3695495365364,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4139.132252993633,0.0,0.0,0.0
0.0,4115.320277814146,0.0,0.0,0.0
0.0,4096.304959505346,0.0,0.0,0.0
0.0,4096.304959505346,0.0,0.0,0.0
0.0,4096.304959505346,0.0,0.0,0.0
0.0,4096.304959505346,0.0,0.0,0.0
0.0,4096.304959505346,0.0,0.0,0.0
0.0,4096.304959505346,0.0,0.0,0.0
0.0,4096.304959505346,0.0,0.0,0.0
0.0,4096.304959505346,0.0,0.0,0.0
0.0,4096.304959505346,0.0,0.0,0.0
0.0,4096.304959505346,0.0,0.0,0.0
0.0,4096.304959505346,0.0,0.0,0.0
0.0,4096.304959505346,0.0,0.0,0.0
