TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,PLACE_PHEROMONE_X
5197.178798200369,5302.399050341168,14102.646657673895,3542.7769794025253,4881.914462121215
8172.22776272455,8426.469181303593,10881.964264330058,8505.037522781417,9398.113867254164
6935.26996447695,7110.81116189726,7392.514524648462,7344.835343581988,7343.983339522066
5503.986520062092,5385.8760112327245,5765.590095812649,5618.695500205283,5618.23614944146
4704.172974843141,4522.192048827928,4999.842329827159,4789.514269278253,4795.014879241188
4352.766196434698,4414.5870671953735,4566.375199447445,4490.281112877766,4508.631468814601
3976.6552073072626,4027.056132168773,4461.437589448446,4092.1449554984647,4076.8482255270414
3879.996423720235,3965.4904453339586,4372.972886464434,4099.260537204112,4101.824972594591
3635.6856230317376,3490.212017691508,4383.832194744461,3930.5063085218244,3910.3890713458386
3480.838683960623,3175.37916357262,4298.181736661204,3870.2598074508514,3818.099751417263
3201.0983437155764,2914.158955883507,4253.299632613841,3834.203965079552,3732.6766962948686
3200.741972537059,2761.275032169463,4309.80250170613,3731.5734405765506,3725.9471559868543
3081.7204056673277,2680.874782652421,4112.705260524075,3587.4652473489396,3576.561799912238
3031.6335781670787,2661.81363580711,4458.524841517233,3644.1555390048247,3510.421645863083
3136.8345836586377,2623.2384923541263,4219.326628625145,3560.8635132517034,3530.801375029313
3056.4790472085883,2631.891983474599,4504.542922320098,3550.0090254492466,3480.6016365977193
2920.4205846093137,2482.4448048587174,3985.8877422975997,3591.88153127155,3510.141058311981
2918.3865816777375,2472.7440454763355,3953.631612615368,3478.274625968328,3476.7088738550974
2918.3865816777375,2472.7440454763355,4076.3729556104217,3478.274625968328,3476.7088738550974
2918.3865816777375,2472.7440454763355,4443.078446659651,3478.274625968328,3476.7088738550974
2940.7720513778854,2472.7440454763355,4377.425975029695,3546.5252868284897,3476.7088738550974
3011.6046712463926,2482.91158848585,4181.31132212203,3559.0446388205905,3517.2013661618803
2970.5062251326767,2535.2372904443405,4053.1530443272013,3559.0446388205905,3567.296104966468
2970.5062251326767,2535.2372904443405,4425.393931338798,3559.0446388205905,3567.296104966468
2970.5062251326767,2522.478393760863,4516.812146289898,3578.6764998899603,3606.1988058153315
2970.5062251326767,2489.1762915870213,4335.19309104948,3619.7510437199294,3618.011531893707
2921.701030933974,2593.2266126137874,4057.765789247618,3589.007857847765,3593.5224279950285
2883.1981854212236,2624.537307650489,4342.310160232655,3573.0427567252887,3558.571662862577
2883.1981854212236,2555.1924177342,4185.704660830632,3504.8502384771136,3481.5518416884
2883.1981854212236,2553.3082455603626,4256.4934601149835,3236.1098127554114,3235.2977095816677
2940.9970460116206,2553.3082455603626,4283.930576202857,3355.9170392094748,3235.2977095816677
3010.5084510388388,2552.109461785771,4423.741878165096,3416.271055543476,3277.6908093655697
3010.5084510388388,2432.7107846367144,4324.254558381172,3534.6220132260037,3315.435894428364
3010.5084510388388,2455.853260862235,4368.740973596654,3559.441884057593,3315.435894428364
2899.6723161859923,2600.7619092428763,4408.199239955774,3475.2733459759897,3315.435894428364
2886.8074076762864,2600.7619092428763,4250.9665412695595,3521.8319913175555,3315.336597123326
2886.8074076762864,2600.7619092428763,3976.2050516028753,3265.7211098310486,3303.8750435859442
2886.8074076762864,2774.8365300201995,4296.623952232192,3265.7049002586855,3329.5595572091693
2834.6994743720124,2799.0245752762744,3994.622653521826,3265.7049002586855,3352.36615534275
2713.3344745530276,2799.0245752762744,4015.123131352215,3187.4605807359917,3205.268847696204
2778.52668643482,2799.0245752762744,3956.926637614152,3160.451538147193,3156.6644289985948
2778.52668643482,2799.0245752762744,4027.1393201439587,3160.451538147193,3156.6644289985948
2778.52668643482,2799.0245752762744,4326.436205173249,3160.451538147193,3156.6644289985948
2778.52668643482,2799.0245752762744,4232.45255545773,3201.598014256299,3156.6644289985948
2778.52668643482,2799.0245752762744,4215.038362819802,3294.0439930468883,3156.6644289985948
2778.52668643482,2799.0245752762744,4100.374124497106,3294.0439930468883,3156.6644289985948
2778.52668643482,2799.0245752762744,4047.803527885472,3294.0439930468883,3156.6644289985948
2778.52668643482,2799.0245752762744,4005.0568744540374,3294.0439930468883,3156.6644289985948
2778.52668643482,2799.0245752762744,3844.860414270957,3257.068482332461,3156.6644289985948
2778.52668643482,2799.0245752762744,4021.1884840833513,3248.58674875783,3156.6644289985948
2778.52668643482,2799.0245752762744,4080.1502360593568,3248.58674875783,3156.6644289985948
2778.52668643482,2799.0245752762744,4338.323868496012,3248.58674875783,3156.6644289985948
2778.52668643482,2799.0245752762744,4710.503427136613,3248.58674875783,3156.6644289985948
2778.52668643482,2799.0245752762744,4333.922014271318,3248.58674875783,3156.6644289985948
2778.52668643482,2799.0245752762744,4307.222222592878,3248.58674875783,3156.6644289985948
2778.52668643482,2799.0245752762744,4183.556324030764,3248.58674875783,3156.6644289985948
2778.52668643482,2799.0245752762744,4155.482398871663,3248.58674875783,3156.6644289985948
2778.52668643482,2799.0245752762744,4231.469569060817,3248.2319082696677,3156.6644289985948
2778.52668643482,2799.0245752762744,4143.827515621291,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,4066.629315990384,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,3881.342555939332,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,4410.566014926073,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,4124.739834118373,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,4518.739484073726,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,4343.280135077667,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,4069.764843038292,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,4375.5222366205735,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,4264.138579163147,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,3999.7803597422976,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,4157.943066857003,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,4212.1290580259165,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,4305.803149815705,3236.608168084379,3156.6644289985948
2778.52668643482,2799.0245752762744,3894.085249500501,3235.941080369081,3156.6644289985948
2778.52668643482,2799.0245752762744,4187.493056590241,3220.725127243957,3156.6644289985948
2778.52668643482,2799.0245752762744,4247.826755601342,3220.725127243957,3156.6644289985948
2778.52668643482,2799.0245752762744,4916.702317814652,3220.725127243957,3156.6644289985948
2778.52668643482,2799.0245752762744,4866.455089629827,3220.725127243957,3156.6644289985948
2778.52668643482,2799.0245752762744,4177.866366483379,3220.725127243957,3156.6644289985948
2778.52668643482,2799.0245752762744,4186.228979621311,3220.725127243957,3156.6644289985948
2778.52668643482,2799.0245752762744,4200.998336784866,3220.725127243957,3156.6644289985948
2778.52668643482,2799.0245752762744,4018.465237267934,3197.6262741750356,3156.6644289985948
2778.52668643482,2799.0245752762744,4242.269589118545,3161.1194841499705,3156.6644289985948
2778.52668643482,2799.0245752762744,4071.784101846299,3161.1194841499705,3156.6644289985948
2778.52668643482,2799.0245752762744,4134.138991607925,3139.7198391267275,3138.619601037134
2778.52668643482,2799.0245752762744,4387.079249012298,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4256.965120962095,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4329.121847248828,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4789.371872051403,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4069.2021027628734,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4718.86387749221,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4102.825422094996,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,3944.3606087887274,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4044.4767993439214,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4427.1929801531205,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4186.26527006197,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4426.18571400014,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4604.511142779055,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4387.479260384365,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4277.383103798152,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4372.388456347326,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4430.823392440353,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4033.7672473834336,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,3930.2973824335622,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4302.552407140206,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4574.96847846244,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4646.512516729492,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4301.72687678459,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4733.029343889574,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4381.127979780833,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4276.984115734835,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4666.688653888514,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4022.7226633391297,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4380.837196906736,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4346.377945173627,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4265.002207257406,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4556.835599654204,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,3954.8040189464205,3105.029147792912,3109.5508178127366
2778.52668643482,2799.0245752762744,4416.330305169798,3105.029147792912,3109.5508178127366
