TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,PLACE_PHEROMONE_X
7301.7342806273555,1835.772023942006,1730.5967623926072,2532.3336445339332,632.7352860108509
7678.300613051182,4905.9058664124705,5630.670608214266,8270.837924925014,4574.591156361882
6171.896157932359,5318.829498204318,5699.2674929702725,6221.460410272507,5300.873666781175
5003.722920000782,5033.997579307114,4887.663665044869,4990.565748504092,4976.231655487777
4360.783855600398,4352.61586786588,4261.687453575671,4330.876795713273,4323.921264504493
4027.108891901987,4020.014712648133,3944.404039910637,4026.163159830444,4021.1989833981565
3638.1435152974386,3737.587375470336,3494.3293545780834,3602.203340722162,3622.8001660661153
3579.589879709193,3676.313073839248,3468.4727928813154,3575.0480748236537,3583.7292898532282
3562.599679849148,3533.8658811538594,3421.7732451667116,3503.806263364109,3513.958671493013
3652.063842930352,3428.686466273903,3187.8064945980614,3419.3435585313377,3422.5914720192723
3377.6831889967534,3360.720240682908,3092.287517113656,3385.01179588954,3360.3377175579476
3558.8058463258412,3345.482384049671,3092.287517113656,3399.41559645889,3342.0424200397715
3306.5351153284228,3299.5324583784536,3092.287517113656,3410.849174088319,3304.1092972923384
3271.0906755863393,3261.0768684566865,3092.287517113656,3363.120638694035,3275.701209069548
3241.5448761681732,3246.3041902425775,3092.287517113656,3237.4523375468243,3246.0810903491874
3195.733413591811,3201.8632412982665,3092.287517113656,3288.7588614286396,3200.189330029997
3190.127102714169,3196.3428641175597,3092.287517113656,3364.9954310471862,3194.6235197448946
3190.127102714169,3196.3428641175597,3092.287517113656,3485.922253782361,3194.6235197448946
3190.127102714169,3196.3428641175597,3092.287517113656,3526.914570540121,3194.6235197448946
3190.127102714169,3196.3428641175597,3092.287517113656,3664.3603996061147,3194.6235197448946
3166.5111715504627,3172.5540207977924,3092.287517113656,3206.5522126004635,3170.910887550913
3121.767336262055,3127.818574034521,3092.287517113656,3168.787403389161,3126.151745597024
3111.1674792222925,3117.229392780653,3092.287517113656,3180.03813978479,3115.552604325024
3111.1674792222925,3117.229392780653,3092.287517113656,3274.5405982412467,3115.552604325024
3111.1674792222925,3117.229392780653,3146.4831445066766,3468.2110356849307,3138.2368794770455
3111.1674792222925,3117.229392780653,3189.7459437587386,3394.6610005308894,3171.0682598820144
3066.383539754175,3111.446287923571,2982.1894570741833,3214.6732510124502,3081.467832825568
3019.8116036014867,3079.7875129016234,2950.3205273560447,3488.651578438674,3018.7728488975654
2991.8461606827873,3000.146974009169,2950.3205273560447,3563.6198667318126,3000.895186247583
2991.8461606827873,3000.146974009169,2950.3205273560447,3245.7536283425648,3000.895186247583
2991.8461606827873,3000.146974009169,2950.3205273560447,3319.7114412818396,3000.895186247583
2991.8461606827873,3000.146974009169,2950.3205273560447,3304.438723635409,3000.895186247583
2991.8461606827873,3000.146974009169,2950.3205273560447,3216.753938089411,3000.895186247583
2951.7467102475985,2958.481421858086,2950.3205273560447,3004.507684495386,2959.1744543111245
3033.333286266132,2942.202575371455,2881.8735827388314,2926.7514546044254,2924.9833796898183
2900.421407453681,2881.0666352267167,2804.5576629665184,2874.5065418051468,2885.3602777147125
2792.572398976547,2783.9261242173397,2663.917134543296,3226.848454985962,2783.705456380073
2792.11711909501,2783.722031762842,2663.068197752009,3844.9718584725697,2783.537253439554
2792.11711909501,2783.722031762842,2663.068197752009,3460.1514847124786,2783.537253439554
2792.11711909501,2783.722031762842,2663.068197752009,3318.735066675102,2783.537253439554
2792.11711909501,2783.722031762842,2663.068197752009,3277.0775195386486,2783.537253439554
2792.11711909501,2783.722031762842,2675.4532950513385,3475.6552752197213,2783.537253439554
2792.11711909501,2783.722031762842,2753.470367820111,3295.0893175674473,2783.537253439554
2792.11711909501,2783.722031762842,2753.470367820111,3547.5513474948348,2783.537253439554
2792.11711909501,2783.722031762842,2753.470367820111,3574.6967147394153,2783.537253439554
2792.11711909501,2783.722031762842,2753.470367820111,3414.3802098428137,2783.537253439554
2792.11711909501,2783.722031762842,2753.470367820111,3335.6440881200897,2783.537253439554
2792.11711909501,2783.722031762842,2753.470367820111,3415.7570727157813,2783.537253439554
2792.11711909501,2783.722031762842,2753.470367820111,3528.404381635529,2783.537253439554
2792.11711909501,2783.722031762842,2753.470367820111,3441.2412846746197,2783.537253439554
2792.11711909501,2783.722031762842,2753.470367820111,3484.16209509114,2783.537253439554
2792.11711909501,2783.722031762842,2753.470367820111,3685.774363203683,2783.537253439554
2952.060298577369,2783.722031762842,2753.470367820111,3776.8213385175304,2783.537253439554
2986.458770956929,2783.722031762842,2753.470367820111,3595.5093977184324,2783.537253439554
2986.458770956929,2783.722031762842,2753.470367820111,3502.771933484604,2783.537253439554
2961.5235577871495,2783.722031762842,2753.470367820111,3244.9001728617914,2783.537253439554
2858.573102387453,2783.722031762842,2753.470367820111,3430.57061012206,2783.537253439554
2858.573102387453,2783.722031762842,2753.470367820111,3732.2841484287896,2783.537253439554
2858.573102387453,2783.722031762842,2753.470367820111,3577.8738998963076,2783.537253439554
2858.573102387453,2783.722031762842,2753.470367820111,3429.651645809163,2783.537253439554
2858.573102387453,2783.722031762842,2753.470367820111,3220.304070613798,2783.537253439554
2858.573102387453,2783.722031762842,2753.470367820111,3296.418361337358,2783.537253439554
2858.573102387453,2783.722031762842,2753.470367820111,3332.7108629409836,2783.537253439554
2924.5827947948765,2777.404861763112,2753.470367820111,3161.07999052265,2777.2343508597282
2761.645864501182,2755.9544044960076,2753.470367820111,3576.4047124335234,2755.7714693364946
2761.645864501182,2755.9544044960076,2753.470367820111,3328.8475026366355,2755.7714693364946
2761.645864501182,2755.9544044960076,2753.470367820111,3594.607714518607,2755.7714693364946
2761.645864501182,2755.9544044960076,2753.470367820111,3352.2535522094304,2755.7714693364946
2761.645864501182,2755.9544044960076,2753.470367820111,3485.499778356769,2755.7714693364946
2761.645864501182,2755.9544044960076,2753.470367820111,3651.1456212066705,2755.7714693364946
2761.645864501182,2755.9544044960076,2753.470367820111,3431.824594839042,2755.7714693364946
2761.645864501182,2755.9544044960076,2753.470367820111,3588.3390997341644,2755.7714693364946
2761.645864501182,2755.9544044960076,2753.470367820111,3262.1074148869347,2755.7714693364946
2761.645864501182,2755.9544044960076,2753.470367820111,3319.2257750202352,2755.7714693364946
2759.6436712494187,2755.9544044960076,2753.470367820111,3244.084269373301,2755.7714693364946
2747.837635178676,2755.9544044960076,2753.470367820111,3849.8729645594544,2755.7714693364946
2747.837635178676,2755.9544044960076,2753.470367820111,3993.619303001317,2755.7714693364946
2747.837635178676,2755.9544044960076,2753.470367820111,3450.859226050666,2755.7714693364946
2747.837635178676,2755.9544044960076,2753.470367820111,3574.394212589775,2755.7714693364946
2747.837635178676,2755.9544044960076,2753.470367820111,3639.715338155798,2755.7714693364946
2730.720186718153,2738.662513079298,2665.064820398992,3195.243304604852,2738.5082145439833
2720.4279547677684,2728.46375931116,2613.3664891812537,3667.110180237509,2728.282648929863
2720.4279547677684,2728.46375931116,2613.3664891812537,3447.77523723827,2728.282648929863
2720.4279547677684,2876.2101719943207,2613.3664891812537,2966.1568384962243,2728.282648929863
2720.4279547677684,3780.598709416708,2613.3664891812537,2722.6882987464505,2728.282648929863
2720.4279547677684,3333.1823624007116,2613.3664891812537,2722.6882987464505,2728.282648929863
2720.4279547677684,2727.269943118967,2613.3664891812537,2722.283166250006,2727.655143920609
2685.3443470506777,2684.364477678755,2613.3664891812537,2823.648922450745,2691.0951162671895
2679.825227489365,2678.806868138087,2613.3664891812537,3161.0349345734776,2687.562689359254
2679.825227489365,2678.806868138087,2613.3664891812537,3912.0574508464906,2687.562689359254
2679.825227489365,2678.806868138087,2613.3664891812537,3251.43135640237,2687.562689359254
