TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
7232.821501682101,12577.184961825658,5865.96141040366,17653.224703279924,4240.81171484142
10243.179800679503,14727.759954312418,8645.18984563348,17946.866875758373,7712.817675658973
10966.131311247396,14937.97304862539,9560.56875653152,17124.10297196577,9353.746604465958
12126.031912285633,14839.040650361783,11336.318605493736,15867.370268717317,12327.198631906609
12504.830581351649,14718.862377704798,11977.109590575164,17029.31716463963,13242.180520305144
13057.55681885053,14876.18174448037,12218.481868798885,17247.44656338899,14100.088759033726
13625.62763514665,14965.897488694518,12314.510774662387,17196.581671852684,14221.894315230431
14173.243900053465,14210.440759494102,12237.078768481168,16621.238150583285,14221.894315230431
14536.998190534026,14210.440759494102,12448.172664937449,17864.709199034747,14943.677139813532
14713.647028512223,14178.488509558782,12899.839866350438,17584.793268997088,15360.642109866865
15153.57705936982,14104.800104860144,13189.510090764526,17775.239979923597,15932.654797381869
15200.607753083023,14222.72904922189,13476.76284000136,16629.882321609675,15909.63121136115
15308.027197716337,14800.94598700299,13747.98616089893,17019.03603954287,15870.199995747282
15367.565749272699,14955.796488944252,14108.758656320884,17226.996112084376,16082.565606203094
15416.606411281886,14938.270153058287,14435.213581399137,18182.19440727334,16319.658556302804
15438.14856051988,14873.897723121987,14350.391057290975,17811.513525741404,16353.376169259203
15664.910725674365,15068.652459127767,14577.724154718728,18233.520893507823,16307.464340166696
15761.211563342204,15496.948986818208,14726.700603638017,18438.431806550703,16371.167027901703
15939.577052737128,16113.534281225653,15615.575029514912,18660.73129494401,16789.179455041987
16206.810992311952,16184.849097476132,15590.872646186106,18439.785349585785,17637.661783953943
16104.641933245293,15951.213836379504,15603.088407308307,17459.62890022599,17521.427970296227
16185.26038542547,15993.023809334185,15835.771171531067,17751.43647744059,17406.347992722
16232.841008112957,16112.660973270371,16030.41725665304,17372.080812395827,17372.879188101353
16131.966791011671,16117.995951539238,16030.41725665304,16916.343172376983,17529.756019755172
16204.55478651362,16172.250057769696,15982.198427475252,17356.495566460824,17188.377704734186
16296.848167375741,16247.054098042543,15959.039993515662,17566.462963954782,17008.83971039312
16108.54892236536,16256.567500272618,16045.32691021806,17613.396743920155,16816.14558883578
16150.453518642618,16321.150818980306,16145.769208097072,16973.728400809352,18324.155484961466
17110.522941471434,16213.6043454257,16054.372765160708,17974.963414963688,18298.87572601177
17052.66424612288,16166.871954177339,16049.95097707143,17455.67641801682,17511.005698354915
16626.319395997478,16123.629454312377,16285.473774057522,16993.967777311886,17706.06841655063
16668.527916359297,16186.985044259825,16462.976821605218,17129.936173323662,18692.45417413011
16548.715497143912,16275.191281053218,16433.40422901112,17112.490957299593,17034.64654732156
16210.241921325116,16234.08269252718,16145.066169320211,17694.998218766894,17037.149160549638
15994.161626388093,16401.930198144706,16175.064680200125,17126.663198354025,18574.72596769075
16035.010192086706,16433.562673260763,16668.625000211054,17393.684679815568,18232.9784778092
16354.546701543113,16289.164178093151,16773.87199881886,19245.33537138222,18515.04112839681
16421.00878199056,16251.292591063593,17003.57551769118,18310.287165246955,18087.7059760823
16585.623996555645,15971.50597474239,16922.95810843192,17087.676192278555,17440.307787972877
16580.571516560085,15670.328884929973,16486.006618908872,17856.632768185777,16856.39681602126
16908.869859848633,15867.249364116997,16611.591871310655,19531.64974842664,17128.48685225011
16992.34572488938,16109.796643357871,16927.512657394025,17700.48639193673,17290.641057020865
16585.38006503527,16105.969917711276,16664.799448451595,17041.52375760374,17488.43755268041
