TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PLACE_PHEROMONE_X,PLACE_PHEROMONE_X
12548.262900759502,9529.014817737949,12328.68534401802,16022.88385774738,11148.885100559395,4790.155772180303
9927.57216582272,9916.944163790227,9887.246436058553,10212.451704522127,10665.926907371288,8026.281522825486
8292.207411856396,8289.610166702763,8258.140135956808,8244.310504525913,9839.5724276636,8040.607374772189
8636.779950532262,8621.230375248226,8837.472730563508,9098.104380687188,11419.902735434529,8206.761693994169
8589.885837396005,8592.154265111702,8150.715423670751,8462.17755147122,9874.065414461846,8434.242951638298
8525.902995151557,8895.74996510933,8246.768091570444,9184.93849355326,10882.845996393191,8607.038662373128
8529.279221899818,10401.99747766271,9560.518332057123,10525.091148896994,13658.917633457015,9453.837550001126
8726.859659445381,9725.27612517823,9462.262837532162,9527.77040044718,10096.912039534953,9485.813147490546
9251.008068545641,9452.246196546803,9147.86231365524,10553.659061418384,9036.53933981654,8856.32039251395
7877.2617615472245,7755.929237219651,7742.008577057427,7529.40396922962,9017.926422535038,7582.550997065339
7597.053997774298,7539.65038969374,7505.458322506058,8247.027034354764,7502.389500512731,7770.599278230581
7371.488659128061,7354.965772501937,7229.418279071001,7401.123954193686,8057.06979477343,7576.461861997858
7655.792091416459,7263.514269842386,7117.295451598123,7071.497715616138,9409.602150887988,7382.936871857724
7790.673728880601,7687.743505086603,7583.938272274796,7602.941178868589,8488.325155196218,8201.167477628715
7692.292409456342,7734.7790007163285,7291.39139395275,7634.376578241184,8205.311945093837,8075.078017355137
7764.779335525693,7154.831568959419,6983.72742954671,7889.262674714321,9546.413944883487,7376.577171271705
7986.3725095891,7896.3023137170285,7605.718176428047,8297.338099797245,8682.794457924314,7825.842234879624
7393.497472844134,7366.486514406888,7342.224709283758,8354.824538790437,7530.790746389419,7293.716670908812
7633.664416366909,7516.606376539814,7514.449211696923,7730.471640356512,8775.225431405792,7196.083144209718
7513.553151879034,7343.812580736357,7475.144439340046,8003.561955053933,8266.129017832263,7348.870846469737
7381.6217931020155,7375.449408546398,7068.602448113051,7645.037992881938,9127.653708469192,7217.355163927571
8032.266758995721,8151.271200986534,8064.856018556215,9073.27644033933,9584.215094456242,7683.4552109312035
8144.631744077129,8174.279865467771,8102.26330124343,7910.1014959699105,9561.32082733539,8221.088769676788
8496.676772329807,8678.2589078731,8030.806009474745,8000.7066034181835,10340.247776062222,8487.032943209839
8244.968213649336,8212.793048332775,8294.970636938906,8797.767524463072,10196.574348038363,8118.001296732538
8130.232651020224,8043.68065187323,8030.548171499142,9308.996996805527,8123.373742288163,7801.734711659845
7418.378196988254,7380.5915023325715,7242.735587782132,7363.979212767302,7791.77964127427,8051.7183078487005
7384.216234593831,7656.921225387281,7328.956520835235,8148.938808322896,8978.814424307755,8094.034411739937
7943.03279105433,8365.816840351768,8008.201493368063,8272.100152159665,9882.594356418593,8074.685363982299
7768.60275891926,7656.952643489604,7650.3298066021725,7547.400191312678,9448.751632835258,7580.292181467488
7983.067150525565,7875.641563278144,7779.162208973635,9155.33974842198,8895.868655729908,7832.891777887803
7430.451562829492,7555.465868776552,7511.257054390633,8077.783717274368,8059.212951313952,7399.345240232848
7674.427660223878,7812.5392222989,7135.1242846236555,9222.66138284676,7648.366050352642,7437.015481610699
7673.190826188641,7671.515673807432,7354.8756244217975,7828.874230605435,8337.88562599551,7945.91836947344
7703.961713962939,7715.266057500075,7595.835238511545,7628.75134331506,9134.86818502408,7607.944192961848
7967.139787897219,8108.767253712428,8017.881452149526,9200.786133859301,8838.598125656932,7574.443977786411
8394.631011637448,8395.984326268337,8222.947283808557,8684.298626649874,9253.300102443454,8112.628774821882
7211.688204289973,7227.652616098519,7117.286481199636,7193.0822781943025,7440.474977654314,8591.460080910081
6902.127939283093,7457.14889883913,7360.176270845054,7679.393165763164,8869.496946119296,8565.693748657826
7438.155525787276,7762.694783445344,7251.820103632333,8484.840375532132,8171.784159093667,7715.822109450243
7422.558783423822,7429.181540381945,7126.374695628935,7371.791384436506,8185.08165831775,7378.746818914487
7488.647406873403,7307.896174938886,7539.532688426915,7507.422514407149,8866.247920539445,7136.629714555043
7676.203912192428,7554.083758694658,7538.040244783012,7671.068049716066,8941.554187828628,7229.767296208438
7679.682852288618,7441.264460302207,7239.622023426975,7746.167434757294,8177.084260526812,8188.352099891746
8113.817460664326,7747.457552474554,7596.36110506027,8536.643180671956,9866.147750446178,8762.327119365065
8139.806668436025,7992.12062487373,8057.723425730586,8236.746855860121,8768.510039852226,8827.47038517837
7610.845593646172,7768.093442211312,7446.6760426546025,7963.934284290679,8364.197592077942,7539.48780002658
7584.357532006395,7920.872215243838,7317.669712383391,7601.436857493657,9078.848991666779,7427.299838765895
8478.426290875863,9762.484764430654,8816.652725114167,9282.369396057631,11828.689049008623,7780.083117301259
8881.320090640973,8993.05647038835,8780.103240473785,9191.631104730508,9491.065292766994,8796.56736957471
8362.259234108584,8355.369393039435,8427.90743102906,9108.452638925777,9566.466415469216,8320.059003519511
7965.744146313948,7972.960602519491,7943.666261310403,7675.407711873155,8964.389261475686,8261.413025970145
7915.950389395064,7774.23592101484,7813.603044874802,7660.964075835626,9499.24923545901,7799.660632423566
7992.371641787532,7816.756809114479,7851.652430959972,7778.9675963945165,7952.430045647243,9063.63814572957
8100.103133365507,7899.513321542266,7784.54591739963,8096.9804416824145,8979.488672088832,8172.442562916138
7721.719526040857,7779.796823677945,7738.50995975407,7542.650671998094,10153.494555037423,7627.019068797127
8452.773471111806,8837.943193925497,8742.373159054614,7590.625551229238,10292.21418086812,9330.720392684438
8235.732285930615,8448.699124598032,8417.905885225364,9098.759545355719,8431.871877853997,8503.83373808149
7661.594476883807,7647.829075440672,7698.618617019838,8030.139360772406,9021.210794459508,7562.022159828925
7453.888552381639,7467.652122259988,7722.754870288747,7762.068376660241,9170.811356048016,8424.935286963297
