TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
16.86185682557613,0.0,0.0,45.62460689579126,503.6764682588372
3217.0116850321274,2338.7763892067937,13891.36668869349,2932.6527273515435,3235.290950973138
13969.604139803152,15150.056404468665,27773.192570121973,11472.280595244694,14361.023549028028
19783.571645907552,20713.69754184425,22928.27525692184,17817.24307152763,21531.244541670323
16625.00486120365,16388.71496956492,18350.28164025011,16425.12587100276,16422.58789319945
17405.072201829866,16742.592842435308,18772.659175462642,17115.521893803583,17408.937576893735
15556.994843409762,15417.782108642694,16181.598589469426,15641.367269412036,15639.956321290852
15468.000711077402,14861.696437257859,17654.464430640677,15692.832199961838,15863.32382451869
14256.410343626932,14126.305954928088,14574.855367775996,14343.608915501574,14368.92954862217
12482.062325919489,12418.948348676728,13015.469456142197,12534.744702484131,12492.435308015367
11805.809789811377,11654.802118826161,12136.683893781923,11857.71524811231,11857.499238264769
11053.073283061636,10839.031942033838,12312.58668287368,10916.123126210814,11047.480338061649
12201.70222863892,11525.42242137875,13571.268727986026,12139.124602600768,12440.740052918765
11414.321356763056,11296.690727315405,13233.012324249283,11590.714545955409,11465.340240744994
13261.317919866819,13573.68335622166,15808.839116715419,13289.552174866612,13077.577072733418
13415.212552771029,13626.515954723613,14525.43599749941,13595.490145391605,13399.696389158991
13069.319168773185,12737.259494079128,14285.519182413807,13195.431990400706,13079.12544202432
13525.131419951203,12666.40336965907,14583.174059518742,13433.720377254953,13306.103059067791
13266.3058496884,12769.520655678485,13973.251527207896,13262.542136127024,13311.124661225307
12962.006446488263,12688.857587931618,14108.796005956483,13011.064681537704,13009.543157841723
12638.695415707105,12471.192613670471,13773.027886356576,12742.012916127824,12736.28289252766
12095.00681128665,11999.590057224115,12515.789702729424,12124.30515703559,12113.86023915327
11721.572583064828,11824.133401234934,13753.858019309042,12381.107738544199,12289.69439977368
11915.602437389198,11878.804127432557,12638.35409158005,12008.087375665968,11960.65955707644
11839.592369849037,11657.158900204357,13804.879775550187,11740.474738627452,11923.480635708347
12789.063726893712,12435.526938229836,14059.402870686248,12963.041085527015,13232.119393523593
12189.61534515591,12099.942260564372,12796.372718276605,12196.024279744059,12217.469012478923
11803.706992820054,11656.936605074092,12876.17686870323,11819.135594947871,11757.097470277118
11566.934098607979,11472.867038057959,11854.973559335167,11578.733829254437,11580.435663053886
11259.93712394725,10918.350794888574,12339.063937983648,11192.81144713313,11411.59433237897
11572.236708425826,11308.293633138412,12418.199045440995,11676.607512919823,11619.066873678861
11692.18808857767,12529.90547761819,13907.369222259953,12459.827990564017,12736.004257473847
11625.663123556747,11656.447519726404,12434.810597350219,11758.909412730865,11758.9168183373
11784.789852996022,12419.144768166063,13782.931970752956,12522.536688186245,12323.623764228021
11704.440157084791,12360.861723657377,13397.975906889844,12427.36448726197,12499.096535475004
11882.008007466417,12201.90500852752,12659.485166053228,12251.514145617017,12224.573041393069
12004.233374517484,12850.318261489825,14755.24072489831,12946.742598237215,12515.786882593067
11716.270861789966,11748.025804612747,12110.815586895562,11777.016407781097,11776.741460138739
11794.727878319922,11709.26885108496,13452.017719348543,11973.677628023957,12040.042001394608
12426.113574620138,12182.193801197762,13540.74192349262,12513.096896139301,12478.940361933783
12395.806295688944,11997.588137064988,14035.694302728882,12450.577083231443,12706.110117183927
12716.764558316007,12459.841916045209,13911.065432347394,12829.606647432454,12860.883413915923
12217.198909788016,12113.06340126129,12778.957728294747,12229.517508442646,12198.908166557083
12240.588458733053,11865.61695068308,13526.176973225269,12378.182576809077,12090.087170239703
12772.54039296982,12544.622261917644,13955.246424176346,12710.682249847267,12742.804476976506
12320.181831378837,11994.164060819217,13361.89481859296,12380.36122663447,12357.812391886713
11914.175150189405,11746.470357010927,12776.1267774085,12028.157482372373,12003.492358560925
11448.931513917303,11437.380966228831,11933.954333705178,11513.496095281635,11504.275106775085
11382.2036369272,11626.269439069305,12909.888215865387,11747.05314668548,11762.923889075784
11476.224496135988,11411.696120347005,12480.831886369213,11599.777520525073,11508.297911738835
11406.944968051077,11931.988258711019,12870.256262139588,11952.069611274646,11662.02772968235
10755.47488820554,10734.308980378844,11784.71592060508,10690.995304905919,10819.8727634593
11231.71103736084,11559.421559519305,13002.674112072265,11326.300308184816,11686.491124781309
12786.386808777506,13058.092937514282,15366.359411847427,12996.0404573885,12764.52557080881
13353.686752839132,13374.010478163895,14409.44467745427,13571.212569809652,13567.459290891882
11970.124926600276,11970.368720675795,12257.761233353787,12023.799012386,12005.655468310282
11551.692710602125,11782.245704724068,13171.770323219549,11893.139707708733,12022.56433572779
11674.987183323103,12058.161459285022,13328.94887592611,12001.908406351053,12020.256606647226
