TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
4154.748175580964,0.0,125.89677952698916,80.7794544763211,0.0
18222.932683368108,1974.0702128656308,1877.0863492501355,1051.1315784466924,0.0
20542.316007773294,6462.514631756681,2286.863752119452,2124.0860542248292,0.0
15613.471135462567,6462.514631756681,4811.112242753995,5087.7775365701455,0.0
16141.196100517143,6657.319696743095,6735.723885006751,6944.676662258185,494.87825195182046
15034.470149457668,7889.572981873674,7901.303976399446,7448.540340842439,2845.812631542999
14605.436717752176,8994.013848832701,8088.596285891207,7819.578161813277,3851.5661707291256
13902.55154461445,9400.150983061381,8996.280559573737,8266.135883175055,3949.8231026583962
12340.169566698058,9613.95388669809,9251.087102458805,8563.642507441671,3949.8231026583962
11744.501334373314,9643.221881986763,9443.1216707746,8864.781020018263,3949.8231026583962
11055.090923513755,9746.388254520143,9598.234172427234,9126.709445286278,4034.174205310178
12294.437788858959,9972.654252624465,9808.011073967014,9428.383694216847,6051.206749374161
11338.468786557003,10367.417026253159,10087.052509644549,9898.508478515887,7200.265398520776
13947.336219266223,10367.417026253159,10342.089926027063,9898.508478515887,7577.112004202486
13528.858698099704,10560.723830943949,10801.446910836146,9898.508478515887,8345.313369446541
12760.25816705644,11006.391866767588,11138.813277110814,10119.468774998059,9431.052665252768
12828.686322672023,11314.363389387881,11138.813277110814,10291.205783931866,9639.29890077275
12718.517381771557,11533.85397434006,11223.0049478944,10412.524323655245,9639.29890077275
12683.252738738985,11492.714726719914,11320.932113281586,10677.084196303926,9709.781711910551
12551.976643678401,11439.469679400449,11341.928629635622,10853.43202730856,9929.351621504442
12074.405799914579,11628.702577710108,11387.428214599206,11364.557990912828,9997.23324967841
12060.966621001351,11434.59413934829,11273.450133004768,11383.325686867967,10289.645772978058
11799.575671574548,11511.572544142498,11328.45578432525,11425.775627366993,10491.348875408945
12033.226794702105,11008.771951088309,11042.706241291533,11042.874298949628,10613.902277022637
12912.818006258338,11104.00267428509,11151.568080575807,11091.773957381025,10730.777720385684
12112.757856355529,11347.632323026524,11256.57921612624,11174.330445847534,10837.56692720157
11561.49142799367,11257.148150943367,11241.62290258283,11190.57465835399,10965.612150446603
11277.890628392997,11166.885053942615,11146.267895383739,11132.80332497663,10989.977627448392
11270.787536637043,10677.991232482487,10667.360308116222,10687.994580565177,10729.991363064533
11073.409035316836,10695.413051363674,10596.692867643253,10680.952459492779,10672.54128339272
10483.791627725066,11752.514552695138,10511.914296099181,10546.352020920902,10575.797003041846
10485.494683734649,11183.65448725062,10511.914296099181,10639.163427154175,10663.917602125992
10496.742697521908,12034.561812548855,10608.550633575403,10645.745236937444,10706.403560884237
10496.742697521908,11927.281301225918,10735.974868278143,10645.745236937444,10773.7335935096
10693.294263355694,11711.944413306184,10813.190774571145,10714.935245143799,10805.616358799907
10945.94498705386,12429.976421114967,10815.13107749144,10910.084193153349,10851.056418042437
11013.08443773662,11497.675874999828,10858.855061942391,10950.176173257423,10897.672019860083
11895.301136124432,10524.912935135671,10523.618153367688,10539.132798335699,10559.902105653406
12217.05987766068,10566.968859329481,10687.05577832236,10601.20254433879,10662.457757804217
12501.878066632518,10761.735987046332,10805.177701201217,10630.477847773365,10747.821448018016
12735.089916880268,10825.748316446385,10805.177701201217,10988.114681633644,10885.92291543196
11975.458492350386,10825.748316446385,10891.771820509182,11111.814928841966,10907.36259145164
11835.483811017355,10876.98793753704,10898.490329765835,11119.711670205583,10976.815594431351
12462.811235421063,11244.117022542347,10967.09463442965,11238.262476890848,11109.543202435572
12229.333531347796,11244.117022542347,11065.643886650665,11264.074325813952,11128.337538218735
11851.00968858075,11271.735514395199,11053.22386605728,11264.074325813952,11168.87504660238
11379.426673327482,11297.19714746097,11058.887443750575,11237.670103483786,11225.465411231806
10920.041175338718,11419.882495226333,10927.300800721778,10936.86270568046,10936.981156584749
10723.518862771387,11208.333547630195,10733.450672204654,10755.233886787257,10744.765105471371
10785.321376999575,11811.641861842025,10635.418617589126,10674.232446495373,10670.94784716304
10247.179854869739,10459.738662133886,10215.019313427529,10257.47860990468,10253.962365365307
10325.78985175225,11724.840479554057,10044.808601166187,10239.021140649233,10087.943721232905
10337.27588788865,13553.250543296957,10044.808601166187,10275.34053742564,10087.943721232905
10346.723827483214,12973.698598009993,10044.808601166187,10388.477308188974,10278.72743727569
10554.10816447776,11787.279881423361,10044.808601166187,10467.09777600756,10325.236900390599
10729.049753381378,11868.680414902925,10115.859908232536,10467.09777600756,10325.236900390599
10880.540493160775,12033.023576217302,10142.006011653668,10642.854560676407,10489.284198394918
