TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
196.03026836266318,0.0,0.0,0.0,0.0
196.03026836266318,0.0,0.0,0.0,0.0
196.03026836266318,0.0,0.0,0.0,0.0
196.03026836266318,0.0,0.0,0.0,0.0
196.03026836266318,0.0,0.0,0.0,0.0
196.03026836266318,0.0,0.0,0.0,0.0
196.03026836266318,0.0,0.0,0.0,0.0
196.03026836266318,0.0,0.0,0.0,0.0
196.03026836266318,0.0,0.0,0.0,0.0
424.4991992640917,0.0,0.0,0.0,0.0
1538.008579597595,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
2466.5682952050565,0.0,0.0,0.0,0.0
3021.636814907793,0.0,0.0,0.0,0.0
3538.4805067919237,0.0,0.0,0.0,0.0
4059.1578249534855,0.0,0.0,0.0,0.0
4059.1578249534855,0.0,0.0,0.0,0.0
4059.1578249534855,0.0,0.0,0.0,0.0
4059.1578249534855,0.0,0.0,0.0,0.0
4059.1578249534855,0.0,0.0,0.0,0.0
4059.1578249534855,0.0,0.0,0.0,0.0
4059.1578249534855,0.0,0.0,0.0,0.0
4059.1578249534855,0.0,0.0,512.3770400668321,0.0
4059.1578249534855,0.0,0.0,1109.0412122658747,0.0
4059.1578249534855,0.0,0.0,1109.0412122658747,0.0
4059.1578249534855,0.0,0.0,1109.0412122658747,0.0
4059.1578249534855,0.0,0.0,1109.0412122658747,0.0
4059.1578249534855,0.0,0.0,1109.0412122658747,0.0
4059.1578249534855,0.0,0.0,1109.0412122658747,0.0
4678.550283636846,0.0,0.0,1109.0412122658747,0.0
4826.682556903124,0.0,0.0,1109.0412122658747,0.0
4826.682556903124,0.0,0.0,1109.0412122658747,0.0
4909.901694621133,0.0,0.0,1109.0412122658747,0.0
5959.178914362252,0.0,0.0,1109.0412122658747,0.0
5999.9750653545425,0.0,0.0,1109.0412122658747,0.0
5999.9750653545425,0.0,0.0,1109.0412122658747,0.0
5999.9750653545425,0.0,0.0,1109.0412122658747,0.0
5999.9750653545425,0.0,0.0,1109.0412122658747,0.0
