TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
0.0,280.5867069078001,179.7165841693298,4591.057790173534,0.0
4872.861598394891,3911.742316769029,6646.92316602783,18724.962550046985,3493.136263732492
21919.31992596887,15647.359484289447,23143.133267743717,32125.729735298923,18712.956027414642
24114.922730183494,21040.92157484991,24511.033196732682,26431.86103876418,24127.471238321683
19659.966871823086,19508.84985619648,19435.64985731124,21457.942708841405,20009.001167930797
19773.50699869944,19621.894154222333,18840.913226043896,21455.381980654165,20003.620354103445
17744.66204298659,17731.22448336628,17677.792043977934,18065.50428810717,17845.23904564878
17511.816509786015,16810.50779771226,16911.77055135078,19677.709790391516,17676.687860607137
16656.470022030986,16324.715034252673,16362.196057006311,16803.84306943408,16748.207620950925
14694.26495179061,14708.602806450166,14576.528589336724,14896.53502005158,14891.151040177621
13639.179098888053,13666.922810141132,13662.568216555685,13990.034713351288,13742.99445726118
13167.681289056181,13058.438466173138,12811.915565587107,13860.754179285726,13973.98513074556
13534.621931998558,13149.636038549632,12979.717014639475,15815.045101952881,14755.004389502046
13764.07770821372,13388.91637982585,13305.723464599554,13925.345336061908,15800.403753855524
15141.896130574372,14126.224061554136,13964.935801032287,14957.658252904308,17824.48703930155
15561.5981342334,14706.804823594244,14796.85653831115,15588.528094911777,16571.574271239504
15469.910655091067,14725.15723315286,14909.557669792479,15564.193210901029,16427.970321445362
16012.14201965013,14796.566949372176,14922.074097618219,17055.68695105654,16262.23306787159
15367.027934121457,14898.050333453712,14865.019565816521,16022.496990864764,15297.625914854856
14852.695717226792,14796.86141527167,14852.735474961968,16032.18565847732,14929.293694024589
14511.9154865942,14657.950569073098,14485.15388346924,15723.799649394507,14912.943906947405
14070.648607501322,14082.327541649478,13955.80835881764,14288.28510452758,14283.594670322764
14111.431962888315,13736.554712421255,13707.277476284533,15529.583578991724,14197.128127007127
13717.799187276405,13580.402651862745,13543.978474904656,14248.030933379572,13722.66058487752
13510.567083505348,13356.536707623869,13369.289797962048,15635.748028536058,14455.119934578628
14553.384179211134,14223.028507050567,14077.557955495082,16070.225051320123,15254.945363006518
14101.007592932487,13993.897630500405,13964.393114057271,14633.562659708237,14297.218436933023
13789.893526018728,13686.143717229092,13762.349170927582,13898.651126164732,14838.655095039343
13347.219011247582,13334.423615073709,13267.817329431637,13524.2742147536,13595.747113399684
12766.212165341845,12976.414061465217,12823.607583000163,14280.41573928207,13023.024413378927
12996.263318679989,13026.660777020812,13004.848978983267,14164.19480517058,13273.323898851797
13864.252786334642,13236.079543124533,13600.326401936069,15784.642273990581,13828.970794722974
13392.527402597054,13401.473134850043,13403.510275224584,14194.848371430378,13629.451843041381
13687.74010535678,14012.437999939406,14134.195905723422,15605.617368181167,14647.70904159874
13826.778402328082,14003.382602152957,13924.07744595286,15159.414986991585,14092.701180028675
13790.16936344686,13762.867924296785,13769.98143078845,14424.720018158465,13813.910117595267
14019.585826136852,14612.23624304265,14137.377698756925,16575.529000945055,14348.321377035438
13735.185518333357,13729.778923870386,13683.914614329766,14074.297696920647,13757.203179845239
13403.045318186538,13201.999720235368,13466.701643068533,15204.892291851704,13417.410260013976
13767.8038869428,13491.587480041042,13544.036471667272,15569.446741236467,13996.799820689403
14313.741326586056,14046.978843437673,13672.215941415328,15963.948954818177,14515.207032522887
14795.381974169459,14450.380454441885,14358.773945027116,16057.70778250076,14685.528169383246
14128.316253643425,13990.027351331715,14047.593211330071,14441.51490408321,14388.29940686307
13784.211332667028,13783.00589226253,13311.882213532273,15016.270385953909,14721.935124303769
14010.726466898983,14189.529351137464,13938.637264292913,15696.842126881478,14631.84768322779
14066.30039765351,13950.212600749079,13989.821269041064,14991.723225200885,14666.239726230418
13691.423034706506,13560.91016805105,13448.488688754622,14554.455388096596,13816.67177519877
13340.45962153973,13301.488460526798,13111.66325871377,13688.901640486893,13594.012394487821
13040.24655309734,13356.3643390785,13081.740331592864,14591.889292444192,13456.029549104622
13148.415483163628,13678.326513101669,13044.698678343924,14578.889718679287,13900.085436983654
13500.226275741257,13707.80980435875,13094.37955070842,14621.640095949353,14349.803121843694
13017.117429746144,12959.017490794142,12941.132343499508,13480.777933675425,13220.422335381698
12855.05919903678,13250.986489101453,13077.647123904342,14973.326738700487,13274.177775342498
13883.565597932335,13585.715293799636,14299.829818045167,17530.035023398817,15390.148061999647
14402.411799618354,14390.969324150694,14874.711582650447,16415.269757948958,15555.595544423039
13845.882936536893,13838.218802198815,13822.53786908672,13933.97554317455,13926.495673903491
13227.055738961657,13263.869958500734,13042.23200031562,15087.941280025932,13688.80636035754
13507.201130354615,13608.258582041995,13078.23102314946,15271.556212938965,14177.26752569574
