TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PLACE_PHEROMONE_X,PLACE_PHEROMONE_X
0.0,0.0,0.0,0.0,229.42573519463483,0.0
0.0,0.0,51.06872801831392,0.0,1983.138589962343,0.0
0.0,0.0,880.4953106605728,0.0,10194.072685371011,0.0
0.0,0.0,880.4953106605728,0.0,13421.142984748982,0.0
0.0,0.0,880.4953106605728,0.0,14492.860972881806,0.0
0.0,0.0,880.4953106605728,0.0,14531.516361835991,0.0
0.0,0.0,880.4953106605728,0.0,11635.478395665128,0.0
0.0,0.0,1543.9504247368675,0.0,14064.372662684478,0.0
1030.4570993485102,1057.5723411696727,3485.691872963327,0.0,16933.34604190074,0.0
2048.6224639135235,2073.6712571954467,3485.691872963327,0.0,16851.993223199886,0.0
2048.6224639135235,2073.6712571954467,3485.691872963327,0.0,16180.412295688273,0.0
2048.6224639135235,2073.6712571954467,3485.691872963327,0.0,15175.128659527702,0.0
2048.6224639135235,2073.6712571954467,3485.691872963327,0.0,14248.838334325688,0.0
2048.6224639135235,2923.253486183452,4088.3221496433666,0.0,13501.7840681523,0.0
2048.6224639135235,3461.8775137117977,4468.77552170727,576.744928543326,12667.49540164563,0.0
2048.6224639135235,3461.8775137117977,4468.77552170727,691.5406817066266,12778.84434500853,0.0
2048.6224639135235,3461.8775137117977,4468.77552170727,691.5406817066266,12443.28624064001,0.0
2048.6224639135235,3461.8775137117977,4468.77552170727,691.5406817066266,12217.600354935961,0.0
2048.6224639135235,3695.8150432325665,4468.77552170727,691.5406817066266,11169.727136276757,158.24024468933214
2048.6224639135235,4549.95904636655,4468.77552170727,691.5406817066266,10418.676058384735,930.8249687607655
2048.6224639135235,4549.95904636655,4468.77552170727,691.5406817066266,10888.160229626628,930.8249687607655
2048.6224639135235,4549.95904636655,4468.77552170727,691.5406817066266,11231.783500346379,930.8249687607655
3494.452044443332,4549.95904636655,4823.423562271947,691.5406817066266,12898.501460513518,930.8249687607655
4603.091687464421,4549.95904636655,5375.181792118346,691.5406817066266,14691.115700821481,930.8249687607655
7870.829697862346,7341.040085906563,7709.115633037884,2255.691355330853,18912.966761423864,4110.895900197361
12956.25960826405,9528.750564561546,10405.465939800582,6272.707056455964,22634.14330471709,7844.654416864589
15928.559266621189,11721.421480315701,15279.742607298695,13166.542758078058,25519.419091830016,12430.66636193978
19352.28390793829,15808.917789615973,20934.104361480866,17100.158664932576,26163.852267008417,16061.820461208572
21865.665933574553,18138.560411091054,22225.148218786453,20168.608520031088,28875.581310459558,17958.603939616
26674.281043296807,24057.868819728625,23403.735816017554,24113.800505319727,30499.91925630084,21080.984025797527
29453.73526211847,30554.31454663998,26743.654650515986,28612.661238448858,35856.1000460127,28142.065856944475
32475.514034680244,35596.43886152766,28750.894487160414,31845.073528376317,32498.331281670842,30945.26545517704
34300.46724840232,38471.24791696969,31084.613303852624,33166.30306340984,33842.093344025445,32295.428045457065
36168.42718984485,39951.05529386449,32711.802821006164,34431.70445270676,34994.27971419789,33624.722034671024
38439.77344315455,42918.70462045442,33904.276972765656,36986.38681954888,36366.42807307629,36064.96140468804
39059.909271794364,40717.22115533175,35950.47947583959,38857.4115117666,38370.162023304714,37836.27221139797
40380.11977872557,37593.75406014944,37068.251651168815,37223.57154379114,37684.83491827575,37229.43723774278
46033.86527094653,38524.12588762819,38213.22790185435,37359.9086902494,39379.46463329756,37951.5062148844
43831.04035206576,39305.351556946196,39396.930348445574,40281.619323617895,39401.824857944135,39335.8417200426
35533.73846377925,35463.24821481632,35410.044725673884,35228.98035272396,35046.92952903301,35402.818709853294
38686.5571679929,34759.11187442012,34611.547299175174,34415.147587252315,34402.280696160604,34590.4442835843
44215.683460065826,36837.05125767973,35766.590887071536,35553.1808993285,35541.139070922974,35224.4207801571
45512.27653554376,38418.46493208039,36634.356018588434,37909.976530791835,36378.758592448896,35420.97615263063
48475.98326492169,43123.45756911129,40009.548357594926,40735.61797259938,40301.849235565605,37769.38747892113
49459.209981409236,44732.834128440925,41273.15932856079,43287.79505324223,43076.775860281195,38629.4055957746
47332.19971464562,46097.80312622531,42120.40978210957,44861.29606727358,43922.00212959623,40740.87220345627
45772.676942958526,48214.32566289692,42984.39443480034,45467.96988414019,44709.70044562865,42105.919046489944
42099.508732435956,42318.09502235713,41460.65445546666,42097.05654118846,42002.955369348325,41268.12899034746
34697.89927780027,35092.22565166532,34878.785469952854,34609.83528039739,34661.68754836389,34926.37863945554
34006.43491761855,36307.72060131966,33620.76237986372,34235.003072606334,33228.636882277686,33777.357461846135
33581.8032251821,34970.90156505791,33423.09852040663,33518.373834344406,32987.25422734157,33589.57198258369
33320.12346022838,35650.57737928131,33250.76360334977,33185.906787612694,32773.1979107001,33575.81722665548
33320.12346022838,35385.25961268998,33250.76360334977,33341.57611916697,32600.34342590844,33529.147237441226
31514.07217646981,32714.480448404,31369.715714897062,31327.422332270726,31090.02878587631,31486.605519780773
31258.15930089923,34511.81801092232,30851.63087552494,30526.76974151804,30772.908359298523,31200.98443360041
31783.196031532716,37534.79787868498,31382.982407896863,31331.583293233503,31064.59911118033,31553.19777080962
