TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST
8604.62220859454,8604.08920340603,11831.818017273488,9637.711402907995
5226.9470104324955,5191.638255002993,6326.117723929523,5497.633284900863
4213.357021053126,4263.613251759113,4963.079435650365,4299.809043744017
4542.711796900531,4718.17707363569,5680.047660000031,4710.178809537562
4471.522724195302,4464.08082413992,5366.7552860013,4453.646491774414
4083.9002201859435,3946.949690672096,4868.987086146179,4123.546433762809
4487.067830534449,4452.008086787318,5272.690468842393,4523.708309025177
4028.3099637181317,4150.858201141554,5059.015869219223,4198.192907692437
4481.2587400017455,4377.4196637993255,5322.732964074726,4529.6724961632535
3890.162437092946,3912.3463515236567,4880.172821959464,4036.470698266045
4027.259138936403,4202.714728304766,5369.633505824612,4282.734206798024
3760.990557918062,3813.7681228236,4487.567156998612,3822.6554987995137
4382.543769099906,4157.32749726434,5589.128389287949,4447.4123106627385
4117.91668841416,4232.023413048656,5047.762872475001,4228.6432439840055
3793.068611719896,3883.9239962800243,4784.603298087867,3923.1020879383477
4482.192318899847,4674.649602596083,5575.44662809607,4598.880851400364
3899.6410102773452,3860.497494947094,4539.671746576334,3946.718776106788
4336.3342674139485,4242.898129157405,5506.563526872579,4493.3522163725
4581.051290458478,4655.188728219715,5560.364674490624,4563.830928208828
4185.275372709703,4037.311863961739,5160.274243877675,4291.144384423265
3968.0313435580783,3947.7633090282443,4739.286535444959,3891.092927617253
4495.4560451309135,4385.884905631874,5206.922449587307,4450.531859911895
3792.20726706115,3959.0333278447997,5038.89891861946,4040.720945602912
3226.902025113841,3294.80551815475,3864.8128164368063,3222.014390121272
4776.981664325337,4738.7995925313535,5960.421935082915,4810.715930671329
4437.246791141691,4262.032690969545,5353.25834935432,4480.465513422754
4017.0801226890626,3945.6122779071234,4879.650315630585,3995.285824173441
4628.4869766730235,4692.336137120187,5795.06516584878,4625.270240571762
4036.5005480194486,4084.598539568177,4919.910515248028,4036.8169038769784
3938.5458614615077,3781.08114770612,4797.795296391618,3890.7608658937606
4547.402658023808,4443.414112557944,5552.303247447551,4711.772187276112
3826.871414741558,3726.489836981225,4672.773057143592,3881.0429931951553
3880.599819040335,3806.24440228044,4655.976341141451,3758.302955130186
4837.2939571217075,4763.330639543309,6077.610527744775,4881.437287632365
3818.8741318638645,3956.5819636248725,5004.641197979846,3975.2909016058607
4255.186865745402,4437.192549424885,5231.237980108382,4421.0060382151605
4272.005486731404,4417.30912940193,5126.33817434386,4393.920511382024
3958.611486634595,4023.360621417829,4862.450598173129,4108.034206502188
4571.018708347086,4381.045077152042,5577.7296484913695,4464.529156681644
4030.615270635132,4049.6336735100754,4941.664340502918,4093.606968326193
4028.9524176198556,4100.115528291044,5006.378964277001,4135.567106761908
3904.1329767245047,3840.1210502342346,4793.692898952569,3879.463554073075
4678.020235392917,4447.5504268180675,5504.811504024496,4577.425499020278
4343.130865559619,4203.135937814009,5259.889438485086,4375.387953194404
4377.477593677606,4396.614270779459,5211.638081069234,4402.579707955203
4181.612488551523,4190.081032556091,5071.996982837128,4259.470528945821
4053.521770612856,3924.7721371611515,4889.071027518576,4061.7236664832
4447.259538498345,4462.891394907198,5309.15258338754,4591.532085895573
4121.242081643615,4184.5106587032205,5092.096641125682,4248.753277677315
3979.0186092086246,4039.370626419395,5075.0609965631675,4170.394579079196
4420.4330042989895,4599.618946978596,5523.528183614575,4496.388563726868
4299.1091675708285,4304.25545718665,5068.560094942784,4239.916871276926
4363.290595101359,4275.310405172288,5224.838202602085,4424.583754134178
3730.105656468125,3611.765705852198,4700.242314692257,3781.5012520673567
3889.521102053098,3972.7810568250607,4904.800678390061,4015.001220146743
4726.621124981648,4592.515831178153,5540.403825606231,4802.876658498519
3752.681072950482,3597.445590881501,4714.977620523623,3570.5958144885485
3259.6304483482027,3454.1154483875207,4179.843135366482,3367.8834739970184
4959.52236607196,5115.141803816536,6049.583939583523,5160.736043827961
4100.913068745,4115.446307631369,4933.541947517096,4142.575256925582
4690.71145015642,4479.400849323586,5544.112623456902,4658.003703848864
4478.332345554994,4473.547206531719,5327.203844877068,4484.102322534692
3818.9060326066833,3810.4517552771986,4652.5382873686285,3897.438442384596
4061.1207145401313,4221.568085567503,5102.526658754023,4224.856288919086
3928.169134119187,3921.2361999177,4773.331428606681,3958.285756181038
4426.2358459507295,4309.628117462724,5125.8455059271855,4384.287072810166
4325.427605899044,4207.204483234402,5203.372536601355,4369.960366158748
3859.6099403056924,3930.0758290582116,4808.839671977436,3915.4068756973256
4329.592641335361,4262.140897799408,5489.17231002678,4341.333400049935
4140.2543937689325,4118.641174130358,5110.177844952236,4269.036161736478
4234.505548243592,4192.544942409737,5045.390556160457,4319.535915996462
4486.262956562495,4496.267799523087,5324.405086070048,4596.629580379296
4340.665961903748,4163.1657035487215,5213.286855375362,4337.8115803404025
3668.6086036748975,3655.7083028442653,4505.895560239321,3760.8357214639864
4000.197290235587,4006.0437915836483,4920.71964677322,4076.2200701428933
4507.454203543977,4331.806899731635,5455.4185048660975,4586.676945281967
4088.8363635782775,4015.8563247117127,4936.266777772109,4197.18995762194
3968.9950395653186,3960.825058968868,4858.401242946087,3991.1460526383953
4350.240381507317,4123.475667742078,5123.231244298848,4276.383720664575
4282.372604201558,4254.783526860473,5367.956649591908,4374.824238678323
4140.69830903888,4262.961460252018,5128.729499657519,4201.783118187856
4302.944968973546,4377.936279176869,5026.056322164924,4352.437153607879
