TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST
1468.6226964080101,1892.4601968510112,1100.7029926868345,14314.589030321094
1744.061751526894,2551.658655300257,1168.4297116718135,14997.596569174935
3261.314857694051,2551.658655300257,1168.4297116718135,14432.113112007703
3324.4947090180513,2551.658655300257,1887.8407018528922,13677.729619446944
3324.4947090180513,2551.658655300257,2375.49513143873,11544.797183880864
3417.183556378498,2551.658655300257,2375.49513143873,10492.58560163274
4375.03625406729,2551.658655300257,2375.49513143873,9279.492678991639
4501.121262099064,2551.658655300257,2375.49513143873,8516.539844659257
4599.078691446299,2551.658655300257,2375.49513143873,8222.01874770388
4746.62860382146,2856.5026266123687,2375.49513143873,7781.379333642612
4746.62860382146,3367.6321364625906,2375.49513143873,7803.398324710031
4746.62860382146,3860.301677182682,2375.49513143873,7859.095185758481
5085.881308386582,3860.301677182682,2520.1521642569414,7815.990664378411
5427.731767236804,4338.489348115202,2860.9214160636034,8428.050759039697
5427.731767236804,4393.398300295859,2860.9214160636034,9268.788029282927
5427.731767236804,4393.398300295859,2860.9214160636034,9838.502158244013
5427.731767236804,4393.398300295859,2860.9214160636034,9199.933254311018
5427.731767236804,4393.398300295859,2860.9214160636034,9149.863445969148
5427.731767236804,4393.398300295859,2860.9214160636034,9404.776768372129
5427.731767236804,4430.961388396372,2860.9214160636034,9158.276802023503
5427.731767236804,4922.455879176308,2860.9214160636034,8760.482243661947
5427.731767236804,4922.455879176308,2860.9214160636034,8409.669147559827
5427.731767236804,4937.501880212414,2860.9214160636034,7836.085803999404
5427.731767236804,5576.62983726785,2860.9214160636034,8528.309070509273
5427.731767236804,5884.859205789219,2860.9214160636034,8381.347273270692
5427.731767236804,6623.839075938613,3055.9278664874155,8425.11728447044
5427.731767236804,6948.587423484543,3404.114871283138,8275.761813102357
5427.731767236804,6948.587423484543,3404.114871283138,8693.403220606555
5427.731767236804,6948.587423484543,3404.114871283138,8255.35786331811
5427.731767236804,6971.280030845309,3404.114871283138,7961.937066950135
5427.731767236804,6983.338736441305,3404.114871283138,7869.6047344115195
5427.731767236804,6983.338736441305,3404.114871283138,7596.495604519263
5565.171129295089,6983.338736441305,3404.114871283138,7778.89647626553
6016.803082302198,6983.338736441305,3404.114871283138,8095.408838225754
6016.803082302198,6983.338736441305,3404.114871283138,8223.510633955275
6016.803082302198,6983.338736441305,3404.114871283138,7759.3733752752605
6039.027955959769,6983.338736441305,3404.114871283138,7434.337647631488
6085.18730894088,6983.338736441305,3404.114871283138,7835.137410763341
6085.18730894088,6983.338736441305,3404.114871283138,7906.393614816454
6085.18730894088,6983.338736441305,3404.114871283138,8040.749609611673
6085.18730894088,6983.338736441305,3404.114871283138,7929.802030793067
6085.18730894088,6983.338736441305,3404.114871283138,8165.01387733605
6085.18730894088,6983.338736441305,3426.7135985468913,7514.2037367747225
6085.18730894088,6983.338736441305,3762.8248278506494,7440.683831880917
6085.18730894088,6983.338736441305,3762.8248278506494,7564.553863357229
6085.18730894088,6983.338736441305,3762.8248278506494,7750.008253653528
6085.18730894088,7050.801249389755,3951.8278695964664,8137.123180721678
6085.18730894088,7318.973129219663,4178.216128390908,8554.578252450416
6085.18730894088,7318.973129219663,4178.216128390908,8639.690395026022
6085.18730894088,7318.973129219663,4178.216128390908,8865.369078825775
6085.18730894088,7318.973129219663,4178.216128390908,8920.248522055326
6085.18730894088,7318.973129219663,4178.216128390908,9636.778812490315
6085.18730894088,7318.973129219663,4178.216128390908,8926.146236289394
6085.18730894088,7318.973129219663,4178.216128390908,8391.309369714527
6085.18730894088,7318.973129219663,4178.216128390908,8687.702042474699
6085.18730894088,7318.973129219663,4178.216128390908,8966.26508592675
6085.18730894088,7318.973129219663,4178.216128390908,8967.992644179803
6085.18730894088,7318.973129219663,4178.216128390908,9017.513141698597
6270.619956286724,7318.973129219663,4178.216128390908,9042.997406411425
