TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
4155.953040171935,17905.631561224207,2967.0696656392506,0.0,1044.7739383761784
6465.79952279862,15070.855015865058,6906.001109724934,3634.3291809764187,4039.668738459234
8463.695864402049,14989.989447793616,8937.319435638321,5603.890858751163,4242.142898725535
10684.749292852552,14808.144249457531,9957.826638699276,7120.396869459689,6085.259384416386
11879.199467727592,14958.413915168627,9957.826638699276,9340.547292319847,7930.810134915452
13009.595699740485,15086.984016282882,10158.806892270903,11047.748591134787,8399.305167600227
13484.993653627984,14575.731720045333,10336.320524898198,12160.85412052793,9519.312485478014
14361.06186894118,14056.82286981136,11215.901237013168,13075.109475204972,9581.465986789279
14934.872354665515,13381.444540161085,11518.473974770448,13134.647074840985,9682.155112508268
14770.624695936203,13768.308806099616,12204.186879500687,13281.334384733384,10002.346773080955
14880.080074297728,13876.02705531106,12919.267766206653,13322.120662443554,11143.864839543863
13990.608332185964,15211.705392095015,13354.989290298467,13481.943003699422,11966.512355844798
14138.550946620624,14581.02194206253,13571.736015948209,13675.412954540829,12154.044646153132
13913.72009965479,14485.314013144267,13693.281362477093,13678.438580714972,12518.498585596815
13970.072818385468,14822.53572094572,13722.111181281734,13643.078988660305,12798.35965770945
14974.696684059529,13625.629082347257,13667.138024175372,13802.010478410126,12368.784200165612
14696.543135400541,13686.554993195765,13809.417036254923,14198.708349422042,11087.47606698156
14412.44766577672,14032.109360053628,13785.045570208042,13726.12171479108,10353.583233292624
13991.89598001852,14958.511550816731,13761.334842818098,13862.058519789227,10582.877939213693
13952.078911606068,15021.343937661542,13808.498964833543,13764.167953005248,10780.932337229222
13855.845159476132,14836.26879928515,13810.084450972514,13557.428711963741,10419.023677407671
14023.83161192438,14856.86766128153,13806.489953381073,13888.443446366105,10656.731432761775
14026.702896497425,14944.545032325474,13858.044916295314,13917.964540979203,11056.625638201562
14642.402704783122,14343.221083662744,13899.297291883482,13678.788720937338,11668.083975990257
14931.374090176427,13737.864219187186,13785.030294490884,13645.722489699978,12055.999195003924
14740.008297114673,14111.205967889699,13836.136186238587,13684.724597909999,12064.477924494688
14250.171192079944,15008.181740741553,14031.977811903711,13855.795821324382,12559.190475485924
13673.808044477842,14640.1285650145,13689.943867990247,13564.73463812387,12709.521161651774
13953.450649683264,15014.330305022124,13837.307548203604,13753.20234364595,12711.436434626548
14431.581912714271,14581.151738725515,13932.514500550054,13897.463419089065,12390.205603315013
14772.63794333059,14374.725901029633,13992.113912776867,14060.952334882406,12640.934828531423
13842.045986929705,14648.492464039793,13745.739132579283,13873.617668311172,12530.81421551148
14117.311610536886,14707.8047889663,13864.718431681138,14033.550031828865,12573.202942910559
14051.535518816294,14057.561544621483,13850.261521679437,14625.976888143794,12935.084314325331
14509.798631015017,14800.285070704864,13976.311019252726,14052.430952995053,12990.204300602276
14635.96827388685,14043.763720512326,13912.831511200438,13825.972734687832,13109.102488473694
14096.100470392985,14307.25091695132,13524.937797594124,13466.430039159362,12594.153833725497
14794.777602992006,13316.51133499478,13432.826699914513,13375.427459600725,12367.266827427642
14910.875866070783,13750.363340269832,13513.918240444551,13472.753492234182,12830.690412049482
13383.90111888978,14574.90195607397,13401.218631059319,13357.684701251277,12930.63559834876
13558.85287442068,14487.856394972894,13625.642007699365,13484.172882965717,13033.83412276033
14696.957805133643,13553.407121140935,13199.49477366129,13101.294761805637,13016.391030195738
14581.649810274566,15126.678329958373,13414.406073939139,13329.312946260301,13251.341310979587
14732.382154318233,14110.211062021315,13729.125539359082,13455.698750788506,13445.554193089936
13641.84081257462,14747.416764075608,13723.421017826502,13681.350063953903,13490.889900321778
14416.634712248579,13570.48150280781,13685.929461015116,13647.612953929483,13438.283061298274
16254.040389125117,13552.699328431952,13791.77578607434,13575.385645497174,13434.622761723665
16698.32833806017,13970.467226317112,13857.339508186027,13722.11605496754,13575.470172260673
17245.822951996182,14843.989420298549,14347.727358265685,14272.201423958611,13354.415543373501
18033.81083977145,15401.96702693036,14570.85123791472,14804.952632548102,13468.956557880183
18705.739890402998,15911.07931004841,15025.240058129873,15352.996258491083,13960.472463414148
19706.42613925397,16597.88443017462,15025.240058129873,15989.96284690123,14491.214859284762
18370.02697117589,16908.660223633815,15274.00935864041,16593.131975052987,15020.541043532121
19020.268768213104,17206.239740334313,15714.702608890604,16806.357269224733,15165.959167323294
19896.899663205953,17452.650294598316,16188.947334505487,16955.28974543159,15084.239316061801
20471.094743257352,18113.61080052312,16491.249977534815,17302.7698545559,15789.455597304523
22261.986691620765,19001.395593098023,16889.498429935124,17923.921978007318,16101.698983120948
20438.354458220307,19259.204664347657,17321.401324133625,18064.038448764713,16560.89542865557
20729.402927178344,19533.976019535665,17493.83542297287,18270.4126773344,16690.431266198942
20976.89155030005,19494.87100100046,17914.60100279312,18532.32717956684,16984.73134719846
