TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST
18933.36548094341,4134.511905917754,1871.094252923648,1673.6198709963492
15339.570023359984,8899.772200431164,3999.888946888416,4532.921306311676
14727.380291196945,11323.243741930495,7408.447211648131,8165.283458662504
15274.02040434851,12697.295047575511,10169.019661362905,10768.212470866416
14962.986968225076,13484.683456919114,12387.016825327019,12572.774233578511
15134.897202524542,13862.699615649351,12740.5497501611,13129.662209148473
13880.343235589482,14844.803106973788,13385.03486364077,13441.662806307437
13659.445835902692,14868.269116978554,13685.512773665498,13675.201281634229
14930.140102761628,13419.90642872556,13599.073622341184,13566.615630937104
15066.595158086595,13952.626386651975,13752.78863368308,13849.562701401288
15001.514254956557,14134.287022196188,13925.781502649947,13914.87088678444
15068.031846202588,14370.477563397924,14183.863311974397,14237.265142718075
13808.171316239885,14599.136557482261,13737.019463199413,13746.590540805366
13593.233861408653,14773.14763992176,13776.40180169289,13688.055022351964
13490.66434281259,14985.216004084983,13746.62357419668,13470.546083562967
13764.415455977987,15174.563571710243,13967.557203261595,13344.858229844975
14166.226222606543,14940.506431925589,14048.58444760381,13450.481550985616
13489.79512988855,14608.48554876596,13414.108451183063,13178.361055161307
13505.639000392994,15198.658970787355,13131.830224752091,13338.32641921785
14028.931287197001,15023.71442445918,13577.917142284712,13867.54126100881
14781.572075785962,14457.241745050878,13968.799756495893,13916.462341386205
15051.588535651104,14282.84017740044,14016.384112213416,14045.128966137792
14062.45459402045,15185.825872729507,14058.996789481758,13948.180432290517
13976.206984252845,14705.574968500427,13967.072464875971,13853.214081858057
13757.439543642928,14958.94236461643,13726.977930775003,13678.144302498951
14758.133639957912,14989.029898453091,13763.625843443157,13687.019782510308
14521.408300497977,14366.342294163505,13709.01108023447,14105.087124672711
14186.796951823297,14807.555272154765,13835.048195446698,14080.05967651516
15062.535990809763,14101.47185732188,13964.469013610387,13864.128739373147
14984.025163985612,14202.869213110147,13959.412552190764,13875.811855393242
14412.154494768836,14539.114068704614,13957.788894696228,13957.070748594457
14871.556598923868,14425.321940619813,13992.754924476543,13941.150910580418
15061.04922297718,14510.309732763713,14137.952754282951,14197.942954627595
14375.513143717884,14359.110091070448,14019.225202095948,13890.773577504098
14955.692106889934,13857.941843064917,13949.4067911799,13947.695304168288
14606.539673759344,14024.464509481428,13791.795118382926,13712.76913906098
15155.187563837524,14796.726121802494,13524.08951693009,13790.860551789632
14285.160627579302,14934.764741026896,13600.550725707699,14123.13071591793
14937.729445411465,14855.151755723355,13726.313990061106,14195.981452817125
14139.99410452314,15151.878854756067,13920.474196575478,14041.599299643
14173.295690685161,14307.686844628708,13865.159389223276,13891.362888023543
15184.795310778469,13935.84474224396,13930.25731348629,13767.217817781167
14739.29655418135,13977.996832153507,13942.676878838747,13834.767002806479
15302.032286324027,13547.356394319613,13432.78466833119,13425.813118562472
15359.261282839521,13720.272288466358,13363.717051910551,13781.016074763877
15148.445833938447,14040.156883640979,13634.878066959187,13643.579841694691
14917.998263443396,14603.904826879958,13915.92929638848,13789.399958171307
13802.604592418582,14840.58129116858,13904.71932851033,13754.989456167394
14136.635738012787,15267.072902438375,14038.421701591797,13828.387452953986
13777.898357562071,15539.16754418258,14064.983224516109,14131.940734623859
13952.598832395386,15287.772833293466,13859.160344771146,13733.644614119808
