TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST
16476.932038841638,10145.350794331573,5518.169565835157,5400.594568121584
13621.80055612451,12442.957310653184,11581.037723190077,10693.090243805145
12803.64971371502,12340.041749324282,11850.142912268424,11514.887385686054
12253.676078215301,13548.36312821152,12132.294432476074,12132.10807965242
12816.436492265473,12589.314707419648,12111.24321883001,12088.470199674948
13291.15822809305,12170.92969754063,11689.663827714974,11954.869614398036
12296.82911187735,12815.227720876113,11612.730415275193,11925.258241041734
12923.674813908896,12221.120471156684,12061.89093925069,12051.054764874889
13329.287713937189,11094.154784340497,11637.707083564723,11555.617980471516
13130.14657093795,11907.923541571683,12112.923455655877,11933.161260746074
12521.869076171379,13065.524289987712,11960.475966195529,12098.248587364098
12536.88415948542,13319.986101065695,12400.37728009843,12438.042364861189
12228.088395680184,12653.539156380379,11766.59968718702,11728.403139819597
12842.400092628637,11460.1652576755,11563.19176104797,11608.347098487393
11877.975241327917,13070.056329374433,11608.582537177706,11489.394415212653
11783.156260642698,13435.081580700267,11732.94626132015,11801.283282616108
12432.203540195287,13244.527864307625,12175.73468093288,12323.488537471103
12742.817298489952,11716.403720023065,11380.60033905366,11439.285683707521
13418.740626430454,11319.704385284678,11028.879400056969,11123.457109617111
12794.029167168417,12595.698668390021,11903.674136246558,12242.764799827371
12949.061744130542,12020.954982360596,11917.30103114655,12169.84098498871
13311.599039252953,12144.453949698458,12052.144908216602,12208.225037369375
11398.41076284148,13298.021763230447,11623.839531178784,11805.086968316691
12065.747859301639,12631.191793930282,11875.529427722955,11761.102401790575
12083.585862860162,12933.214989737593,11985.965406718975,11818.057265011272
13091.86235831579,12842.895351153442,12076.860925740766,12289.000416029325
12852.407932130836,12342.032898825555,11835.20614158458,11927.312436157299
12794.185524630671,12293.328666483543,11459.880587819847,11735.612183931635
13284.455724927198,11683.316402400525,11700.463992011797,12118.478347607805
13121.750214464411,11579.803168009626,11715.731346455788,11884.285453219181
13073.785126338476,11874.631162755502,11944.96952172372,11986.275399263222
11940.364233857645,13215.991456624442,11500.103909900005,11746.444514425963
12704.267619097007,12875.130139866746,11907.486424427421,12098.428211435268
12825.390255180217,11826.171340576364,11605.633592913402,11829.923372592788
13218.778082588342,12114.015415741562,12001.152942063372,12292.852017365349
13037.100774303453,12036.063188219105,11788.90194847566,11865.873164670522
12842.99541034157,13145.38289034006,12171.097997903147,12000.615929480124
12713.277904765195,12499.635294107184,12025.154091769407,12093.959003198988
13324.467968796307,12206.234470517402,12127.249730832053,11951.009318277649
13510.792648797893,12145.222742488075,12126.752154963944,12126.039967971494
12157.668771475837,12504.83366602878,11777.527989623537,11858.395861657562
12201.900433224904,13275.423231202125,12251.095302922755,12462.414864651373
13038.17592001986,11982.777550007197,11987.9776899743,11942.209675121914
12829.322480031931,12509.750783671694,11648.123418623894,11727.944955478715
13173.966445916147,12183.29051850307,12055.884462509715,12139.129944407592
11877.909317895477,13290.404101981365,11912.410555414537,12081.396785896439
12193.315813033714,13300.551237329966,12122.638332662853,12159.611758033365
12329.61356067003,12822.625420613045,11812.921872332918,11994.901282027164
12866.029453576617,12782.18953596159,12241.210519377119,12482.43394532593
13179.767088669163,11972.243968814755,11707.376321006113,12042.761817446919
13438.660895854964,12113.931922055084,11700.791836704866,12016.833323821907
