TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
4145.183507279554,5247.109838988108,9349.18103248668,3688.464055383671,5199.793314378077
9623.946041229021,11135.383480324357,12143.616253832892,9907.026086455626,10874.486724281176
10593.100681957332,10796.659491599501,11386.015908119449,10787.537528251683,10753.306360814651
10769.457054536508,10807.945458472392,11501.715991107136,10835.251024731037,10769.32960414543
10417.186388395872,10607.102642906724,11080.079857453193,10449.755473487246,10398.606996365601
10763.755083411188,10946.166061139578,11261.350672449358,10686.329813534585,10671.29109090048
10599.319420391032,10731.556872603145,11137.818126365468,10641.074916272144,10620.88838626788
10622.621849253965,10722.575237929896,11197.77052470841,10624.262255643534,10578.268468420025
10278.174885941211,11106.00726003496,10733.929539895666,10233.666670172435,10350.051720480138
11627.292958815957,11849.893040611669,12611.552940695583,11448.195630987218,11339.429598943654
11129.330085211757,11167.142317220612,11521.831628025748,11125.619783866998,11142.202044275462
