TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
14342.38898650876,13885.471007302682,17440.51425371556,14365.222541207442,14420.905753619054
12746.1163925929,12564.204515321026,13967.939606627988,12901.598934225442,12856.096687154672
11860.474894108858,11799.916737023885,13017.602364866341,12000.199897994067,12057.385214846445
12646.444196707953,12463.612172605981,13615.596962589756,12678.042373208546,12716.970131917813
12218.999923475838,12035.158956922467,13209.07834605343,12241.603906281083,12246.735033283143
12237.49421339085,12042.651160546025,13488.616486324025,12389.085980383514,12329.048153335549
12675.407285162177,12335.596071856642,13708.474559632148,12756.388604876684,12690.367284888136
11801.410200065795,11480.219426374106,13210.81285875591,11891.06893943358,11793.81861730744
13251.573489664008,12964.8884831641,14544.780619523375,13368.030732151328,13383.39114116157
12976.229115517497,12794.92747102175,14000.117316452293,13038.040725609904,13067.126065452438
12340.342307044102,12274.460593294723,13744.350719254466,12463.279419641884,12446.764064100924
12553.852789255492,12648.880406022501,13725.483056693362,12743.896573617401,12781.137381995699
12062.26817087465,12128.051618378673,13284.294364543892,12305.519207522453,12339.454482483614
12510.264172235884,12428.80030587971,13616.30402374987,12708.90394419974,12580.639241921612
12504.920289663605,12739.341010721264,13767.852991018577,12749.190850732113,12742.384930895514
12550.128639582732,12536.70136664034,13654.763370847908,12717.722241850108,12644.305952429902
11927.887912009406,11921.07259713875,13048.754221786905,12030.251046523124,12108.5404511003
12335.737635933303,12444.868020142818,13630.16626178113,12553.304206104223,12433.757991226697
12531.893377221515,12492.010329584991,13408.050532631882,12646.0603196297,12614.938431945575
12713.506159531951,12676.04344684868,13710.767383289758,12865.039332072525,12797.663178940045
12371.434841366678,12651.053754030794,13694.024331305389,12750.267206974086,12691.866575291937
12370.752716117762,12568.61817774263,13648.551260807199,12714.795856894814,12650.011087123547
12518.206390913565,12627.124234967992,13752.465865521153,12826.615019474792,12772.0440091513
12577.224727481595,12583.683287894206,13761.564251672022,12711.37195490314,12712.891743990047
12219.103252878553,12052.178108513848,13238.41689050099,12227.544881521733,12263.516572730854
12340.067853844344,12308.403531405838,13506.028511641047,12420.775248495922,12499.855728603976
12358.700307799703,12185.124076025266,13353.712210073563,12508.196358714244,12456.004404803994
12596.283492195973,12675.610003719941,13889.481921499964,12838.255882208376,12678.314287739457
11842.938596480804,11943.984293809097,13015.593668783507,12070.326098320727,12044.465194263785
11858.994125901158,11918.270365898808,12957.04032221581,11934.884165165182,12067.0361625274
12594.073941966806,12761.568906041113,13872.58845774621,12827.392370854552,12914.834172501118
12159.983022757275,12189.21753191717,13279.252355514283,12275.435698345682,12231.229720107667
12674.476951075618,12640.030569277551,13710.138084659642,12820.398204323723,12766.455975357083
12576.77115419538,12536.566625537238,13756.304399862347,12714.585914762085,12635.222833203148
12515.351118852026,12511.162322073136,13549.928988290545,12600.209114584944,12620.884883250154
12023.207791103297,11989.083473509641,13006.328318958136,12018.044633474807,12026.786486422758
12136.701355335823,12054.856079206138,13220.789350428255,12337.813130598077,12245.062132933275
12423.271567462945,12585.597976020137,13646.93694779203,12669.786192601841,12600.451569000232
12433.52661150925,12563.641923149555,13729.604821766117,12733.084213851818,12719.851883916568
12413.178964967145,12097.273910190572,13458.952406450187,12445.020365950364,12391.333676051223
12357.057834456195,12310.066906259588,13551.922595104606,12490.606701855788,12479.49401549037
12817.338878250512,12970.806137910798,14224.252986540681,12803.777328048152,12976.59798032772
12499.48629545203,12428.390058619858,13658.041596892912,12618.727891690936,12568.828512650478
