TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST
18879.7086563446,4687.353388107925,2548.2056678265794,2579.4665860143923
14952.470792973161,8473.766359328152,4940.89774775572,7979.629793036089
15299.89683150032,11602.506888062171,8361.875102576789,10806.48498596036
15072.141769769858,12861.624525267158,9264.204919587517,12102.697778886435
15122.874428601895,13530.687366603204,11526.347609155177,12725.762835425163
14785.13854739756,13756.248286470454,12834.962538391235,13063.93158490925
15010.84454555929,14377.100184073466,13266.586385734929,13903.599538686298
14153.52858639948,14591.057552810336,13549.237188449584,13833.860550972868
15247.052827199908,14155.321005128231,13647.419518873363,13501.194459072822
14212.664556413258,14495.175093437265,13780.112122557182,13853.806883686495
15234.032296468338,13999.04956970078,13768.761604288215,13729.574105894162
14164.882248874856,14966.194961961106,13816.430283329652,13726.115417730654
13796.689249878857,14827.650281178132,13649.68186826535,13524.645056560124
13798.278079384349,15061.24639524195,13716.987752879091,13591.153271249836
14526.99673085455,14581.575623264624,13852.98256038776,13897.784011223728
14919.430384432399,14894.848385512705,13963.06232529149,14192.186730940906
14393.650963380998,14535.133137643154,13957.614134350544,14206.900600779165
14412.703590533865,14746.500212902854,13923.964160793954,13957.48190799074
14882.99273034514,14288.298696143182,13995.719641424756,13884.280116031494
13771.94394370896,15394.809720080053,13968.27658878596,13736.316940214536
13986.101201214002,14724.669763051093,14063.575841298429,13919.78081079816
15403.406436685107,13699.344939207842,13841.96097992845,13890.3846046091
15066.652185356583,13899.793742495283,13985.792048162732,14042.359953725987
14807.0900398608,14881.759918927479,13866.779428691434,13733.122710205258
15110.823635066083,14364.253356535923,14046.657000911984,13767.453439416167
15004.170504207581,14052.299003767683,13805.532922086355,14138.71098010058
14814.336109461463,13896.414564740564,13828.288570844954,13923.638588855392
14387.292333661111,14676.761953069265,13973.867817060638,13847.557101385682
14339.64930114929,15311.970473587246,14305.16215400905,13666.2135112225
13744.525445758383,14845.984753908919,13682.11125460927,13578.17330424464
13689.263488710463,15250.950784715329,13844.677650950196,13524.191116528524
13988.107441668317,14786.752116961414,13941.60797778737,13810.075758388442
13907.87137903886,15151.090546086869,14023.84523598101,13946.739651430078
15010.889553724386,14005.516783462444,14079.130157051957,13892.757913294414
14066.554535709047,13671.691822708191,13805.761680172405,14025.04840481615
13993.580006013219,13436.936943584282,13539.006042283934,14429.725996931269
15175.334165355867,13596.361021871291,13717.217268130466,13713.97245795179
14735.483117316344,13796.934660842295,13883.294450968095,13910.057377010242
14784.619569749786,14078.80294972751,13938.778416148636,14664.860065375124
14828.887745278093,13938.560584931629,13843.933320941793,13817.636997467147
15089.566758918516,14020.758558660315,13933.329474310647,13911.385245904714
15320.301098984186,14232.633997777239,14106.965291308152,13975.599540792817
14857.08534946631,14911.587651950698,14046.392657102377,13950.197650510498
14175.677504277526,14835.210233246224,13894.532001649965,13816.654915803763
13606.523278379937,14887.88376513296,13397.431686502807,13582.4386053399
15076.835583697915,13799.727273846194,13729.642811086265,13670.341618954151
14338.609264063693,15128.837708815825,14095.875261509942,13810.751431817514
15100.6382313544,13674.098312836994,13809.149439931409,13743.615974117412
14876.85705879861,13758.435789725934,13818.060198729572,13909.035098197612
15209.93663975362,13890.564291340366,13956.288496444633,13720.28937984903
13712.84857665364,15366.619791003093,13724.388248905856,13808.87509292452
14536.20854516695,14298.008183297461,13754.48154090723,13860.475492280717
14898.704971512167,13942.17126590494,13852.549295019538,14000.38997826264
14310.342138960916,15224.132106212392,13969.507830376453,13965.967002736903
15174.829753546506,14188.767902374726,14135.016847905552,14083.853876092153
14372.634822772374,14981.663705381143,14060.910166224758,13899.912308582061
14470.848063881063,14860.145570780536,14237.84155748364,13891.799778138578
14058.003241509896,14749.634270623279,14022.686795451222,13802.790289250963
14056.352058593227,15230.103584843037,13975.265696511757,14001.991717185425
14250.889670059485,15440.123114405593,14039.848230247382,13982.644831778523
14396.906331571814,14659.088910340823,13996.326397900082,13894.84397699721
15233.630891198907,14439.92820846865,13923.280873601172,13820.182212712123
14338.604491165652,14728.805523446805,13966.639831648044,13906.961744113227
13435.918377676278,14757.736214805815,13536.631027806334,13486.192427982298
13607.585353350565,13149.91627891842,13337.340638911066,14795.914718550568
13732.700542137736,13630.195930900725,13397.538433500338,14571.84226565921
14801.829410366827,13696.665209253817,13698.465790362681,13851.177197446583
14863.593001209661,14681.600131594261,13941.467622683454,13751.10861283215
14356.72877055584,15457.728613495667,14155.77312175844,14066.512573223385
14685.723169264853,14436.007135825346,13980.160264195061,13917.42940872886
15200.616853977104,13938.761776059064,13682.03539063588,13708.202822219977
14925.025512649201,13795.05980360328,13724.177142154296,13692.569412555427
15116.472739663954,14108.935377962143,13802.83814561747,13891.977972520417
15164.073698026763,14458.23037599062,13857.277455254069,14023.970377437925
14771.733685060992,13915.224410774983,13808.025172271029,13780.661364205973
14662.538595514561,13968.680822905784,13840.41644681734,13790.368588154115
15384.611848376668,14287.382358311259,13949.243519116995,13762.127257343693
14343.930860961633,14579.037961255848,13964.93689565445,13769.046233424271
14095.55968207831,14914.943484608302,13859.909082157876,13716.67938936169
15165.70916377716,13922.264973603944,13954.015932593005,13759.695365534128
14883.050135330992,13812.315046558155,13778.722249606446,13703.958468930132
15211.626659376429,13890.911191019371,13747.411579700523,13927.60516966076
14025.169039267623,14556.31542663004,13727.079994574997,13703.110529595539
13775.6035639248,15382.568786263653,13925.767057876441,13969.343515443476
14608.616988475696,14562.787302292745,13975.440878247688,14097.949991514557
14318.98448831027,15020.374673758683,14071.826738357673,13985.396041056249
14068.22293507802,15082.844095173665,13977.838599042632,13828.603860762076
14200.719712594777,15096.452981131737,14057.961695299602,13808.311330633727
13844.269631324107,15041.123349460971,13702.293025409706,13760.715782316856
14549.310798369599,14671.471096661038,13870.991757871412,13879.206003966785
14551.589526690326,13857.850996441255,13922.374813101633,14048.8580823531
14390.945037769843,13681.565685519316,13845.968091650835,14659.147096709725
15138.845070988673,13825.08863571746,14083.492525337853,14136.521018984611
13951.1838552469,14689.384979680895,13770.266072349794,13755.364361911197
14020.319753611973,15025.291836390525,13837.492094211571,13749.719149741743
14191.383976749235,15030.060771887365,13863.51929416805,14087.746497488211
14914.229945343897,14251.22469681928,13896.552262935318,13845.270911429447
15016.00075054994,14049.496689798323,13873.189223288578,13957.487204680281
14620.63195092315,14327.360537437338,13750.80613488848,13888.669249883409
15313.79893019839,14219.896132839925,13652.266721737617,13553.726132161208
14541.331988933674,14707.280495474097,13762.474084745649,13767.563295947968
14069.577255718534,14768.762287054065,13820.805551633051,13716.880023703969
14064.912128460926,15118.980745064624,13938.714643167488,14224.641244967814
14208.549723007314,15223.610242194869,14060.83307364965,14111.900202239958
14621.572546965079,14346.597997016872,13950.849024988012,13831.479849568324
13513.815539832893,15342.447899504848,13838.633293758825,14145.127396133057
13657.025232220158,15098.101139114413,13890.218963075948,14110.32241525404
15162.45175810391,14096.099248311053,13869.621089057164,13667.537416310553
14246.357713678664,15068.574207475807,14044.253016843304,13656.50049906103
14370.410118268865,15362.304979969205,14327.24409478899,14176.811375725782
14367.205193507907,15425.886933267448,14172.584239478165,13979.606852154033
14000.842931852048,14894.799407528659,13843.555994258135,13865.136197181313
14294.152384252782,14843.509705627348,14070.22404213863,14021.535583711035
15017.810229110848,14372.84307872004,13888.541449484468,13836.598571570654
15232.181935071,14420.256750963918,13948.501312832195,13854.159475251177
13846.652433986268,15344.07118029555,13938.404800614888,13665.265272403598
14129.365622892255,13748.080609859164,13492.884539469493,14079.199201886182
15117.45570362133,14205.52112696834,13753.616680710487,13877.110433787106
14248.029396023692,14850.112786023472,13868.280356235486,13861.842117277729
14902.876508375874,13939.466472948945,13760.312622393183,13756.065543744324
15093.267589373596,14110.041319424323,13930.789772043096,14069.47790794491
14266.478546076853,14960.309598700607,13977.681675648835,14047.591367083665
13965.170152814377,14771.730272049002,13705.431531083068,13732.04012644313
13996.679272636173,15180.202245770453,13694.030306518089,13739.950766493686
15441.012186846554,13871.063502149536,13898.86077384461,13788.103630623897
14234.078801254145,14397.076621723942,13870.806002234163,13942.888766731541
13983.550560639656,14909.756610568262,14007.790396585246,13930.605212907041
14561.44903188663,14237.246520556197,13891.329036561272,13894.13647097478
13976.096227506197,14603.38103818545,13647.454920300626,13631.936671773523
14092.078017842634,14906.970855774265,13918.91377293734,13830.090309066914
14262.839872740611,14944.213731630967,13957.793977634487,13859.242536183996
14862.73362474681,14134.13841450228,13579.747149757595,13594.774689048545
13737.148123946847,14870.822520139482,13654.978375084735,13807.06654437353
14285.713040950952,14905.344856591777,13996.385706704863,13930.863470339369
13812.011165028816,14834.95397965111,13817.021437476093,13720.041502342157
13790.631425745383,14424.291257672705,13695.55673757925,13652.82727160064
13858.721705014723,15146.001963906094,13617.79479144444,13705.246213965622
14520.88831613897,14392.450619961079,13710.884610568453,13832.059519407514
14670.801448131058,13755.718806556473,13602.072722372928,13725.33043059658
15290.807079980528,13937.763593197671,13547.720010113828,13834.536918974913
15241.984102064649,14141.728567725035,13740.850482162894,14160.397508010916
14950.237539399655,14237.614877882163,13939.889251960585,14147.642139608404
14332.544815499485,14142.764189687683,13873.842712851627,13881.621142524782
15116.858023544764,13654.7693992381,13705.490703711417,13684.596701704186
13428.19553323216,14964.318461848692,13534.687426421291,13411.957045991287
13758.782720232883,14993.474954694162,13704.75295993257,13595.962471278313
13814.759577887975,14988.276218274132,13788.276094915054,13834.101661325805
13995.307597136594,15207.365632490752,13879.760398339473,14012.253557591795
13881.302448742266,13850.139600493909,13718.971002236418,14464.495284355435
14965.163880636252,14077.113706938284,13738.98549091732,14147.945102959731
14781.972247295922,14681.949023457784,13915.157586771735,14233.070219281848
14181.785303195746,15131.681915947256,14035.693883888676,14013.249755258714
14373.675121029764,15736.523340267298,14119.431540855667,14117.244405068785
14102.708815137297,14947.562904174862,13519.706478021093,13992.61419293973
14373.654635711126,15042.903478552758,13733.328141742026,14377.741052243664
13869.25420236255,14474.563373289671,13773.191511705558,13883.60866078185
14180.187587573359,15028.933886885032,13777.454696871131,13851.846247694979
14271.179985142744,14500.173682820154,13722.718748328409,13729.035714879043
13915.24698133083,15704.262150220846,13778.154766813159,13493.28730350813
14581.600178155604,15212.060256504372,14322.185916223556,14095.763917438624
15264.418188701624,14382.83699749968,14107.629836859882,14052.665576163869
