TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST
18510.680632426414,17908.73829136385,18295.68576305424,21037.19055187477
14254.101910776528,14358.75268411611,14018.964788891737,15691.470668428032
14844.014866885287,14712.553744995561,14690.461887450192,16381.170888093333
14671.238445620213,14466.614006951933,14358.27539637225,15963.684012078778
14678.11596556053,14582.730200515696,14417.187544972736,15971.352503593791
14306.51058186462,14352.226969250838,14208.595303488037,15624.819359213108
14408.528151468508,14469.89339771519,14469.510559040216,15945.784260273698
14055.861370353528,14201.670733714327,14022.800643479408,15613.478248960599
14710.000075307096,14676.941491228845,14683.512546203987,16035.25898833995
14303.328806555406,14431.790859931556,14357.18410541333,15739.679060760924
14864.002406610214,14751.43193020192,14747.782697580471,16120.709432574671
14538.543099650253,14623.38283499723,14401.856145940637,15948.620866476562
14198.672732072806,14078.086110715858,14234.016162399606,15812.74053889302
14847.706928131327,14739.146973614656,14650.508509508805,16100.149002963632
14584.847474108561,14621.741430850729,14398.74396344744,16012.541194604855
14938.77838033622,14836.749539605089,14861.615536649551,16115.562579860754
14382.282163682263,14454.259147188544,14148.59409930201,15682.18969550101
14562.00244906246,14566.267111940524,14288.135894891557,15998.653900126481
14319.628697325688,14286.792791453254,14184.903839566381,15674.256516807414
14840.324961677057,14921.919891508314,14806.966226343784,16213.229860373107
14239.265635731268,14341.891982016627,14133.0739745687,15828.737332798439
14756.272176272258,14654.431879577696,14572.55785549363,16191.610399254409
14403.989990501672,14381.772480636699,14345.295070674896,15631.668669602112
14692.77938429662,14634.652831898016,14489.581146441516,16144.705921411556
14631.943080858271,14525.467401236874,14621.479347456578,15965.074708229653
14739.852742141577,14620.234846307983,14426.440782617172,16068.654639551933
14450.25197652184,14372.086075374998,14256.426053704448,15954.670541627562
14531.25523604122,14521.296089756846,14442.092119636105,15987.570440768797
14524.523175620545,14815.20423913299,14615.845845119668,16107.495116886617
14366.110203467311,14567.3363857896,14433.325116016045,15720.32196637526
14492.648475420086,14528.144093960795,14291.415572387676,15863.498739877647
14416.205080747084,14378.599857156296,14239.651124117581,15539.90679133526
14366.756866357375,14593.714441834025,14330.090993448794,15893.264300542924
14490.962935173444,14440.357076838904,14398.131634420768,15830.14688275271
13956.499483070917,14093.036515831753,14065.06492639049,15598.173553091015
14583.134473406093,14688.049001658515,14527.424120257243,15908.66216659566
14655.729456641284,14636.704215981248,14433.669101619942,16124.89492035863
14336.244523005444,14043.442144282619,14024.776187992828,15752.020730434213
14767.761422825897,14760.540075760115,14725.567378478074,16224.393385698599
14425.180608454597,14342.463964320652,14339.322438093785,15755.058179988568
14429.65485569591,14478.353873586826,14527.278791346718,16037.411317284626
14830.51927903506,14948.743504634613,14827.105075603822,16370.70093850307
14608.021283101914,14663.035465383704,14583.01503045705,15893.013939176664
14273.819116732702,14342.57255895963,14197.932682918825,15930.512209997953
14190.657646094061,14339.955876800013,13992.247275385562,15567.26692328228
14701.869826437038,14751.056022541625,14456.98425833309,16188.916479747813
14697.052574566571,14892.726681498216,14593.703645113694,16135.037155091826
14400.613388881515,14338.180458318864,14275.318161992409,15916.929819371613
14201.668493002688,14199.649294824196,13991.587243199054,15484.641332286756
14565.013941368847,14556.756502286093,14231.708136929232,15758.898749094109
