TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
17101.71876275457,14934.239300684207,17207.690405598925,20805.934622991364,3497.752451842022
14395.481593601198,14370.867535384652,14165.424573584625,15875.609329478035,5216.935250484
14359.420282886482,14257.249008819546,14302.212549925307,15958.529251002145,10127.295300744088
14329.271469091496,14159.951181482089,14161.832645029437,15838.288809458549,11326.204518444643
14497.01560770667,14030.135065393864,14256.261477775925,16053.50772193859,12441.065865158154
14156.570567246428,13955.297762372935,13842.2864406617,15457.277096107311,12402.406078452374
14212.64478337323,14101.19510706432,14060.356308552766,15729.998597051357,13655.58370253417
14415.65503368994,14481.610721793872,14340.416306808915,15869.852329286776,13406.201463191792
14321.478162199797,14322.78850540946,14052.851475120744,15815.632697241539,13633.178294073077
14094.654602648166,14158.814468777746,13823.352507418238,15621.869472406977,13635.01732221763
14413.519527206818,14497.450681476326,14256.280103664601,15763.510768943208,13751.239245076642
13917.24227252344,13992.825982114387,13811.120831957662,15320.326106780582,13515.53238149647
14010.047293729041,14007.974869505199,13801.173798129279,15728.002386694656,13178.69657484118
14625.359278126201,14558.557717526777,14515.960637838733,15955.146915131292,13245.37495016884
14426.613851108039,14388.003238292496,14118.931757715605,15872.717144347514,13244.451870664052
14323.253958962443,14173.814281677218,13993.41393343294,15642.653774460665,13485.192667895086
14520.552332039553,14582.081443686031,14535.113161570833,15942.012049141746,13518.686016426518
14484.043772695373,14263.435684471819,14238.776798340357,15803.713913735046,13545.705790179196
14451.665066035643,14250.95158987839,14261.282559040892,15816.618649233695,13470.203935397802
14417.30243648463,14678.995832444456,14443.052936005948,15967.91386467821,13936.254754868642
14361.453261532204,14300.56817667818,14251.738602903362,15719.541610768236,13921.29813856496
13746.826881724495,13872.123273806765,13751.21967174932,15250.365210858294,13282.532721515016
13768.040686951195,14088.998031376237,13855.248130968845,15627.91160110273,13275.25148853123
14241.630376023466,14150.999500410659,14242.740380165735,15750.121860385667,13436.68309321003
14782.975225235312,14762.332873680034,14477.088063276242,15981.10430086162,13288.00882607708
14350.654172430573,14300.491803365172,14006.567135678084,16108.097237766027,13015.078803154003
14156.25847293598,14221.450065751544,14314.183214497707,15942.213063426532,13346.331003484163
14308.358012886585,14313.720432496279,14119.741249246583,15655.22477997186,13704.15247624436
14731.000422361229,14606.6466500939,14559.677346870354,16221.422510044658,13479.13825625877
14168.437663346342,14303.635459558132,14056.22087638403,15587.189548735327,13454.42657700821
14388.565256608581,14283.426110908149,14297.149414671074,15788.326182737777,13557.559792527183
14315.108777021776,14178.952417817238,14029.785877381155,15720.617519958776,13874.986786252284
14436.703911276392,14335.97249612453,14411.74092338904,16009.808351822418,13484.18610507337
14791.574530358961,14761.36445309242,14667.957345839313,16212.899916369353,13930.747387487767
14197.12523335925,14072.294897905422,13914.441007550675,15528.088347477735,13797.604355867705
14366.962038796228,14254.141214354713,14028.721313654249,15547.779595035701,13308.980416543061
14559.650663401157,14865.193458082987,14373.266200601054,16345.799804294433,13644.03614825395
14459.250762867301,14530.658795573308,14236.089935787806,16126.94550510193,13616.357735014424
14237.118623831764,14121.383466673105,14142.545995610457,15350.239815962466,13755.006567604887
14176.56485654478,14255.132443347113,14195.536194169174,15670.89637268375,13436.54069665526
14191.215542067599,14243.613549385325,14024.265616633224,15643.702903398922,13527.715500328624
