TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
1079.2104940161491,0.0,0.0,0.0,0.0
1849.4867122604496,0.0,0.0,0.0,0.0
2287.392687951261,0.0,0.0,0.0,0.0
2962.272226015315,0.0,0.0,0.0,0.0
4518.918843604718,0.0,0.0,0.0,0.0
5546.760421229203,0.0,0.0,0.0,0.0
6466.845481588808,0.0,0.0,0.0,0.0
7361.806438789608,0.0,0.0,0.0,0.0
7718.714780378001,0.0,0.0,0.0,0.0
8420.946290710523,0.0,0.0,0.0,0.0
8505.071277462497,337.9051294457643,0.0,0.0,0.0
8673.959103978108,965.4432269878849,0.0,0.0,0.0
8916.743792291072,965.4432269878849,0.0,0.0,0.0
9466.775765907807,965.4432269878849,0.0,0.0,0.0
9801.044403145677,965.4432269878849,0.0,0.0,0.0
9969.215894923429,965.4432269878849,29.51490124635298,0.0,0.0
10040.809286580461,1775.9300593593296,952.0935885920234,0.0,0.0
10168.982650440199,1899.1838172775688,952.0935885920234,0.0,0.0
10105.114750941966,1899.1838172775688,952.0935885920234,0.0,0.0
10211.892456909489,1899.1838172775688,952.0935885920234,0.0,0.0
10353.791883508333,1899.1838172775688,952.0935885920234,0.0,0.0
10618.121433457653,1899.1838172775688,952.0935885920234,0.0,50.303569829640075
10913.328241487394,1899.1838172775688,952.0935885920234,0.0,1026.6034659110405
11038.091932517207,1899.1838172775688,952.0935885920234,0.0,1026.6034659110405
11390.554322280035,1899.1838172775688,952.0935885920234,0.0,1026.6034659110405
11550.593625813424,1899.1838172775688,952.0935885920234,0.0,1026.6034659110405
11593.893916209381,1899.1838172775688,1144.020673847162,0.0,1026.6034659110405
11833.685643462652,1899.1838172775688,1978.4416380847474,0.0,1026.6034659110405
12095.366377518827,1899.1838172775688,1978.4416380847474,0.0,1026.6034659110405
12284.803500910022,1899.1838172775688,1978.4416380847474,0.0,1026.6034659110405
12284.63421002531,1899.1838172775688,1978.4416380847474,0.0,1026.6034659110405
12211.311681408184,1899.1838172775688,2944.4375437789954,0.0,1026.6034659110405
12275.829029824461,1899.1838172775688,2949.2917945613785,0.0,1026.6034659110405
12365.289727842854,1899.1838172775688,2949.2917945613785,0.0,1026.6034659110405
12360.900977590274,1899.1838172775688,2949.2917945613785,0.0,1243.2084242772785
12724.143322865071,1899.1838172775688,2949.2917945613785,0.0,2109.6282577422226
12839.640622842331,1899.1838172775688,2949.2917945613785,0.0,2109.6282577422226
