TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
10480.423949233218,0.0,0.0,155.76688962627452,624.5335712007657
12433.024998703802,731.88931966523,1397.050495276602,2176.3115644866994,1493.9822683626207
12633.56278724145,2092.8974275083883,3188.2628669926175,3399.2429888966394,1493.9822683626207
12019.48127342382,2330.6162671921643,3523.3235310340947,3671.4825326880136,2744.1789212040403
12222.608968140863,3227.803180076534,4692.168470208984,4518.682709805881,3624.5059364356853
11668.85614202848,4396.826488475828,5044.436247620462,5600.684779854671,4324.672923968976
12047.796382922232,5595.798829694921,7189.517904221867,7795.916211170058,5495.76607412952
12320.602385735136,5961.824157870756,8112.922357265282,7798.807915714899,7577.847700226349
12213.385810994181,7248.246025194139,8490.410100307261,7798.807915714899,9212.753914765413
12116.016411971068,7442.071626028125,8511.06987419356,7960.326344570419,9635.880238905784
12222.191617683147,9014.589478728736,8543.415546361139,8338.65419580006,9886.08438152447
11997.317700353688,9794.382230828909,9362.231504125308,8913.638629519404,10137.084398805628
11415.532574071609,9836.952603863794,9484.432728203066,9132.301942929083,10137.084398805628
12041.183576844358,9946.9642130328,9605.256338734676,9132.301942929083,10137.084398805628
12128.244002872301,10270.601419885603,10176.481072701377,10144.31740083166,10479.183149654506
12362.348923828808,10540.690589212565,10599.503167503293,10427.872858803394,10588.922635685436
12451.008673347096,10774.633367987173,10599.503167503293,10427.872858803394,10895.72821597369
12639.696079371295,10870.98351322661,10599.503167503293,10427.872858803394,10911.091857666564
12393.093784929255,10870.98351322661,10682.325479647985,10701.512421753452,11406.461680042725
11701.19189470793,11149.789512238023,10788.599526538963,10844.371432547778,12708.900989395417
11810.064665016082,11339.896547495042,10865.476889343856,10844.371432547778,12822.082103497693
11998.073218679652,11446.694087821728,11307.361378058426,10922.938465224035,12911.954203869956
12218.674587412066,11617.934257644825,11518.860776919271,12092.856203709462,14169.787546900203
12304.44344283355,12207.106789478594,11831.312372714805,12854.641114040043,14630.305113079065
12430.770538675111,12609.508420034295,12310.813660561853,12886.896613392368,14014.751921196033
12558.289791896046,12808.77837062977,12481.226485961251,13331.53128421402,14545.152895906062
12588.722949350695,12919.791723251226,12645.780530880686,13366.079465364237,14872.036815124247
13137.402333781052,13237.916961075947,12873.175097370198,14503.246521994415,14408.601785401175
13783.293816948712,13710.542437871594,13037.429817718079,15150.241914028,14933.890799930605
14102.584041159493,13818.257714059235,13296.419747875647,15165.067233457186,15877.952376986417
14261.546279447028,13930.625219083346,13364.597041172823,14596.952031446433,14429.855082115473
13901.865576333927,13880.066240501013,13364.597041172823,13920.279299668016,14575.555664592408
13923.833440197734,14127.636143272659,13364.597041172823,13945.048977266168,14391.093495549676
13912.919124110647,14336.662846830288,13319.009433126057,13891.782753548192,15635.846755800352
14155.93787430139,14616.57000646377,13901.405282014195,14173.162120388728,15423.155174913867
14274.60460840733,14848.500584660496,14096.502048646844,15054.138192628965,16505.260392658893
14432.19275624405,15009.250442214774,14219.609741941129,15532.53887838339,16091.411601817517
14661.005286456144,15004.46925152937,14290.327830138252,16296.260095001555,15252.718029962713
14593.002996687452,14744.580495973338,14269.982403395263,14856.17962317944,14982.898269186697
14206.677172613508,14222.508856497938,13952.486151857165,15176.234317084081,14380.017946336611
14303.067432622085,14640.275077503564,13821.137736308718,16420.88844426405,15245.35575589693
14527.702325574282,14888.518212754212,14030.57606706828,15308.589272685036,15840.584725502229
14592.911560029115,15023.843299651426,14308.353364642653,15499.685989669753,16904.872869986302
14855.0521296439,15018.752741390133,14566.755562380602,15486.462075325924,16889.50059953683
15164.025364205678,14958.334151497169,14706.437411650622,15253.666338599503,15773.905558366287
15106.290336875143,14993.261359185282,14567.330563990843,15280.615357154727,15984.828081872613
15115.381567941833,15144.19359970847,14552.847964098588,15215.056457393572,16852.5458800455
15159.740430434173,15319.287097824414,14616.664846427466,15777.570282607563,16587.68646881983
15227.073824524341,15312.503733943684,14839.777074014686,15528.100086281333,16608.646721190154
15323.963649620027,15332.256997378488,15036.133449019098,15543.25259067121,17175.615988934016
15126.584026040928,15111.669967539186,15076.268078858851,15552.51371993031,15292.4523317065
14631.724514406993,14706.797546392212,14638.704059713795,15038.099051308056,15191.873877471886
14470.481691802155,14615.265317603198,14604.261178690129,15195.750100542024,14819.461770407715
14605.599934348067,14617.677136748764,14724.20867947867,16527.03526884465,14900.34475108179
14719.21984255863,14664.088338057625,14819.280328583392,16008.803262585052,15056.211736217638
14817.430946810984,14737.28269598183,14706.140805629477,16236.984132015019,14957.832153605541
14949.911974075076,14802.741628251206,14721.254471728933,15554.227679066917,15568.316968671674
14976.084886774344,14908.554009033562,14910.378413025182,15330.4274734087,16890.547616345266
15173.844383284346,15232.980201513416,15042.589783340809,15657.719161047133,16411.008645026443
15200.87245573565,15243.849791553517,14953.490022493963,15816.71152147514,16500.7012667193
15267.28946917498,15439.431820676078,15100.76695630902,16662.365023684008,15872.627336668755
15293.326642117598,15337.914435334995,15335.30791660671,15766.374029452401,16987.021541666876
15350.221504716708,15471.74889962711,15557.385277826806,15663.055516374126,16779.659302787735
15155.280249318872,15141.198194810835,15091.038869775679,15511.534570729156,16542.41933355739
15100.904967676504,15123.050030000431,14865.880745635319,15416.337394182474,15650.352408619732
15058.850029901947,15094.568995902207,14865.249468680113,15123.651645403934,15240.653462920607
14883.47681596908,14829.37141584866,14753.0736734782,15075.392894430877,15297.251278250249
14855.321716333114,14930.875861097009,14598.56018793894,15139.003106423812,15439.736635738214
14915.051509046103,15196.635597210377,14614.949452857616,15065.222131020657,16509.76154869064
14919.784229142531,15353.608823710692,14923.24577610321,15535.055121518315,16164.824459994474
14937.2453642676,15198.453882144695,15034.998542252444,15681.904026302123,15225.32869672576
14974.208282135187,14985.06129793501,14975.58610785824,15829.94385090035,15078.362282715809
15090.474335499268,14893.314535921534,14856.068796127935,16463.468667483412,15296.385625775469
14857.454426866329,14824.593299024158,14761.376753420189,15038.035547916581,15014.51065289042
14638.76655168072,14546.515726810485,14660.178861164275,14892.553234374585,16198.518939646492
14642.815021904416,14615.275688335181,14521.795134939422,15013.501659621505,15539.601463447916
14573.554038606426,14637.809860524036,14132.39723287171,15824.834820885819,14813.67724590921
14565.689297972189,14730.450808819021,14066.223416024925,15473.096303870652,14794.044188178339
14517.359030100602,14556.308218032447,14129.4792977684,15157.665885645045,14636.994126275727
14618.356732872571,14562.073939051877,14030.993797279076,15237.49654501533,14864.500366059216
14620.428238508923,14593.862034000122,13858.774396765886,14709.795931599087,15644.59813806995
14717.899564069608,14693.327861445538,13989.630587396507,15035.832697536047,15874.565997133965
14779.07887765846,14780.07172270766,14179.663025609125,15147.25381635474,15712.363607936044
14774.525752241228,14780.07172270766,14251.457224112732,15129.198874797567,15047.917326785358
14718.698215349628,14794.59679886499,14336.677395898669,15072.562421391773,15491.232069313262
14642.637096230708,14450.479203483495,14259.458629563242,14471.208973415285,15535.209005448161
14826.504674918026,14615.013692137596,14411.129248342973,14498.48292945724,16384.703985779182
14852.101434428083,14796.836818564587,14641.996385180339,14538.231153659108,15291.530613242898
14495.328727315356,14285.082687700147,14449.905942066727,14412.10972418525,15302.20767205611
14649.76416890895,14317.221027492316,14480.973098330076,14849.69660898759,16368.167612419862
14972.204962929734,14537.038493997145,14743.474650149012,15211.247337321069,16853.981966206207
14874.976657292458,14785.285942827513,14944.419715010581,15669.802012515996,15083.594226275633
14838.961608502988,14836.736130234856,14903.449064356737,16743.129913083852,15062.258841119008
15014.52437553567,14825.781521618565,14923.753347708443,16320.55151769683,15355.24330527426
15126.871605753444,14934.504058994034,15086.74933449701,15815.764092205198,15294.338172852054
14896.02876178967,14902.593466854432,14701.279429883223,15161.585344057004,15381.359880748561
14500.291965840514,14509.033616129302,14448.385064889942,14578.116933614847,14619.909387335323
14319.02393142476,14241.67605562169,14165.68554300062,14279.960467893203,15677.922114690218
14796.26973781266,14648.600763938348,14411.218499619086,15005.143123324591,16396.593431268328
15153.631452202024,14943.747580933517,14959.94422120925,15675.52969891022,17278.280240543274
15428.592058235592,15121.215557184332,15196.734983628387,15852.497684677772,17040.068761711926
15481.626723509715,15136.993720637302,15275.219906929835,15639.75416616752,16195.731856845216
15366.554259174043,15144.912217981606,15117.189715946004,15509.069256499239,15772.740824654355
15092.114557336497,14924.787526442284,15072.160680398512,16168.588910918997,15443.683814250806
15336.448592327844,15139.851256552796,15257.680079671893,15838.138725983368,16438.449807740853
14987.841546595224,14996.061489539094,14811.275719934765,15440.909746471305,15600.746281627193
14944.89575979818,14974.170062094163,14794.20324978164,16289.978342376813,15349.422726685832
15011.007706305174,15064.454060382497,15236.830561006844,16999.63359189663,15720.242176229933
15076.750518780202,15089.329939248815,15084.700301335339,15601.695314234712,15340.566393096371
15063.850148368092,15010.947116217363,15055.037324310402,15437.427759093947,15664.514436815516
15040.518356640947,14940.092356287709,15058.938608697074,15230.114234271286,15929.891385358618
15047.428502682827,14936.198135625562,15014.653428636375,16158.90030524396,15355.14600192313
14720.591075554401,14692.986560777217,14726.736135801199,14956.614178867678,15067.721058120193
14226.117074857966,14484.804819463927,14273.060750688308,14317.915787385864,15669.423048702245
14347.968854728888,14549.513572889688,14390.072088044813,15418.264147862197,15338.325088841533
14433.454463170763,14553.898482446763,14354.685930163912,14664.753247712255,15388.934650245397
14478.943950856461,14623.705802523178,14167.802361473638,14912.97337258309,16081.583565711138
14690.0048472157,15119.469342034816,14403.9789932236,15695.79514275777,16960.738949395396
14846.899177357223,15309.724048776603,14415.496398228675,16531.489119535105,15565.790812866851
