TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
14116.794839362727,13360.414075572206,13428.612088352173,16898.840454629164,12844.415252655966
13728.659229699519,13666.116382741013,13592.959884614633,14885.40172459926,13845.121586207159
13347.8682841472,13616.796752508899,13049.471717464945,14861.911949266043,13666.07919958737
13427.298257847406,13410.405060459238,13058.89199390223,14673.088737678185,13635.368724689857
13388.897771986913,13531.367640476936,13394.915547810873,14907.2286012281,13634.6770526744
12986.889812524685,12784.18655042407,12884.135380149262,14231.204887753665,13220.839260718458
12935.359149824819,12583.325048447145,12657.936441162527,13977.695637876937,13100.521105285718
13028.904983143735,12952.503255899019,12731.707249663863,14141.006680937347,13478.851020398783
12830.57993950126,12816.678197314013,12756.962340456057,13958.077404158601,13191.58820836708
13198.64961236462,13178.488141115617,13064.319553738842,14650.727078428075,13580.28551003871
12882.627620639258,12971.449594721273,12861.824240495449,13887.482585328311,13374.4781906584
12438.088078383205,12600.63484941915,12182.635866955425,13390.597849425807,13051.300610104174
12606.070682726777,12863.38936971088,12675.802669872674,14043.400148990277,13115.408359658411
13436.741727729766,13368.642065047878,13347.394698465045,14882.414171871393,13612.554665827965
13410.15407436436,13474.059120957047,13342.12597842623,14674.82170401839,13639.224357429328
12993.065895653472,13176.844498572038,12980.497708390443,14591.409188893318,13430.156858593771
13176.033688126787,13153.996653378714,13085.217627237076,14136.408956789697,13506.917588539165
13507.991427794264,13336.202411828557,13263.828924149791,14915.15741785777,13764.758393569216
13254.706561912437,13231.855705529062,13091.318397007703,14541.89399324083,13702.75100759489
13331.121696342056,13328.970966990844,13156.765193819225,14291.915118378874,13534.380100055057
13532.18967408297,13436.84404608115,13270.79282727201,14932.647996706331,13748.958886598326
13280.95861115939,13050.86997234588,13186.424839555268,14546.61097063754,13558.428412689116
13827.109906565904,13503.74482264746,13273.38584810137,14467.578753511754,14442.25920836752
14066.072903091224,13894.87449545493,13673.966775952513,14737.578522760841,14446.729079281053
13681.888504948845,13609.057462790684,13516.384435877228,14837.008090266165,13851.937908519922
13867.248560318227,13695.343917092687,13785.505204364948,14897.352600497054,14290.431171749482
14539.191630922976,14422.40284134138,14258.956126642708,15577.896539309508,14696.826335718784
13936.173766090982,13728.446207138026,13687.461623517458,14117.697959501464,14812.447934742166
14304.47863642687,14113.273694160041,13835.172990788213,14834.07665940761,14870.432791554982
14586.492372750408,14579.069646990294,14342.116361882488,15385.826505361687,15182.299588207536
14095.081637640837,14091.338853226087,14025.011674334366,14797.332531567456,14512.697512764915
