TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C
10292.911120027236,10456.518253051743,13993.447805606764,11032.723835620138,11154.764143114502
11520.229508544197,11552.864966512965,12974.984805523982,11805.922956311979,11780.42141414387
11755.788026023229,11521.94232449403,12970.45400332261,11722.081750641259,11738.891137404453
11269.155360836856,11393.721023953727,12758.885358247748,11538.593031034688,11503.702871174863
11469.063333316975,11678.92034402745,13075.445998235758,11785.211021750274,11842.676065483938
11017.013761265975,10874.822828138678,12334.06329236095,11157.831442571849,11106.30271784498
10850.40817971169,10728.98363889066,12076.204011666574,10910.729436831509,11002.358718768686
11335.864873171275,11050.303300033329,12328.44935762174,11408.087414816144,11364.861438862961
11029.283488056866,10837.678377683884,12230.109100893991,11101.8917538984,11229.625961960312
11460.549313901263,11355.527105424046,12732.667447821861,11643.316260756388,11654.398886811852
10948.580825539106,10917.84604091523,12094.89322490142,11177.92487199402,11101.992400845873
10414.234320569503,10483.488785517578,11708.526511072036,10722.942215316383,10641.245946926118
10870.944222491016,10759.674018563886,12116.205484369124,10993.759131186998,10960.056996628515
11597.954930989978,11573.44267248908,12964.66166642364,11797.74814486125,11679.816264477497
11373.87699618825,11564.62304237498,12831.674411271671,11583.040667459098,11613.105946404508
11326.64846492173,11342.448094750125,12659.291838026224,11509.47389232684,11635.593868138372
11308.632654679817,11182.190141384724,12346.961000435553,11463.989138534022,11512.459876057612
11760.774777260658,11736.116593189858,13014.042692091478,11873.057786495327,11807.059856263666
11456.835611840346,11579.889184720261,12781.350845521125,11722.409537920776,11648.551886407036
11203.309019895727,11217.13881098755,12508.1140097031,11460.76958435354,11462.403552205968
11679.196222767288,11620.639072519149,13038.161325767323,11908.04395780016,11914.388782948805
11416.427681060411,11292.620364658142,12661.863555979662,11676.223929213962,11553.47888000645
12080.287643578815,11825.291233283298,13160.034589230714,12253.838544659906,12285.198268939743
12347.74077487624,12140.806954631806,13314.888184103333,12434.179746959375,12475.82914473794
11976.096479398535,11832.895994112227,13080.789646410636,12093.148322102128,12197.247116969542
12291.579062978084,12109.854427716968,13312.376805675009,12350.009843811598,12410.906828900259
12865.728125937452,12761.768331796893,13950.58869651374,13027.874053202915,13021.11393355308
12262.902177505108,12085.897146627183,13208.5292493055,12448.853347218132,12482.93688680165
12598.737185611251,12398.817688352541,13597.694791725768,12705.259480094328,12695.881594269038
12884.866323182387,12849.105143553585,14017.549017216099,13174.112488928475,13087.37030787387
12264.761197991591,12404.81179653673,13299.041552892922,12523.031513715961,12490.888874118433
12157.784029782835,12260.700402319952,13447.028546217414,12534.982506999771,12444.124091041758
12390.570704990396,12386.927402223491,13608.96994084653,12676.837253410102,12686.368010391352
12475.734913556045,12753.324808018024,13716.440325168262,12850.58004366829,12864.791257839861
12628.712059838432,12674.311460063745,13807.047445077791,12901.412577375422,12837.394335577392
13314.165595677205,13507.467537326953,14550.475302310191,13643.11900559354,13628.776799552215
13391.474664296842,13465.772645834973,14412.336418796347,13533.910992471336,13570.49716314135
13203.814841427857,13229.719759095018,14358.057701703117,13440.885971092888,13393.28320925912
12435.32960403612,12210.971878892988,13627.461617957315,12559.692612518242,12569.917316920926
12443.108664856638,12378.870226802246,13512.598691752588,12555.135195970004,12513.677648811241
13184.094734176526,13424.028519083677,14312.838682579708,13556.060363317032,13493.082867997722
12823.617718792066,13150.605925101263,14152.171772887796,13294.11474496323,13258.62769184156
13602.96443034735,13493.671240488165,14699.53952883985,13729.072730927186,13748.473756746891
13648.468758382405,13631.44369288483,14789.00426764113,13710.200099060201,13846.801625848526
12909.26220340924,12904.001774006027,13960.75601387931,13106.676331048808,13099.119703766863
12662.402017670738,12900.447538670966,13933.68417603365,13034.000139132702,13026.665689670504
13506.64121205528,13416.168409429483,14595.581542988893,13668.04682992221,13630.508021138989
13600.061960590256,13624.237619168363,14606.450112414768,13780.860190728226,13739.44298725468
13024.412414137882,13258.550898824507,14357.202706603575,13420.163653573958,13392.668281666462
13893.556063534461,14137.83870059749,15116.887487057014,14240.32762802312,14257.867689498744
12845.366130971746,12839.870231005865,13891.962939853871,13110.707139528224,13051.90507788332
12426.083767836411,12407.539514213831,13582.885548618886,12633.839738664938,12639.570209634765
12701.14754196404,12858.665914576552,13899.230353276218,13005.04322551274,12985.71144529819
13189.845529169603,13374.215484558361,14499.63209652904,13492.290744456208,13513.002036118718
12873.047082580422,12890.006077326812,13984.928723474792,13032.156322035062,13038.524926882994
13145.600425183582,13043.698318822599,14264.232285396021,13286.794087639917,13377.418078697145
12974.544749039458,12933.156196556005,14026.99895249309,13209.358711859939,13138.766824950664
13697.972243222966,13406.454892332902,14801.9480559184,13820.875334027274,13783.726031075039
13527.102905381924,13320.616080698941,14505.12442894337,13664.594298847669,13684.753506445446
13399.233372125715,13589.608961880058,14569.842346393745,13668.009404303775,13654.040389794745
13569.834841836602,13484.338449984138,14658.345506368529,13801.00709614368,13789.167257167672
13588.897270098878,13459.807379302049,14690.508650882186,13740.307063925993,13613.305282593086
13728.40685104511,13658.896375053984,14732.39710298355,13857.709136202779,13836.188940548032
13567.532379471268,13367.640749139182,14671.442432720742,13684.584210594821,13698.997611270652
12821.236539757478,12863.369875087898,13957.284485017142,13069.20737590298,13076.150328139483
12936.815226606735,12856.851018242643,13875.007217112938,13086.65476685667,13125.8043887231
13047.739298223652,12879.9717758141,14183.302879441442,13248.059493795427,13135.772397172035
12730.81381940989,12836.13810820759,13786.424977985593,12907.073610336676,12945.118655202667
13389.280166808894,13534.583964983,14536.617609256331,13725.435884444583,13655.496034223794
13156.67915302008,13224.14771143185,14308.093635034931,13455.687327710739,13512.854404638407
12816.825877575973,12832.196846878718,14123.236144917611,13010.717662608433,13114.426319401722
12955.486805145647,13154.690182508639,14185.357910279381,13242.036629859009,13342.516290032667
13115.559049957232,13327.805318301154,14425.49784115798,13417.005561295804,13414.552950350417
12494.471194805761,12538.044927854446,13521.12912355119,12738.155122383143,12670.602165462313
12980.714008560943,13170.797428002374,14252.231241862415,13299.225828169156,13344.944639942532
12641.803683384465,12732.78588350532,13863.039331721551,12955.695885579034,12927.576538157417
12763.750416445799,13054.985619567533,14028.808003235687,13019.027709215978,13094.22883300565
12623.507788411325,12871.789143859334,13813.005034104921,13017.395277930784,13009.344689548549
12409.38273855628,12556.707311787588,13522.97252782265,12743.901728512901,12745.723979368053
12436.118813124454,12641.780943557385,13638.32581348714,12705.829555161823,12720.78934953141
12885.868071106172,13088.070952537937,14267.097521775335,13191.43352849842,13252.005263795249
12855.086969113387,13019.011694353154,13923.782480128557,13200.316466963503,13161.89954124659
12789.655150137592,12911.40351465457,14130.051552199775,13063.105246772024,13145.067551324946
12803.068394911195,12939.03186177867,13963.654461149472,13071.926526897423,13025.717439333883
12849.535430322188,12942.218939661581,13924.367467187994,13071.16043244306,13053.247887207564
12737.898255227139,12667.464833055661,13810.979455091103,12920.903564093294,12908.578825454562
13397.726398176595,13288.154229057902,14437.68318663937,13540.313378052746,13492.133586296155
12576.874267451412,12351.214982797932,13454.75089355983,12721.29409880802,12712.997877800177
12582.77167129656,12370.588061341195,13499.32875080437,12679.709371198345,12734.79985381924
13294.381963649836,13026.687111908015,14347.376059529037,13444.494091199054,13433.784231042839
13940.033276908363,13708.085256854616,14809.355330480408,13989.862520364892,14047.80354771786
12889.985829514386,13037.522616014323,14057.964847504587,13165.733318454539,13268.340723708468
13591.441222038837,13509.042618157877,14743.869911178861,13767.687437072527,13735.557729623122
13320.50360588225,13506.54023841366,14428.856562479035,13653.462963226639,13617.447967128059
12773.961093317725,13013.4423618973,14049.931788640828,13106.950593106663,13132.018320699013
12829.664462443667,12674.32475873858,13842.39503793501,12959.3162353753,12953.3454672337
12519.878708529475,12409.551470009408,13528.20701987257,12611.028522354893,12668.511901336822
12917.919429346151,12738.90990675754,13913.2779286803,13070.624423280631,13038.591384820704
13265.146735604154,13312.87837009151,14403.010373245861,13487.928645011856,13511.704190557084
13749.745615380767,13731.70220103463,14910.380294647866,14000.705612744487,13955.468625933889
13713.555376028944,13534.983306797492,14759.472272595698,13846.264833302457,13878.012308657888
13247.218463048514,13216.122119936976,14482.749474953378,13502.130297309632,13480.157236927946
13138.15541568838,13079.484662573395,14112.739613962742,13265.476276580455,13283.699613087201
13079.693597645086,13045.996898241543,14172.827995469897,13302.062819908253,13242.836475158567
13213.553837135947,13319.193210048095,14420.528648671143,13481.904286779958,13512.113893828404
12945.794332704567,12806.108356931392,13892.057246380447,13107.325110101146,13068.716419330607
13181.089105116882,13151.955197750645,14443.516052115827,13409.480588473321,13468.950541266126
13867.590011503658,13629.319242971109,14922.591334769688,13984.538390313042,13998.84974665183
12832.816769441239,12787.581976359817,13895.132142196151,13033.704316849076,13007.326474606069
13086.231795803027,12928.460478346073,14064.731008556515,13235.464967365675,13238.28372526108
13032.739694542448,13133.667235057654,14095.105831790392,13301.21168748151,13260.225125699579
12906.046997539379,13000.27887899508,14130.443153667558,13193.734624325329,13192.642534996534
12369.497830913642,12381.825617829409,13403.287730029213,12590.672588503498,12555.18486978946
12777.515064293908,12563.991994034273,13826.279134688539,12895.542061293336,12958.133096464793
13039.63610135933,12825.365473598304,13979.215240284451,13185.225501079629,13148.54008494688
12642.714559158685,12462.014007233416,13635.78473058961,12826.621906694469,12831.26460569771
12997.673262123863,12785.266060662203,14103.93192772492,13107.381609263024,13192.339334709774
13977.751190905876,13767.704109325477,14984.627842517551,14113.905518463393,14125.11807010104
13461.91209828462,13316.933823354164,14485.707419844095,13650.301777827923,13686.39796598359
13256.20902335766,13153.9028686467,14227.635404356488,13384.515066768594,13374.050931914797
13000.642550625771,12784.628570792438,13912.919667853741,13157.004753538371,13118.473165781901
12671.28664302349,12457.602321912806,13732.633421720388,12691.525802596992,12761.810443349934
12922.916321714954,12678.240994236206,14002.650796539747,13135.02534910249,13091.398601759864
13663.518695014796,13395.423477066646,14606.427140185018,13757.52629039186,13735.251282673562
13112.896681221418,12914.027164504994,14138.614711962657,13264.642899603172,13236.75365688595
13258.224418804195,13173.105377955753,14424.661052326212,13423.645637709165,13289.966112382266
13714.604671397108,13727.67374382975,14715.441954409855,13805.50393605267,13808.933390608792
13472.14082884588,13196.2512746315,14510.047073672209,13577.696673263703,13547.494908661307
13010.314954429985,12897.677445433537,14055.795585854421,13153.091171730342,13126.207886231385
13071.784644940224,12988.559455476225,14302.515455742776,13217.965816071499,13208.707030853804
13421.539212301808,13330.331963281527,14355.01273945205,13523.656067056632,13534.148128131736
12495.25969420343,12662.071180628182,13732.971988096157,12819.471867340872,12808.449399510793
12935.576730086304,13143.28680550423,14282.112802377673,13285.24159373691,13283.02002290934
14217.425702591881,14500.878741328777,15477.919151949807,14607.913867343983,14547.80858114233
13065.594237179816,13173.316655867346,14164.75594762135,13323.888055724932,13299.126026817863
13184.365366006168,13126.198075459444,14206.659153090362,13419.595913050704,13418.418163130846
12300.206532861534,12493.853914831869,13463.434018800584,12630.112773615836,12689.767343760623
12693.956402071317,12879.907787691005,13728.574715031127,12961.688019192445,12947.759475925528
12518.915385997054,12447.06764008857,13550.597146208564,12770.93004732122,12771.212192115896
12567.02325459843,12636.620746922006,13775.992018569468,12806.602868975831,12860.877750494215
12733.25903288751,12598.037801713801,13752.896927278265,12902.071884347682,12854.362975671844
13049.995880164353,12826.575522041598,14121.078747561203,13215.410810223822,13188.358548340822
12342.542897408395,12451.041400398657,13537.574469574944,12563.336724698249,12568.67040949886
12811.963445118423,12879.185391867255,13992.648335289343,13066.907759320859,13011.664956254868
12278.751656378201,12508.979588739614,13877.731290629039,12745.21849674125,12659.904011451177
12135.288399148554,12363.347781962977,13562.455071274842,12516.192397803512,12477.14515450274
12614.376138651334,12765.813109712139,13797.67856435569,12969.03037598012,12884.047848552407
12528.443161883959,12707.752477691709,13858.782357041122,12775.255534150509,12842.045266160156
12615.849197225589,12687.725813669413,13733.552884625671,12842.711193405312,12908.753297222602
13247.800424992229,13439.318426053302,14441.971648969806,13547.278898508464,13559.986601167435
12808.301999789703,12988.605884356999,14033.328405496388,13098.931114788747,13097.894400311723
12774.973583669796,12861.79038670533,13765.02975316251,12993.638439325203,13054.435733652781
12356.010130359302,12239.917156131269,13414.776646403152,12499.277985939234,12573.675776642967
13017.722788413283,12894.194378291506,14030.16263303733,13059.517733419632,13101.663456362092
13530.718670111071,13356.361774117937,14593.369371685305,13685.94502418057,13691.124412138048
12814.326954705966,12819.923901317765,14023.046202517995,13081.865871169062,13133.382501611935
12869.822626743335,12917.75044324036,14009.957718090745,13062.688608951776,13054.784706334072
13226.161888948602,13054.34109844176,14295.60128767617,13344.28831019578,13317.235018552568
13913.788876090743,13787.680735789425,14925.861417527878,14082.700878525173,14087.522975579695
